AREA;REGIONE;PROVINCIA;2021_CodCom;NTN_2021_Depositi_Pert;NTN_2021_Box
Nord Ovest;Lombardia;CO;D232;2;4
Nord Ovest;Lombardia;BG;D233;1,42;3,17
Isole;Sicilia;TP;D234;4;2
Sud;Calabria;KR;D236;6;6,5
Sud;Puglia;LE;D237;8;5
Nord Ovest;Lombardia;VA;D238;11,39;35,72
Nord Ovest;Lombardia;VA;D239;1,5;15
Nord Ovest;Lombardia;MI;D244;25;89,58
Nord Ovest;Lombardia;BG;D245;51,38;350,35
Nord Est;Veneto;BL;D247;2;5
Nord Ovest;Lombardia;BS;D251;42,16;181,59
Sud;Calabria;VV;D253;0;1
Nord Ovest;Liguria;GE;D255;22,04;7,5
Nord Ovest;Lombardia;VA;D256;4,32;22,5
Sud;Calabria;CZ;D257;6,5;4
Nord Ovest;Lombardia;SO;D258;4,67;7,67
Isole;Sardegna;CA;D259;10;52,83
Isole;Sardegna;CA;D260;0;0
Sud;Calabria;CZ;D261;2;2
Nord Ovest;Liguria;SV;D264;8;7
Nord Ovest;Liguria;SP;D265;30;65,33
Nord Ovest;Lombardia;SO;D266;7;9,38
Isole;Sicilia;CL;D267;1,8;7
Sud;Calabria;RC;D268;0;0
Sud;Puglia;FG;D269;4;8
Nord Ovest;Lombardia;BS;D270;4;73,8
Nord Ovest;Piemonte;CN;D271;15,33;19,7
Nord Ovest;Piemonte;AL;D272;3;1
Nord Ovest;Piemonte;AL;D277;2;1
Nord Ovest;Lombardia;CR;D278;0;0
Centro;Umbria;PG;D279;23,73;74,78
Nord Ovest;Lombardia;LC;D280;14,17;35,35
Nord Ovest;Piemonte;VC;D281;3,17;9,67
Nord Ovest;Lombardia;BS;D284;88,14;680,02
Nord Ovest;Lombardia;MI;D286;171,75;553,5
Isole;Sardegna;NU;D287;0;0
Sud;Calabria;CS;D289;15,67;29,69
Sud;Calabria;CS;D290;0;0,67
Nord Ovest;Piemonte;CN;D291;14,33;28,67
Sud;Campania;SA;D292;3;4
Nord Ovest;Liguria;IM;D293;5,02;13
Nord Ovest;Liguria;IM;D296;22;33
Nord Ovest;Liguria;IM;D297;65,49;145,64
Nord Ovest;Liguria;IM;D298;6;2
Centro;Toscana;FI;D299;4,5;35,9
Nord Est;Friuli- Venezia Giulia;UD;D300;1;6,5
Sud;Calabria;VV;D303;0;0
Sud;Calabria;CS;D304;4,5;5
Sud;Puglia;LE;D305;1;9,33
Nord Ovest;Piemonte;NO;D309;4;10
Nord Ovest;Lombardia;CO;D310;7;12,67
Nord Ovest;Piemonte;CN;D314;24,5;24,34
Sud;Abruzzo;CH;D315;2;1
Nord Est;Friuli- Venezia Giulia;UD;D316;0;0,5
Nord Est;Veneto;VR;D317;3;24
Nord Ovest;Liguria;IM;D318;22;51
Nord Ovest;Liguria;IM;D319;21;16
Isole;Sardegna;CA;D323;14;8
Nord Est;Veneto;VE;D325;20;232,32
Nord Ovest;Lombardia;LC;D327;5;41,5
Sud;Calabria;CS;D328;1;0
Nord Ovest;Lombardia;CO;D329;8;25
Nord Est;Veneto;BL;D330;5,5;11,42
Sud;Campania;AV;D331;0;2
Nord Ovest;Piemonte;VB;D332;88,45;161,13
Isole;Sardegna;CA;D333;0,5;12
Isole;Sardegna;CA;D334;2,6;2
Nord Ovest;Valle d'Aosta;AO;D338;13,5;10,67
Nord Ovest;Piemonte;BI;D339;5;9
Nord Ovest;Lombardia;CO;D341;4;9
Isole;Sardegna;CA;D344;5;0
Isole;Sardegna;NU;D345;4;3
Nord Ovest;Lombardia;LC;D346;5;7
Nord Ovest;Piemonte;NO;D347;9;27
Nord Ovest;Lombardia;PV;D348;10;59,25
Nord Ovest;Piemonte;BI;D350;5;7,5
Nord Ovest;Lombardia;MN;D351;2;24,5
Nord Ovest;Lombardia;BG;D352;2;9,5
Nord Ovest;Lombardia;CO;D355;2;0
Nord Ovest;Valle d'Aosta;AO;D356;1;0
Nord Est;Emilia-Romagna;FO;D357;3;5,5
Nord Ovest;Lombardia;CR;D358;2;42,95
Nord Est;Emilia-Romagna;BO;D360;23,21;80,67
Sud;Campania;CE;D361;4;3
Sud;Calabria;VV;D364;1;1
Nord Est;Friuli- Venezia Giulia;UD;D366;0,78;0
Nord Ovest;Lombardia;MI;D367;4;50,3
Nord Ovest;Piemonte;CN;D372;18,42;40,26
Nord Ovest;Piemonte;TO;D373;47,74;139,5
Nord Ovest;Piemonte;VB;D374;7,5;3
Isole;Sardegna;NU;D376;0;0
Nord Ovest;Lombardia;SO;D377;12,99;47,16
Nord Est;Veneto;VI;D379;6,25;145,8
Sud;Campania;BN;D380;1;1
Nord Ovest;Lombardia;VA;D384;4,33;10,5
Nord Ovest;Lombardia;VA;D385;1;3
Sud;Campania;BN;D386;1;0
Nord Ovest;Piemonte;AT;D388;0;8
Sud;Campania;SA;D390;31,23;60,5
Nord Ovest;Lombardia;BS;D391;18;48
Sud;Abruzzo;PE;D394;2;5
Nord Ovest;Lombardia;LC;D398;2;5
Isole;Sardegna;CA;D399;20;79
Nord Ovest;Piemonte;CN;D401;0;1
Nord Ovest;Valle d'Aosta;AO;D402;3;0
Centro;Toscana;FI;D403;124,31;451,62
Nord Ovest;Lombardia;BG;D406;10,5;47
Nord Est;Veneto;VI;D407;7,66;14,75
Nord Est;Friuli- Venezia Giulia;UD;D408;2;5
Nord Ovest;Piemonte;CN;D410;2;16,5
Nord Ovest;Lombardia;BG;D411;1;17
Nord Ovest;Piemonte;CN;D412;4;13
Sud;Basilicata;PZ;D414;1,5;1,5
Nord Est;Veneto;VE;D415;22,67;163,31
Nord Ovest;Lombardia;CO;D416;43,61;172,08
Nord Est;Veneto;VR;D419;2;13,67
Nord Est;Veneto;VR;D420;4;11,56
Nord Ovest;Lombardia;BS;D421;11;96,25
Sud;Puglia;BR;D422;1;6,33
Isole;Sicilia;TP;D423;8,67;58,7
Nord Ovest;Liguria;SV;D424;2,8;0
Nord Est;Friuli- Venezia Giulia;PN;D426;0;0
Nord Ovest;Lombardia;LC;D428;0;2
Centro;Marche;MC;D429;1;8,5
Isole;Sardegna;NU;D430;0;0
Isole;Sardegna;NU;D431;0;0
Nord Ovest;Piemonte;TO;D433;1;1
Nord Ovest;Lombardia;BS;D434;7,84;38,35
Nord Ovest;Lombardia;LC;D436;2,5;3,5
Centro;Lazio;FR;D440;3;0
Isole;Sardegna;SS;D441;0;0
Nord Est;Veneto;PD;D442;12,75;194,97
Isole;Sardegna;NU;D443;1;0
Nord Ovest;Valle d'Aosta;AO;D444;1;2,75
Nord Ovest;Lombardia;CO;D445;4,75;18,38
Nord Ovest;Piemonte;AL;D447;4;7
Nord Est;Emilia-Romagna;RE;D450;17,5;81,32
Centro;Marche;AN;D451;51,39;142,5
Centro;Lazio;VT;D452;14,48;18
Sud;Calabria;VV;D453;1,56;0
Centro;Umbria;TR;D454;3,5;18,5
Nord Est;Friuli- Venezia Giulia;UD;D455;5;11,5
Nord Ovest;Lombardia;SO;D456;3;0
Nord Est;Emilia-Romagna;RA;D458;113,43;535,29
Sud;Puglia;FG;D459;0;14,08
Nord Est;Friuli- Venezia Giulia;UD;D461;7;51
Nord Ovest;Lombardia;CO;D462;7,56;13
Sud;Puglia;TA;D463;3;3
Sud;Calabria;CS;D464;2,33;2
Sud;Abruzzo;AQ;D465;2;0
Nord Ovest;Lombardia;VA;D467;20,33;100,65
Sud;Campania;BN;D469;3;0
Nord Est;Veneto;BL;D470;33,6;43,83
Centro;Marche;AN;D472;53,27;142,99
Sud;Calabria;CS;D473;4,5;15,17
Isole;Sicilia;ME;D474;2;4
Centro;Lazio;VT;D475;5,36;4
Sud;Calabria;CZ;D476;2,83;5,5
Centro;Marche;AP;D477;3;17,66
Sud;Abruzzo;CH;D480;1;0
Nord Ovest;Lombardia;CO;D482;5;64,26
Centro;Lazio;FR;D483;2,5;0
Nord Est;Emilia-Romagna;MO;D486;17,84;45,67
Nord Est;Friuli- Venezia Giulia;PN;D487;0,5;10
Centro;Marche;PS;D488;146,75;620,9
Sud;Abruzzo;TE;D489;1;0
Nord Ovest;Lombardia;BG;D490;15;121,65
Nord Ovest;Lombardia;BG;D491;0;25,77
Nord Ovest;Piemonte;NO;D492;2;8
Centro;Lazio;RI;D493;14,5;38
Sud;Abruzzo;CH;D494;4;3
Sud;Abruzzo;CH;D495;0;5
Nord Est;Veneto;VI;D496;2,06;21,12
Sud;Basilicata;PZ;D497;2;0
Nord Ovest;Piemonte;CN;D499;4;7,5
Sud;Abruzzo;PE;D501;2,5;3,5
Nord Est;Emilia-Romagna;PC;D502;3,84;11
Centro;Lazio;VT;D503;3,67;1
Nord Est;Veneto;TV;D505;18,13;69,43
Sud;Puglia;BR;D508;60,36;110,5
Nord Ovest;Liguria;GE;D509;0;0
Centro;Toscana;PI;D510;23,5;17,2
Nord Ovest;Piemonte;CN;D511;1;6
Nord Ovest;Liguria;GE;D512;1;0
Sud;Basilicata;MT;D513;8;3
Isole;Sicilia;AG;D514;18,25;8,17
Isole;Sicilia;TP;D518;12;7,95
Nord Ovest;Piemonte;TO;D520;12;46,56
Nord Ovest;Liguria;SV;D522;2;16,75
Nord Ovest;Piemonte;CN;D523;0;0
Nord Ovest;Piemonte;TO;D524;5;21
Nord Est;Emilia-Romagna;PR;D526;8,33;113,49
Sud;Campania;SA;D527;2;0
Nord Ovest;Piemonte;AL;D528;2,25;14,34
Nord Est;Veneto;BL;D530;30,36;157,28
Nord Ovest;Lombardia;CO;D531;8,5;44,5
Nord Ovest;Piemonte;TO;D532;2,75;9
Nord Ovest;Valle d'Aosta;AO;D537;16;9
Centro;Umbria;TR;D538;12,5;8
Centro;Lazio;FR;D539;11,39;8,22
Isole;Sicilia;SR;D540;6;9
Centro;Marche;PS;D541;9,33;47,67
Centro;Marche;AP;D542;74,25;177,95
Nord Ovest;Lombardia;VA;D543;9,59;57,83
Sud;Calabria;CZ;D544;1;0
Sud;Calabria;RC;D545;0;0
Sud;Calabria;CZ;D546;1,98;4
Sud;Basilicata;MT;D547;12;12
Nord Est;Emilia-Romagna;FE;D548;344,7;1444,15
Nord Est;Veneto;VR;D549;2;14,25
Sud;Molise;CB;D550;4,39;15
Nord Ovest;Lombardia;VA;D551;1,5;6
Nord Ovest;Lombardia;PV;D552;1;3
Nord Ovest;Piemonte;TO;D553;1;1
Nord Ovest;Piemonte;AT;D554;3;11
Nord Est;Emilia-Romagna;PC;D555;5,83;14,33
Sud;Calabria;RC;D557;0;0
Nord Ovest;Piemonte;AL;D559;1,5;2
Centro;Lazio;RI;D560;2;2,5
Centro;Lazio;RM;D561;45,5;114,5
Nord Ovest;Piemonte;TO;D562;6,84;28,04
Centro;Marche;MC;D564;2;6,59
Centro;Marche;MC;D566;0;0,67
Isole;Sicilia;PA;D567;17;27
Nord Est;Veneto;RO;D568;1;12,5
Isole;Sicilia;ME;D569;11,88;0
Centro;Umbria;TR;D570;4;5
Nord Ovest;Lombardia;CR;D574;0;14
Centro;Toscana;FI;D575;24,9;78,96
Nord Ovest;Lombardia;BS;D576;1;12,33
Nord Est;Veneto;RO;D577;3;36,5
Nord Est;Veneto;VE;D578;4,93;145,28
Nord Ovest;Lombardia;CO;D579;11,19;44,25
Sud;Calabria;CS;D582;0;1
Isole;Sardegna;OR;D585;0;0
Centro;Lazio;RM;D586;1;0
Sud;Calabria;VV;D587;5;4,58
Nord Ovest;Lombardia;BG;D588;5;33,67
Sud;Calabria;VV;D589;0;0
Centro;Toscana;MS;D590;14;7,5
Centro;Lazio;FR;D591;14,32;13
Sud;Abruzzo;CH;D592;1;1
Sud;Basilicata;PZ;D593;4,02;1,33
Nord Ovest;Lombardia;PV;D594;2;7
Sud;Molise;IS;D595;1;0
Sud;Calabria;VV;D596;0;3
Centro;Marche;AN;D597;19,33;45,22
Nord Est;Emilia-Romagna;MO;D599;24,67;168,98
Nord Ovest;Liguria;SV;D600;98,16;245,8
Nord Ovest;Lombardia;BG;D604;1;17,5
Nord Ovest;Lombardia;CO;D605;25,5;161,18
Nord Ovest;Lombardia;BG;D606;1;34,61
Nord Est;Emilia-Romagna;MO;D607;41,91;211,42
Nord Ovest;Piemonte;TO;D608;1,25;4
Nord Est;Emilia-Romagna;PC;D611;24,55;149
Centro;Toscana;FI;D612;998,32;2230,41
Centro;Toscana;FI;D613;11,01;27
Sud;Calabria;CS;D614;4;0
Sud;Campania;SA;D615;25,67;90,95
Nord Est;Emilia-Romagna;MO;D617;7,5;33,91
Sud;Calabria;RC;D619;0;0
Nord Est;Friuli- Venezia Giulia;PN;D621;26;159,25
Isole;Sicilia;ME;D622;1;2
Isole;Sicilia;CT;D623;15,5;50,11
Sud;Calabria;CS;D624;2;1
Centro;Marche;MC;D628;8,33;4
Centro;Toscana;MS;D629;30,47;11,5
Nord Est;Friuli- Venezia Giulia;UD;D630;1;3,75
Nord Ovest;Lombardia;BS;D634;6,75;99,5
Isole;Sicilia;ME;D635;0;0
Isole;Sicilia;SR;D636;4;60,85
Isole;Sardegna;SS;D637;2;2
Sud;Campania;AV;D638;0;1
Isole;Sardegna;CA;D639;0,5;1
Isole;Sardegna;NU;D640;1;0
Nord Ovest;Piemonte;VC;D641;0;1
Sud;Puglia;FG;D643;209,84;1025,37
Sud;Campania;BN;D644;3,33;1
Nord Ovest;Piemonte;TO;D646;4,5;18
Centro;Toscana;AR;D649;8;65
Sud;Campania;BN;D650;3;1
Centro;Marche;AP;D652;16,5;58,16
Centro;Umbria;PG;D653;129,93;454,02
Nord Est;Veneto;TV;D654;5,2;26,25
Nord Ovest;Liguria;SP;D655;32,07;27
Centro;Toscana;GR;D656;43,1;247,06
Nord Ovest;Lombardia;LO;D660;2;24,5
Isole;Sicilia;ME;D661;0;0
Centro;Lazio;LT;D662;45,81;47,89
Isole;Sardegna;NU;D665;2,5;0,5
Nord Ovest;Valle d'Aosta;AO;D666;6;2
Centro;Lazio;FR;D667;0;2
Nord Est;Emilia-Romagna;BO;D668;2;16
Nord Est;Friuli- Venezia Giulia;PN;D670;17;216,99
Sud;Campania;AV;D671;4,34;4
Nord Ovest;Lombardia;BG;D672;5;38
Nord Est;Emilia-Romagna;PR;D673;13;50
Nord Est;Veneto;TV;D674;10,34;36,44
Nord Ovest;Piemonte;NO;D675;3;15,01
Nord Ovest;Piemonte;VC;D676;4;9
Nord Ovest;Liguria;GE;D677;0;1
Nord Ovest;Piemonte;AT;D678;1;1,5
Nord Est;Veneto;PD;D679;13;40
Nord Est;Veneto;TV;D680;2;46
Sud;Abruzzo;AQ;D681;0;1
Centro;Lazio;FR;D682;2;2
Sud;Campania;CE;D683;0;0
Nord Ovest;Lombardia;BG;D684;1;26
Nord Est;Emilia-Romagna;PR;D685;16,36;59,45
Nord Est;Veneto;BL;D686;5;15,67
Nord Ovest;Lombardia;BG;D688;5,83;20,25
Centro;Lazio;RI;D689;8;6
Sud;Abruzzo;CH;D690;14;186,5
Centro;Marche;AP;D691;0,17;3,17
Sud;Campania;BN;D693;2;0
Nord Ovest;Lombardia;SO;D694;2,33;1
Isole;Sardegna;OR;D695;0;1
Sud;Basilicata;PZ;D696;1;0
Nord Ovest;Lombardia;BG;D697;3,5;30,63
Nord Est;Friuli- Venezia Giulia;UD;D700;5;14
Sud;Campania;AV;D701;5;11
Sud;Campania;NA;D702;6,83;4,5
Sud;Molise;IS;D703;3;2
Nord Est;Emilia-Romagna;FO;D704;211,44;1328,36
Nord Est;Emilia-Romagna;FO;D705;15,75;137,45
Nord Ovest;Piemonte;VB;D706;0;3
Centro;Lazio;RM;D707;18;123,4
Centro;Lazio;LT;D708;62,25;133,83
Sud;Campania;CE;D709;2,5;5,5
Nord Ovest;Lombardia;CR;D710;0;9
Nord Est;Emilia-Romagna;MO;D711;111,21;501,68
Nord Ovest;Piemonte;VC;D712;4;6,75
Sud;Molise;IS;D715;1;2,5
Nord Est;Veneto;VI;D717;16,5;46,68
Nord Est;Friuli- Venezia Giulia;UD;D718;4,1;3,33
Nord Est;Friuli- Venezia Giulia;UD;D719;1,59;22,4
Nord Est;Friuli- Venezia Giulia;UD;D720;1,5;0
Nord Ovest;Piemonte;TO;D725;9;34,92
Nord Ovest;Lombardia;BG;D727;3;44,75
Nord Est;Emilia-Romagna;PR;D728;26,51;63,55
Centro;Toscana;LU;D730;17,75;75,7
Nord Ovest;Lombardia;PV;D732;1;2
Isole;Sicilia;ME;D733;0;3
Centro;Toscana;LU;D734;0;0,5
Centro;Toscana;MS;D735;26,5;29
Sud;Abruzzo;AQ;D736;0;2
Sud;Molise;CB;D737;6;3
Sud;Abruzzo;CH;D738;14;45,55
Nord Est;Veneto;VE;D740;6;57
Nord Est;Veneto;VE;D741;3;44
Nord Ovest;Piemonte;CN;D742;119,64;193,41
Sud;Calabria;CZ;D744;1;0
Centro;Umbria;PG;D745;7,33;25,55
Sud;Calabria;RC;D746;1;4,5
Nord Est;Veneto;VE;D748;8;111,69
Centro;Marche;PS;D749;9,2;21,21
Nord Est;Veneto;VI;D750;2;1
Nord Ovest;Piemonte;CN;D751;5,08;18
Nord Ovest;Piemonte;CN;D752;56,54;150,16
Sud;Puglia;TA;D754;1,5;5
Sud;Campania;BN;D755;2;1
Sud;Campania;BN;D756;0;0,5
Sud;Abruzzo;CH;D757;0;0
Nord Ovest;Liguria;SP;D758;6,17;10
Nord Ovest;Piemonte;AL;D759;0;10
Centro;Marche;AP;D760;3;2
Sud;Puglia;BR;D761;10,8;89,49
Sud;Calabria;VV;D762;2;0
Sud;Abruzzo;CH;D763;54,86;209,67
Sud;Calabria;CS;D764;4;3
Isole;Sicilia;ME;D765;8,5;9
Sud;Basilicata;PZ;D766;1;2
Sud;Calabria;VV;D767;0;0
Isole;Sicilia;SR;D768;6,5;43
Sud;Campania;CE;D769;1,75;4,33
Nord Ovest;Piemonte;AL;D770;0;1,5
Nord Ovest;Lombardia;PV;D771;0;5
Centro;Lazio;RM;D773;60,59;157,65
Sud;Calabria;CS;D774;1,25;1
Nord Est;Veneto;RO;D776;0;9
Nord Ovest;Piemonte;AL;D777;2;3
Nord Ovest;Piemonte;AL;D780;0;3
Nord Ovest;Piemonte;TO;D781;2;3
Nord Ovest;Piemonte;CN;D782;1;4
Nord Est;Emilia-Romagna;MO;D783;8,56;11,58
Sud;Campania;BN;D784;6,18;0
Centro;Lazio;RI;D785;0;5
Centro;Umbria;PG;D786;32,83;98,79
Centro;Umbria;PG;D787;2;5
Nord Est;Veneto;RO;D788;1;7,08
Sud;Campania;NA;D789;32,6;103,58
Sud;Campania;NA;D790;7,09;82,1
Centro;Marche;PS;D791;0;1
Isole;Sicilia;ME;D793;2;0
Nord Est;Veneto;TV;D794;3,25;12,25
Sud;Abruzzo;CH;D796;3;7
Nord Ovest;Piemonte;AL;D797;0;5
Sud;Campania;AV;D798;3;3
Sud;Campania;CE;D799;6,4;17
Sud;Campania;CE;D801;3;6
Nord Ovest;Piemonte;AT;D802;1;2,33
Sud;Abruzzo;CH;D803;0;1
Nord Est;Friuli- Venezia Giulia;PN;D804;0;0
Nord Ovest;Piemonte;TO;D805;4,5;8
Centro;Marche;PS;D807;0;0,5
Centro;Marche;PS;D808;1;4,24
Centro;Lazio;FR;D810;74,86;91,33
Sud;Molise;IS;D811;7;3
Nord Ovest;Piemonte;TO;D812;7;28
Nord Ovest;Piemonte;AL;D813;0;9
Nord Ovest;Piemonte;AL;D814;4,5;28,75
Centro;Toscana;FI;D815;35,89;113,3
Nord Ovest;Lombardia;BG;D817;4;7,4
Nord Est;Veneto;VR;D818;7,21;25
Centro;Lazio;FR;D819;1;2
Sud;Abruzzo;CH;D823;0;0
Isole;Sicilia;ME;D824;4;8,33
Isole;Sicilia;ME;D825;4,5;33,83
Sud;Campania;SA;D826;1;1
Isole;Sardegna;CA;D827;0;0
Sud;Calabria;CS;D828;9;2
Nord Est;Emilia-Romagna;RA;D829;7,5;61
Nord Ovest;Lombardia;SO;D830;2,5;2
Sud;Campania;SA;D832;2;0
Nord Ovest;Lombardia;CR;D834;0;1,5
Nord Ovest;Piemonte;AL;D835;0,33;7
Centro;Marche;PS;D836;28,2;59,97
Nord Ovest;Valle d'Aosta;AO;D839;5;1,56
Nord Ovest;Lombardia;CR;D841;2;21
Isole;Sardegna;NU;D842;0;0
Centro;Lazio;LT;D843;75,27;128,52
Isole;Sicilia;ME;D844;1;15,34
Nord Ovest;Lombardia;MI;D845;14,5;132,99
Nord Est;Emilia-Romagna;BO;D847;16;36,59
Nord Ovest;Piemonte;BI;D848;20;30,75
Isole;Sicilia;EN;D849;2;4,89
Sud;Abruzzo;AQ;D850;1;1
Sud;Puglia;LE;D851;2;14,5
Sud;Calabria;CZ;D852;0;0
Centro;Marche;MC;D853;3;2
Nord Est;Veneto;TV;D854;10;33,08
Nord Est;Veneto;RO;D855;1;2
Nord Ovest;Piemonte;CN;D856;2;5
Centro;Toscana;SI;D858;12,85;23,25
Isole;Sardegna;NU;D859;0;2
Isole;Sicilia;ME;D861;3,94;1
Sud;Puglia;LE;D862;19;55,35
Sud;Puglia;LE;D863;12,83;30,05
Sud;Calabria;RC;D864;7;1
Nord Ovest;Lombardia;LC;D865;41,87;108,84
Nord Est;Emilia-Romagna;FO;D867;1;7
Nord Ovest;Lombardia;LO;D868;3;35,5
Nord Ovest;Lombardia;VA;D869;173,54;774,12
Centro;Lazio;VT;D870;10,5;6,5
Nord Ovest;Lombardia;VA;D871;0;20,32
Nord Ovest;Piemonte;NO;D872;29,3;203,92
Nord Ovest;Lombardia;PV;D873;0;0,5
Centro;Toscana;LU;D874;7,01;10
Centro;Lazio;RM;D875;29,67;33
Sud;Basilicata;PZ;D876;0;0
Nord Est;Emilia-Romagna;BO;D878;13;81,91
Nord Est;Veneto;PD;D879;1;40
Centro;Lazio;FR;D881;3;2
Nord Est;Veneto;VI;D882;36,75;169,31
Sud;Puglia;LE;D883;18,1;140,01
Sud;Campania;CE;D884;1;4
Isole;Sicilia;ME;D885;0;0
Sud;Campania;CE;D886;6;11,33
Isole;Sardegna;NU;D888;1;0
Nord Est;Veneto;PD;D889;2;18,14
Nord Ovest;Piemonte;AL;D890;0;1
Nord Ovest;Lombardia;BS;D891;1;21
Nord Ovest;Lombardia;PV;D892;1;0
Nord Ovest;Piemonte;CN;D894;4;1
Centro;Toscana;FI;D895;11,5;23,09
Sud;Molise;CB;D896;2;1
Nord Est;Veneto;VI;D897;0;23,65
Sud;Abruzzo;CH;D898;1;1
Nord Est;Emilia-Romagna;FO;D899;18,67;175,78
Nord Ovest;Lombardia;PV;D901;6,06;111,62
Nord Est;Veneto;VI;D902;0;6,5
Nord Ovest;Lombardia;BG;D903;4;32,17
Nord Ovest;Lombardia;BG;D905;5,83;20
Nord Ovest;Lombardia;BG;D906;1;10,67
Isole;Sicilia;PA;D907;11,34;10
Sud;Basilicata;MT;D909;7;3
Nord Ovest;Piemonte;AL;D910;6;4
Nord Ovest;Piemonte;NO;D911;6;25
Nord Ovest;Lombardia;MI;D912;119,18;346,88
Nord Ovest;Lombardia;LC;D913;5,84;25,17
Nord Est;Veneto;VR;D915;14,35;58,67
Nord Ovest;Lombardia;BS;D917;15,09;45,5
Nord Ovest;Lombardia;BS;D918;14,7;76,04
Nord Ovest;Piemonte;CN;D920;7,42;23
Nord Ovest;Piemonte;NO;D921;2,5;13
Nord Ovest;Lombardia;BS;D924;8,56;19,33
Nord Ovest;Lombardia;PV;D925;16;83,52
Nord Ovest;Lombardia;LC;D926;10;19,5
Nord Ovest;Liguria;SV;D927;13;35,25
Nord Ovest;Lombardia;CO;D930;3;2,67
Nord Ovest;Piemonte;TO;D931;2;3
Sud;Calabria;CZ;D932;2,33;1
Nord Ovest;Piemonte;TO;D933;25;104,2
Nord Est;Emilia-Romagna;RE;D934;6,17;44,51
Nord Est;Emilia-Romagna;FO;D935;8,09;151,25
Nord Ovest;Piemonte;VC;D938;15,67;70,04
Nord Ovest;Lombardia;BS;D940;20;125,58
Nord Est;Veneto;RO;D942;1;14
Nord Ovest;Lombardia;BG;D943;0;2,76
Nord Ovest;Piemonte;AL;D944;10,5;32
Centro;Lazio;RM;D945;1,68;1,67
Nord Ovest;Lombardia;VA;D946;16,51;128,72
Isole;Sardegna;NU;D947;2,83;3,71
Centro;Toscana;GR;D948;25,12;72,06
Nord Ovest;Lombardia;MN;D949;4;30,2
Nord Ovest;Lombardia;VA;D951;10,54;66,75
Nord Ovest;Lombardia;BG;D952;6,52;52,6
Nord Est;Veneto;PD;D956;2;27,77
Nord Est;Veneto;VR;D957;5;29,16
Nord Est;Emilia-Romagna;PC;D958;9;37,11
Nord Ovest;Lombardia;MN;D959;0;12,35
Isole;Sicilia;CL;D960;29,23;102,25
Nord Est;Emilia-Romagna;RN;D961;0;6,5
Nord Est;Friuli- Venezia Giulia;UD;D962;10;52,4
Nord Ovest;Lombardia;VA;D963;5;27,5
Centro;Lazio;RM;D964;16;13,5
Centro;Marche;AN;D965;5;6,5
Nord Ovest;Lombardia;CR;D966;1;7,5
Nord Ovest;Piemonte;CN;D967;4,62;16,31
Isole;Sardegna;NU;D968;0;0
Nord Ovest;Liguria;GE;D969;1802,15;3413,48
Isole;Sardegna;CA;D970;0;0
Sud;Basilicata;PZ;D971;8,07;9,67
Centro;Lazio;RM;D972;19,51;226
Nord Ovest;Lombardia;CO;D974;8;24
Sud;Calabria;RC;D975;2;1
Sud;Calabria;RC;D976;6,94;10,94
Isole;Sicilia;PA;D977;5;1
Centro;Lazio;RM;D978;8;4,5
Nord Ovest;Lombardia;PV;D980;0;17
Nord Ovest;Lombardia;VA;D981;33,54;161,64
Isole;Sardegna;NU;D982;0;3
Nord Ovest;Piemonte;TO;D983;5;4,5
Nord Ovest;Piemonte;VB;D984;0;0
Nord Ovest;Lombardia;VA;D987;7;35,5
Sud;Calabria;VV;D988;1;0
Nord Ovest;Lombardia;SO;D990;5,2;2,51
Nord Ovest;Lombardia;CR;D993;0;22
Isole;Sardegna;CA;D994;0;0
Nord Ovest;Lombardia;MI;D995;40,5;159,87
Sud;Abruzzo;CH;D996;1;0
Isole;Sardegna;CA;D997;1;0
Sud;Campania;AV;D998;4;5,67
Nord Ovest;Lombardia;BS;D999;13,5;160,52
Nord Ovest;Piemonte;NO;E001;6,29;21,17
Nord Ovest;Piemonte;VB;E003;15,79;47,63
Isole;Sardegna;OR;E004;1;4
Nord Ovest;Lombardia;BG;E006;13,91;69,08
Nord Ovest;Piemonte;VC;E007;4;2
Nord Est;Veneto;RO;E008;0,2;12
Nord Ovest;Piemonte;TO;E009;0;4
Nord Ovest;Lombardia;BS;E010;5,13;20,83
Sud;Campania;CE;E011;2;0
Centro;Umbria;PG;E012;5,08;12,5
Isole;Sicilia;PA;E013;0,5;0
Isole;Sicilia;ME;E014;10,5;60,83
Nord Ovest;Piemonte;AL;E015;0;4,22
Isole;Sicilia;RG;E016;3,33;11
Isole;Sicilia;CT;E017;19;136,11
Isole;Sardegna;SS;E019;0;1
Nord Ovest;Piemonte;TO;E020;58,5;173,75
Nord Est;Veneto;TV;E021;9,5;43,26
Isole;Sardegna;CA;E022;0;0
Isole;Sicilia;TP;E023;2;11,83
Nord Ovest;Piemonte;BI;E024;0;0
Sud;Calabria;RC;E025;1;2
Sud;Campania;SA;E026;9,73;15
Sud;Campania;SA;E027;19,33;26,5
Nord Ovest;Piemonte;VB;E028;1;17,54
Nord Ovest;Valle d'Aosta;AO;E029;7,6;10,2
Sud;Molise;CB;E030;1;4
Sud;Calabria;CZ;E031;2;0
Sud;Basilicata;PZ;E033;1;1
Sud;Campania;BN;E034;0;0
Sud;Puglia;TA;E036;28,8;68,1
Sud;Campania;SA;E037;0;2
Sud;Puglia;BA;E038;62,75;143,61
Sud;Campania;CE;E039;2,75;0
Sud;Abruzzo;AQ;E040;0;3
