AREA;Regione;prov;2014_CodFitt;NTN 2014 fino a 50 mq;NTN 2014 50 -| 85 mq;NTN 2014 85 -| 115 mq;NTN 2014 115 -| 145 mq;NTN 2014 oltre 145;NTN 2014
Centro;Lazio;VT;L814;7;22,38;30,67;14,5;15,75;90,3
Centro;Lazio;VT;L882;3,5;18,67;7,5;14;4;47,67
Centro;Lazio;VT;M082;50,63;172,07;127,32;118,7;86,77;555,49
Centro;Lazio;VT;M086;5;16,5;11;11;8,5;52
Centro;Marche;AN;A092;0;6;5,89;5;8,66;25,55
Centro;Marche;AN;A271;38,02;177,84;217,88;140,59;99,01;673,34
Centro;Marche;AN;A366;0;3,17;6;6;10,67;25,84
Centro;Marche;AN;A626;0;0;1,17;1;1;3,17
Centro;Marche;AN;A769;0;3,33;1;0;2;6,33
Centro;Marche;AN;B468;0,33;12,17;11,85;17,33;5,5;47,18
Centro;Marche;AN;B470;1;9;8,5;3,5;1;23
Centro;Marche;AN;C060;0;3;14;15,85;7;39,85
Centro;Marche;AN;C100;6,67;14,94;32,84;20,17;12,67;87,29
Centro;Marche;AN;C152;2;1;1,33;1;3;8,33
Centro;Marche;AN;C248;0;4;5;8,72;4;21,72
Centro;Marche;AN;C524;0;2;4;1;4,83;11,83
Centro;Marche;AN;C615;3;15,25;37,72;13,67;12,5;82,14
Centro;Marche;AN;D007;0;1,5;5,67;3,11;6,33;16,61
Centro;Marche;AN;D211;0;4,34;5,67;5,9;6,52;22,43
Centro;Marche;AN;D451;7,71;22;29,16;35,72;26,18;120,77
Centro;Marche;AN;D472;8,53;38,34;52,56;46,58;24,09;170,1
Centro;Marche;AN;D597;0;3;11,7;11,5;6;32,2
Centro;Marche;AN;D965;0;0;1;1;0;2
Centro;Marche;AN;E388;17,5;60,05;65,53;57,87;26,48;227,43
Centro;Marche;AN;E690;4;20;21,98;14,82;10,75;71,55
Centro;Marche;AN;E837;0;4;12,5;10,31;13,92;40,73
Centro;Marche;AN;F145;0;0;0;0;0;0
Centro;Marche;AN;F381;1;2;3;1;2;9
Centro;Marche;AN;F401;0;10,5;5,79;5,75;4,67;26,71
Centro;Marche;AN;F453;0;1,33;0,5;4,75;1;7,58
Centro;Marche;AN;F560;7,68;26,67;41,34;10,5;17,08;103,27
Centro;Marche;AN;F581;0;0;2;1;2;5
Centro;Marche;AN;F600;0;1;5;6,5;1;13,5
Centro;Marche;AN;F634;0;16,25;9,5;9;5,23;39,98
Centro;Marche;AN;F745;2;1;5,75;3,5;3;15,25
Centro;Marche;AN;F978;17;56,93;12;9,5;6,5;101,93
Centro;Marche;AN;G003;0;2;2,5;3;4;11,5
Centro;Marche;AN;G157;4,38;35,5;74,03;53,05;31,22;198,18
Centro;Marche;AN;G771;0;1,54;3;1;0,6;6,14
Centro;Marche;AN;G803;0;8,34;12,5;8,5;6,5;35,84
Centro;Marche;AN;H575;0;1,97;1,75;2;1;6,72
Centro;Marche;AN;H979;0;0;1,67;1;1;3,67
Centro;Marche;AN;I071;0;1;0,67;0;0;1,67
Centro;Marche;AN;I251;0;2;3;3;3,89;11,89
Centro;Marche;AN;I461;5,88;5,21;5,83;12;6,83;35,75
Centro;Marche;AN;I608;30,67;149,82;92,91;56,83;37,42;367,65
Centro;Marche;AN;I643;0;4;7,1;11,5;2;24,6
Centro;Marche;AN;I653;0,67;2;4,5;3;3,83;14
Centro;Marche;AN;I758;4,67;22,5;8,5;3;1;39,67
Centro;Marche;AN;I932;0;1;2;4,5;1;8,5
Centro;Marche;AN;M318;0;11;12,16;10,5;5,41;39,07
Centro;Marche;AP;A044;4;5,25;2,5;4,67;1;17,42
Centro;Marche;AP;A047;0;4,33;2;4;4,25;14,58
Centro;Marche;AP;A233;1;8,25;6,5;5;2;22,75
Centro;Marche;AP;A252;1;6,87;2,2;3,33;3;16,4
Centro;Marche;AP;A335;0;0,58;0;0;2,33;2,91
Centro;Marche;AP;A437;3,75;1;1;2;1;8,75
Centro;Marche;AP;A462;11;66,44;67,14;51,56;44,6;240,74
Centro;Marche;AP;A760;0;1;1;0;1;3
Centro;Marche;AP;B534;0;3;4;3;1;11
Centro;Marche;AP;B727;0;0;0;0;1;1
Centro;Marche;AP;C070;0;4;1;2;3;10
Centro;Marche;AP;C093;1;2;15,5;9,25;9;36,75
Centro;Marche;AP;C321;0;1;1,5;2;1,5;6
Centro;Marche;AP;C331;0;0;1;1;1,06;3,06
Centro;Marche;AP;C877;0;7;7,53;5;3;22,53
Centro;Marche;AP;C935;3;3;1;2,5;1,44;10,94
Centro;Marche;AP;D096;0;1;0,44;1,67;1;4,11
Centro;Marche;AP;D210;11,11;19,9;9,7;6;4,13;50,84
Centro;Marche;AP;D477;0;2,5;1,5;0;1,5;5,5
Centro;Marche;AP;D542;20;48,79;46,99;29,77;29;174,55
Centro;Marche;AP;D652;0;13;26;9;12,5;60,5
Centro;Marche;AP;D691;0;0,2;0;1;0;1,2
Centro;Marche;AP;D760;0;0;0;0;0;0
Centro;Marche;AP;E207;6,5;53,9;34,33;18,67;13,86;127,26
Centro;Marche;AP;E208;0;0;4;4,38;1;9,38
Centro;Marche;AP;E447;0;0;2;0;2;4
Centro;Marche;AP;E807;0;2;3;0,22;1,14;6,36
Centro;Marche;AP;E868;0,5;0;2;2;0;4,5
Centro;Marche;AP;F021;0;0;1;0,38;1;2,38
Centro;Marche;AP;F044;3;4;2;0;1;10
Centro;Marche;AP;F379;0;0;0;0;0;0
Centro;Marche;AP;F380;0;2;7;3,19;6,25;18,44
Centro;Marche;AP;F415;0;1,25;2;0;3,67;6,92
Centro;Marche;AP;F428;0;0;3;1;1;5
Centro;Marche;AP;F487;0;1;0;0;0;1
Centro;Marche;AP;F493;4;0,33;0;3;1,33;8,66
Centro;Marche;AP;F501;0;1;2;3;3,67;9,67
Centro;Marche;AP;F509;3;1;3;3;2,1;12,1
Centro;Marche;AP;F516;0,67;1;1,07;1,9;0,62;5,26
Centro;Marche;AP;F517;0;0;0;1,5;1,83;3,33
Centro;Marche;AP;F520;0;2,37;2,12;8,5;8;20,99
Centro;Marche;AP;F522;1;6;9;7,38;8,91;32,29
Centro;Marche;AP;F536;0;0,03;0;0;1;1,03
Centro;Marche;AP;F549;0;0;0;2;0,25;2,25
Centro;Marche;AP;F570;1;2;0,5;0;1;4,5
Centro;Marche;AP;F591;1;10,5;18,96;13,66;11,5;55,62
Centro;Marche;AP;F599;0;0;1;0;0;1
Centro;Marche;AP;F614;0;2;1,7;0;2,83;6,53
Centro;Marche;AP;F626;0;1;2;3,25;1,5;7,75
Centro;Marche;AP;F653;2;2;10;7,67;8;29,67
Centro;Marche;AP;F664;0;0;0;0;0;0
Centro;Marche;AP;F665;1;1;0;2;0;4
Centro;Marche;AP;F697;0;0;2;2,83;1;5,83
Centro;Marche;AP;F722;0;1;1;1;1,33;4,33
Centro;Marche;AP;G005;0;4;2;8;2,92;16,92
Centro;Marche;AP;G137;0;0;0;2;3;5
Centro;Marche;AP;G289;0;0;1,67;0;0;1,67
Centro;Marche;AP;G403;1;7,5;6,17;2;0;16,67
Centro;Marche;AP;G516;0;2;2;0;4,5;8,5
Centro;Marche;AP;G873;0;0;1,33;0;1;2,33
Centro;Marche;AP;G920;6;47,06;25,91;20,39;8,83;108,19
Centro;Marche;AP;G921;2,77;43,25;24,92;13,58;19,02;103,54
Centro;Marche;AP;H182;0;0,07;0;1;0,4;1,47
Centro;Marche;AP;H321;0;5;10,5;3,5;5,5;24,5
Centro;Marche;AP;H390;4;2;1;0;1;8
Centro;Marche;AP;H588;1;0;0;1;1;3
Centro;Marche;AP;H769;43,07;144,57;91,23;65,65;30;374,52
Centro;Marche;AP;I315;0;0,5;0;2;3,5;6
Centro;Marche;AP;I324;1;9,78;17,5;14,17;12,33;54,78
Centro;Marche;AP;I774;0;0;0;0;0;0
Centro;Marche;AP;I912;3;13;17,9;6;4,5;44,4
Centro;Marche;AP;L279;0;3,67;2;1;3,67;10,34
Centro;Marche;AP;L728;0;1;2;0,5;3;6,5
Centro;Marche;MC;A031;0;1,83;0;1;1,51;4,34
Centro;Marche;MC;A329;1;2,33;1,35;2,17;0,17;7,02
Centro;Marche;MC;A334;0;2;3;5,26;4,5;14,76
Centro;Marche;MC;A739;0;2;3;1;3;9
Centro;Marche;MC;A947;1;0;0;0;1;2
Centro;Marche;MC;B398;0;2;2;1;2,17;7,17
Centro;Marche;MC;B474;10;9;12;8,15;4,33;43,48
Centro;Marche;MC;B562;0;0;1;0;4,22;5,22
Centro;Marche;MC;C251;1;3,83;5,75;4;4,5;19,08
Centro;Marche;MC;C267;2,33;1,67;0;0;0,5;4,5
Centro;Marche;MC;C582;0;0;0;1;1;2
Centro;Marche;MC;C704;1;9;14,61;8,5;10,67;43,78
Centro;Marche;MC;C770;31,5;108,21;70,49;47,19;40,9;298,29
Centro;Marche;MC;C886;0;0;1,5;0;2,5;4
Centro;Marche;MC;D042;1,17;11;22,13;14,77;12,19;61,26
Centro;Marche;MC;D429;0;0,83;2,91;2;0;5,74
Centro;Marche;MC;D564;1,94;3;0;0;0;4,94
Centro;Marche;MC;D566;0;0;0;0;0;0
Centro;Marche;MC;D609;0;1,5;0;0;0;1,5
Centro;Marche;MC;D628;0;4;3,17;1;3;11,17
Centro;Marche;MC;D853;1;2;0;0;0;3
Centro;Marche;MC;E228;1;2;1;0;2;6
Centro;Marche;MC;E694;2;0;2;2,33;1;7,33
Centro;Marche;MC;E783;12,5;68,82;82,16;58,27;37,4;259,15
Centro;Marche;MC;F051;0;5,22;14,67;22,39;5,5;47,78
Centro;Marche;MC;F268;0;4;0,83;1;2,67;8,5
Centro;Marche;MC;F454;1;6,5;9,25;9,96;4,27;30,98
Centro;Marche;MC;F460;0;0;0;0;0;0
Centro;Marche;MC;F482;1;17;25,5;11,75;2;57,25
Centro;Marche;MC;F496;0,7;2;0,17;1;2;5,87
Centro;Marche;MC;F552;2;3;4,12;2;3;14,12
Centro;Marche;MC;F567;1;7;8,79;1;7,33;25,12
Centro;Marche;MC;F621;0;2;2;7,27;4,66;15,93
Centro;Marche;MC;F622;0;1;0;2,28;3,28;6,56
Centro;Marche;MC;F632;6,5;29,17;23;12,5;11;82,17
Centro;Marche;MC;F749;0;6,84;11,08;5;9;31,92
Centro;Marche;MC;F793;0;0,5;1;1;0;2,5
Centro;Marche;MC;G436;1;2;0,5;1;3,25;7,75
Centro;Marche;MC;G515;0;0;2,75;2,5;1,33;6,58
Centro;Marche;MC;G637;0;0;1;0;1,75;2,75
Centro;Marche;MC;G657;2,28;4;1;2;2;11,28
Centro;Marche;MC;G690;0;0;0,61;0,5;0;1,11
Centro;Marche;MC;G919;30,62;81,58;26,03;9,5;11,5;159,23
Centro;Marche;MC;H211;2;21,17;26,84;21,28;14;85,29
Centro;Marche;MC;H323;0;0;1;1;3,17;5,17
Centro;Marche;MC;H876;1;1;4;6,5;11,33;23,83
Centro;Marche;MC;I156;2;18;17,25;16;7;60,25
Centro;Marche;MC;I286;0;1;0;3,58;2;6,58
Centro;Marche;MC;I436;3,16;2,85;7,35;5,5;3;21,86
Centro;Marche;MC;I569;0;1;0;0;0;1
Centro;Marche;MC;I651;1;1;1;0;3;6
Centro;Marche;MC;I661;1;7,5;2;1;0,5;12
Centro;Marche;MC;L191;5;28,23;33,34;27,61;16,67;110,85
Centro;Marche;MC;L366;0;6,75;14,52;5,5;6,55;33,32
Centro;Marche;MC;L501;0;3;1,5;3,25;3,75;11,5
Centro;Marche;MC;L517;4;10,42;2,8;0;0;17,22
Centro;Marche;MC;M078;0;1,33;4,97;3;1,5;10,8
Centro;Marche;PS;A035;0;0,5;1;4,44;3,84;9,78
Centro;Marche;PS;A327;0;1,75;2;3,75;0,56;8,06
Centro;Marche;PS;A493;0;0;0;0;2,75;2,75
Centro;Marche;PS;A639;1,26;0,13;0;3;2,5;6,89
Centro;Marche;PS;A740;0;3;0,5;0;0;3,5
Centro;Marche;PS;B026;0;0;1;0;2;3
Centro;Marche;PS;B352;1;8,5;10,9;13,17;9,8;43,37
Centro;Marche;PS;B636;1;1,33;3;4,83;3,67;13,83
Centro;Marche;PS;B816;5;3;2,7;1;1,52;13,22
Centro;Marche;PS;B846;0;12,5;14;10;5;41,5
Centro;Marche;PS;C080;1;0;3,8;0;0;4,8
Centro;Marche;PS;D488;42,1;156,56;111,8;57,04;52,7;420,2
Centro;Marche;PS;D541;2,03;6,84;7,5;4,17;10;30,54
Centro;Marche;PS;D749;2;9;9,25;18,17;10;48,42
Centro;Marche;PS;D791;1;0;1;3;0;5
Centro;Marche;PS;D807;0;0;0;0;0;0
Centro;Marche;PS;D808;0;1;2,11;1,17;4,75;9,03
Centro;Marche;PS;D836;5,5;26,17;7,95;5,96;4;49,58
Centro;Marche;PS;E122;2,82;9,32;6,16;1,67;2,5;22,47
Centro;Marche;PS;E351;0;0;0;2;0;2
Centro;Marche;PS;E743;0;2;1;3;2,5;8,5
Centro;Marche;PS;E785;0;1;0;2;3;6
Centro;Marche;PS;E838;2;1;1;1,33;1,33;6,66
Centro;Marche;PS;F135;0;1;3;2;2;8
Centro;Marche;PS;F136;0;1;3;0;1;5
Centro;Marche;PS;F137;4,34;3,42;15,83;10,25;5;38,84
Centro;Marche;PS;F310;1;2;1;0;1;5
Centro;Marche;PS;F347;0;1;2,67;2;3;8,67
Centro;Marche;PS;F348;10;23;25;8;8,5;74,5
Centro;Marche;PS;F450;0;1;1;1,06;1,06;4,12
Centro;Marche;PS;F467;0;2;2;0,66;0;4,66
Centro;Marche;PS;F474;1;1;2;0,5;1;5,5
Centro;Marche;PS;F478;1;2;1,5;3,5;0,17;8,17
Centro;Marche;PS;F497;0;1,5;4,5;0,5;7,73;14,23
Centro;Marche;PS;F524;0;2,63;0;1;0,17;3,8
Centro;Marche;PS;F533;4;16,25;11,5;1;5;37,75
Centro;Marche;PS;F555;3,52;5,5;4;1,5;3,33;17,85
Centro;Marche;PS;F589;0;4;2;0;3,02;9,02
Centro;Marche;PS;G089;1;1;1;2;2;7
Centro;Marche;PS;G416;1;0;0;1;1;3
Centro;Marche;PS;G433;1;0,15;7,5;6,25;8,33;23,23
Centro;Marche;PS;G453;0,83;3,67;9,33;6,18;10,03;30,04
Centro;Marche;PS;G479;43,41;181,92;176,83;117,79;103,41;623,36
Centro;Marche;PS;G514;1;0,5;0;0;3,83;5,33
Centro;Marche;PS;G537;0;1;0;0;0;1
Centro;Marche;PS;G551;0;2,5;4;3,17;5;14,67
Centro;Marche;PS;G627;0;0;0;0;0;0
Centro;Marche;PS;G682;1;2;2;0;3,17;8,17
Centro;Marche;PS;H721;0;8;6,5;10;8,05;32,55
Centro;Marche;PS;H809;0;6;10,33;1;4,17;21,5
Centro;Marche;PS;H886;3;2;0;2;2,33;9,33
Centro;Marche;PS;H949;0;3,33;1;4;8,04;16,37
Centro;Marche;PS;H958;1;4;10,39;1;4,5;20,89
Centro;Marche;PS;I201;1,91;0,67;2;5,17;5;14,75
Centro;Marche;PS;I287;2;5;5;1;1,67;14,67
Centro;Marche;PS;I344;0;3;1;2;0;6
Centro;Marche;PS;I459;2;5;3;1,61;7,67;19,28
Centro;Marche;PS;I460;0;0,75;0;0;2;2,75
Centro;Marche;PS;I654;0;1;2;1;1;5
Centro;Marche;PS;I670;0;4;5,33;3,5;2;14,83
Centro;Marche;PS;L034;0;1;2;0;1;4
Centro;Marche;PS;L078;0;1;1,33;0;2;4,33
Centro;Marche;PS;L081;1;21,5;17,5;7,17;11,17;58,34
Centro;Marche;PS;L498;0;2;8,88;7;10,33;28,21
Centro;Marche;PS;L500;8;11,31;20,17;23,82;19,17;82,47
Centro;Marche;PS;M331;1,5;25,3;18,07;10;6;60,87
Centro;Toscana;AR;A291;1,5;4;7,63;3,83;14,08;31,04
Centro;Toscana;AR;A390;32,72;137,32;166,01;124,78;111,29;572,12
Centro;Toscana;AR;A541;0;0;0;1;1,5;2,5
Centro;Toscana;AR;A851;5,59;11;12,17;9,67;8,09;46,52
Centro;Toscana;AR;B243;1;8,13;18,96;17,33;16,67;62,09
Centro;Toscana;AR;B670;1;5,05;8,5;4,5;4,3;23,35
Centro;Toscana;AR;B693;0;2;1;2;4;9
Centro;Toscana;AR;C102;0;5;4;1;5,5;15,5
Centro;Toscana;AR;C263;2,11;3,92;5,7;4,75;3,47;19,95
Centro;Toscana;AR;C318;1;2;2;2;1;8
Centro;Toscana;AR;C319;3;12,17;16,34;9;12,13;52,64
Centro;Toscana;AR;C407;1;23;20,17;10,5;7;61,67
Centro;Toscana;AR;C648;0;2;2;2;2;8
Centro;Toscana;AR;C663;0;1,43;2,5;1,33;2,06;7,32
Centro;Toscana;AR;C774;1;8,75;11,51;12,5;14,24;48
Centro;Toscana;AR;D077;9;33,5;34,05;23,44;48,07;148,06
Centro;Toscana;AR;D649;1;4,5;9,5;5;11,62;31,62
Centro;Toscana;AR;E468;3;2,63;5;7;7,5;25,13
Centro;Toscana;AR;E693;1,79;7,83;8;8,3;10,94;36,86
Centro;Toscana;AR;E718;0;1;6;2;14,15;23,15
Centro;Toscana;AR;E933;1;4,5;7;5;6;23,5
Centro;Toscana;AR;F565;1;2,5;2;1;0,22;6,72
Centro;Toscana;AR;F594;0;1;0,5;0;2,9;4,4
Centro;Toscana;AR;F628;1;12,22;6,78;6,16;16,75;42,91
Centro;Toscana;AR;F656;7,83;39,33;31,83;26,69;18,3;123,98
Centro;Toscana;AR;G139;1;1;1;2;2;7
Centro;Toscana;AR;G451;2;2;5;5;1,5;15,5
Centro;Toscana;AR;G653;0;0;4,54;3,17;1;8,71
Centro;Toscana;AR;G879;1,33;5,5;7,25;7;6,92;28
Centro;Toscana;AR;H901;6,66;28,08;31,34;26,56;8,17;100,81
Centro;Toscana;AR;I155;0;11,5;22,17;19,61;21,42;74,7
Centro;Toscana;AR;I681;0,5;1;1;2;0;4,5
Centro;Toscana;AR;I991;1,5;7;10;12,5;5,5;36,5
Centro;Toscana;AR;L038;1;2;0;0;2,93;5,93
Centro;Toscana;AR;L123;3;12,5;24,83;20,33;18,25;78,91
Centro;Toscana;AR;M322;2,1;18,3;21,67;24;17;83,07
Centro;Toscana;AR;M329;0;3,05;7;4;7,66;21,71
Centro;Toscana;FI;A564;5;32,9;42,36;36;47,1;163,36
Centro;Toscana;FI;A632;6,5;16,3;21,67;13;8,93;66,4
Centro;Toscana;FI;A633;1;8,17;4,17;5;8,5;26,84
Centro;Toscana;FI;B036;7;38,25;57,05;29,5;23,6;155,4
Centro;Toscana;FI;B406;8;28;36;27,69;12,49;112,18
Centro;Toscana;FI;B507;31,9;115,4;75,16;36,57;27,93;286,96
Centro;Toscana;FI;B684;3,5;10,5;15;4;6,17;39,17
Centro;Toscana;FI;B962;18,17;120,6;117,17;70,53;45,74;372,21
Centro;Toscana;FI;C101;7,83;21,54;39,79;21;14,66;104,82
Centro;Toscana;FI;C529;2;19,75;15,01;12;7,83;56,59
Centro;Toscana;FI;C540;4;30,17;33,33;17,53;12;97,03
Centro;Toscana;FI;D299;0;9,67;18,92;3,33;5,16;37,08
Centro;Toscana;FI;D403;17;86,95;97,28;54,05;47,79;303,07
Centro;Toscana;FI;D575;4;26,34;36,47;24;23,1;113,91
Centro;Toscana;FI;D612;408,34;1252,14;1047,45;592,56;465,82;3766,31
Centro;Toscana;FI;D613;3,33;7,75;13,34;4,17;11,93;40,52
Centro;Toscana;FI;D815;1,75;27,24;31,33;28,58;33,27;122,17
Centro;Toscana;FI;D895;1,34;9;5,05;2,35;7;24,74
Centro;Toscana;FI;E169;3,5;27,4;18,17;11,58;25,58;86,23
Centro;Toscana;FI;E291;1;20,42;26,33;19,25;12,36;79,36
Centro;Toscana;FI;E466;7;56,17;53,42;27,5;24,33;168,42
Centro;Toscana;FI;E668;1,3;1;0;2;6;10,3
Centro;Toscana;FI;E971;2;7,5;7;5;6;27,5
Centro;Toscana;FI;F398;4,5;12,5;8;7,08;9,5;41,58
Centro;Toscana;FI;F551;7,58;31,5;21,25;13,04;26,58;99,95
Centro;Toscana;FI;F648;3;20;30,56;27;16,38;96,94
Centro;Toscana;FI;G270;0;2;2;2;1;7
Centro;Toscana;FI;G420;2;14,67;14,5;5,43;9,68;46,28
Centro;Toscana;FI;G825;9;37,77;48,68;26,12;25,59;147,16
Centro;Toscana;FI;H222;4;22,83;36,85;29,41;23,5;116,59
Centro;Toscana;FI;H286;4;13,67;21,15;13,17;9,18;61,17
Centro;Toscana;FI;H635;4,5;10,67;22;5,5;4,25;46,92
Centro;Toscana;FI;H791;4,98;14,5;25,63;23,85;11,47;80,43
Centro;Toscana;FI;H937;0;0;4,33;0;1,5;5,83
Centro;Toscana;FI;I684;20,37;130,36;125,95;59,84;31,32;367,84
Centro;Toscana;FI;I728;5,33;41,66;33,17;16,5;21,05;117,71
Centro;Toscana;FI;L067;2,5;10;12,2;16,33;12,7;53,73
Centro;Toscana;FI;L529;0;2,75;12,5;12,97;14,33;42,55
Centro;Toscana;FI;L838;0;9,91;12,5;13;12,66;48,07
Centro;Toscana;FI;M059;2;25,42;17,58;26,5;23,8;95,3
Centro;Toscana;FI;M321;6,5;51,8;56,77;53,59;38,75;207,41
Centro;Toscana;FI;M326;2;25,5;28,46;18,58;14,17;88,71
Centro;Toscana;GR;A369;3;10;8;10,5;8;39,5
Centro;Toscana;GR;B497;0;2;6;2;0;10
Centro;Toscana;GR;B646;8;13;10,17;8;4,1;43,27
Centro;Toscana;GR;C085;8,83;18,17;8;5;5,56;45,56
Centro;Toscana;GR;C147;1,11;4,89;1;1;2;10
Centro;Toscana;GR;C310;15,25;32,39;27,34;17,86;5,61;98,45
Centro;Toscana;GR;C705;3,5;7,5;3;2;1;17
Centro;Toscana;GR;C782;2;5,5;3,25;2;2;14,75
Centro;Toscana;GR;D656;31,17;89,12;65,75;19,83;13,5;219,37
Centro;Toscana;GR;D948;3;21,15;17;7,5;14;62,65
Centro;Toscana;GR;E202;60,98;293,67;165,34;107,25;59,89;687,13
Centro;Toscana;GR;E348;8,5;6;2;1;1,5;19
Centro;Toscana;GR;E810;5;8,5;6,67;1;3;24,17
Centro;Toscana;GR;E875;4;30,5;13,67;5,5;4;57,67
Centro;Toscana;GR;F032;3;26,5;20,22;6,25;6,5;62,47
Centro;Toscana;GR;F437;15,47;50,01;24,54;10,36;19,6;119,98
Centro;Toscana;GR;F612;1;3;1,5;1;3;9,5
Centro;Toscana;GR;F677;1;1;5,5;1;2,5;11
Centro;Toscana;GR;G088;11;49,81;32,57;20,83;13;127,21
Centro;Toscana;GR;G716;1;12,33;5,39;5;3;26,72
Centro;Toscana;GR;H417;1;6;4,5;3;1;15,5
Centro;Toscana;GR;H449;4;13;15;5,16;12,65;49,81
Centro;Toscana;GR;I187;0,5;5,67;5;6;3;20,17
Centro;Toscana;GR;I504;1;7,5;10,7;5;4,42;28,62
Centro;Toscana;GR;I510;3;46,68;11;6;4,28;70,96
Centro;Toscana;GR;I571;2;7;4;1;1;15
Centro;Toscana;GR;I601;2;0,67;2;1,66;0;6,33
Centro;Toscana;GR;I841;2;7,33;4;3,33;2,44;19,1
Centro;Toscana;LI;A852;11;14;5,72;1;5;36,72
Centro;Toscana;LI;B509;8;39,17;20,5;16,5;12,5;96,67
Centro;Toscana;LI;B553;13,33;19,25;7,63;5,31;5,5;51,02
Centro;Toscana;LI;B669;13,76;25,5;10,5;1;3,67;54,43
Centro;Toscana;LI;B685;2;3;2;0;0;7
Centro;Toscana;LI;C044;14;59,06;20,39;18;9,33;120,78
Centro;Toscana;LI;C415;16,5;93,28;50,31;25,59;17,19;202,87
Centro;Toscana;LI;C869;3;44,39;23,17;14;10,91;95,47
Centro;Toscana;LI;E625;69,05;376,03;403,57;222,44;155,34;1226,43
Centro;Toscana;LI;E680;10;18,17;5,5;2;1,5;37,17
Centro;Toscana;LI;E930;4,57;13,08;5;1,5;1,67;25,82
Centro;Toscana;LI;E931;4,63;7,53;4;0;4;20,16
Centro;Toscana;LI;G687;25,56;126,84;82,6;27,02;30,42;292,44
Centro;Toscana;LI;G912;22,73;36,5;30;16,5;8,5;114,23
Centro;Toscana;LI;H297;8;8,71;2,5;0;0;19,21
Centro;Toscana;LI;H305;9,42;14,08;5,25;1,33;1;31,08
Centro;Toscana;LI;H570;56,13;140,62;81,28;39,01;32,77;349,81
Centro;Toscana;LI;I390;19,22;37,55;28,25;14,34;9,5;108,86
Centro;Toscana;LI;I454;0;3;1;0;0;4
Centro;Toscana;LI;L019;4;5;5,5;2;3,25;19,75
Centro;Toscana;LU;A241;3;40;23;12,67;15,17;93,84
Centro;Toscana;LU;A560;4,38;9,5;6,67;8;18,67;47,22
Centro;Toscana;LU;A657;2,39;13,5;9,5;10,17;25,39;60,95
Centro;Toscana;LU;B007;0;1;4;4,5;11;20,5
Centro;Toscana;LU;B455;17,09;36,6;63,36;59,95;51,47;228,47
Centro;Toscana;LU;B557;0;1;0;2;5;8
Centro;Toscana;LU;B648;2,67;28,01;71,96;60,47;116,74;279,85
Centro;Toscana;LU;B760;0;1;1;0;2,5;4,5
Centro;Toscana;LU;C236;1;3;7,89;5,96;8,67;26,52
Centro;Toscana;LU;C303;1;5;2;1,07;3;12,07
Centro;Toscana;LU;C996;2;6;2;5,67;9,67;25,34
Centro;Toscana;LU;D730;8,25;10,17;10,5;18;51,67;98,59
Centro;Toscana;LU;D734;0;1;0;0;2;3
Centro;Toscana;LU;D874;0;4;5;3;5;17
Centro;Toscana;LU;E059;0;2,02;0;0;1;3,02
Centro;Toscana;LU;E715;40,54;163,67;141,62;147,61;193,61;687,05
Centro;Toscana;LU;F035;6,53;35,07;29,25;22,16;29,79;122,8
Centro;Toscana;LU;F225;2;1,67;0;2,5;4;10,17
Centro;Toscana;LU;F283;0;2;2;2;1,25;7,25
Centro;Toscana;LU;F452;0;1;5;1;4,95;11,95
Centro;Toscana;LU;G480;0;1,5;1;2,33;7,45;12,28
Centro;Toscana;LU;G582;1;3;1;0;2,25;7,25
Centro;Toscana;LU;G628;15;30,13;27,76;27,25;47,5;147,64
Centro;Toscana;LU;G648;0;1;0;3,5;1,75;6,25
Centro;Toscana;LU;G882;3;8;9,5;13;9,32;42,82
Centro;Toscana;LU;I142;3;0,83;0,5;1,5;2,5;8,33
Centro;Toscana;LU;I622;7;4,67;15;11,65;4,38;42,7
Centro;Toscana;LU;I737;0;3,15;2,78;1;0;6,93
Centro;Toscana;LU;I942;3,5;8,83;6,07;1,7;5,5;25,6
Centro;Toscana;LU;L533;1;1,75;5,5;2;3,5;13,75
Centro;Toscana;LU;L833;35,06;157,32;167,8;74,55;52,15;486,88
Centro;Toscana;LU;L913;0,5;1,83;4;5,3;3,78;15,41
Centro;Toscana;LU;L926;0;0;0;2;3,08;5,08
Centro;Toscana;LU;M319;0;0;1;3,13;1;5,13
Centro;Toscana;MS;A496;4,5;14,36;21,67;8;14;62,53
Centro;Toscana;MS;A576;3;3,83;6;2,66;2,33;17,82
Centro;Toscana;MS;B832;40,84;139,02;106,26;60,92;21,95;368,99
Centro;Toscana;MS;B979;0;1;1;1;4,95;7,95
Centro;Toscana;MS;C914;0;1;2;1;4;8
Centro;Toscana;MS;D590;1;1;3,14;5,5;2,75;13,39
Centro;Toscana;MS;D629;4,58;5,92;14;14,83;10,33;49,66
Centro;Toscana;MS;D735;3;13;4,87;8,87;6;35,74
Centro;Toscana;MS;E574;1,52;6,5;7,76;5;5;25,78
Centro;Toscana;MS;F023;39,33;149,8;109,23;63,74;42,58;404,68
Centro;Toscana;MS;F679;5;30,66;20,33;17,3;12,17;85,46
Centro;Toscana;MS;F802;2,67;5;1;1,5;4,5;14,67
Centro;Toscana;MS;G746;0;3;3,5;1;1;8,5
Centro;Toscana;MS;G870;2;12,29;11;11,55;12,49;49,33
