AREA;Regione;prov;2014_CodFitt;NTN_2014_Box;NTN_2014_Depositi_Pert
Centro;Lazio;RM;F857;0;1
Centro;Lazio;RM;F865;1;0
Centro;Lazio;RM;F871;2;5
Centro;Lazio;RM;F880;171,77;48,61
Centro;Lazio;RM;G022;7;24,64
Centro;Lazio;RM;G274;34,11;17,5
Centro;Lazio;RM;G293;16,67;31
Centro;Lazio;RM;G444;0;0
Centro;Lazio;RM;G704;1;3
Centro;Lazio;RM;G784;1;5
Centro;Lazio;RM;G811;413,92;79,16
Centro;Lazio;RM;G874;1,33;1
Centro;Lazio;RM;H267;49,42;15
Centro;Lazio;RM;H288;26,17;7
Centro;Lazio;RM;H300;0;2
Centro;Lazio;RM;H387;0;1
Centro;Lazio;RM;H401;0;0
Centro;Lazio;RM;H404;53,92;13,17
Centro;Lazio;RM;H411;1;0
Centro;Lazio;RM;H432;17,33;10
Centro;Lazio;RM;H441;2;2
Centro;Lazio;RM;H494;2;3
Centro;Lazio;RM;H501;15809,53;4731,68
Centro;Lazio;RM;H618;2;1
Centro;Lazio;RM;H658;19,26;4
Centro;Lazio;RM;H745;0;0,75
Centro;Lazio;RM;H942;2;2
Centro;Lazio;RM;I125;12;4,5
Centro;Lazio;RM;I255;176,33;27,25
Centro;Lazio;RM;I284;10,71;9,78
Centro;Lazio;RM;I352;4,5;4,5
Centro;Lazio;RM;I400;5,25;5,5
Centro;Lazio;RM;I424;4,42;1
Centro;Lazio;RM;I573;12,5;14,33
Centro;Lazio;RM;I992;13,75;19
Centro;Lazio;RM;L182;210,57;54,94
Centro;Lazio;RM;L192;8,25;8
Centro;Lazio;RM;L302;1;2,25
Centro;Lazio;RM;L401;14;11,5
Centro;Lazio;RM;L611;1;0
Centro;Lazio;RM;L625;0;0
Centro;Lazio;RM;L639;21;6,5
Centro;Lazio;RM;L719;123,4;31,75
Centro;Lazio;RM;L851;12;1
Centro;Lazio;RM;M095;0;0
Centro;Lazio;RM;M141;35;20,52
Centro;Lazio;RM;M207;39,11;5
Centro;Lazio;RM;M212;155,5;19,37
Centro;Lazio;RM;M213;176,26;26,58
Centro;Lazio;RM;M272;194,92;35,23
Centro;Lazio;RM;M295;34,65;16,09
Centro;Lazio;RM;M297;487,43;94,45
Centro;Lazio;VT;A040;17,8;11
Centro;Lazio;VT;A412;2;0
Centro;Lazio;VT;A577;4;4
Centro;Lazio;VT;A628;0;0,8
Centro;Lazio;VT;A701;2,83;2
Centro;Lazio;VT;A704;2,5;5
Centro;Lazio;VT;A706;0,67;10
Centro;Lazio;VT;A857;7,17;2,95
Centro;Lazio;VT;A949;8;8,83
Centro;Lazio;VT;A955;4;7
Centro;Lazio;VT;B388;0;0
Centro;Lazio;VT;B597;4,92;3
Centro;Lazio;VT;B604;7;8,25
Centro;Lazio;VT;B663;11;4,5
Centro;Lazio;VT;B688;22,56;14,17
Centro;Lazio;VT;B691;14,33;3
Centro;Lazio;VT;B735;8;5,83
Centro;Lazio;VT;C269;3,25;5,75
Centro;Lazio;VT;C315;6,5;6
Centro;Lazio;VT;C446;1;2
Centro;Lazio;VT;C447;1;3
Centro;Lazio;VT;C765;36,67;8,87
Centro;Lazio;VT;C780;1;1
Centro;Lazio;VT;C988;5;3,82
Centro;Lazio;VT;D024;31,3;22,5
Centro;Lazio;VT;D452;12,83;8,67
Centro;Lazio;VT;D475;3;0
Centro;Lazio;VT;D503;2,75;4
Centro;Lazio;VT;D870;2;3,5
Centro;Lazio;VT;E126;3;2
Centro;Lazio;VT;E128;1;5,17
Centro;Lazio;VT;E210;5,89;5,28
Centro;Lazio;VT;E330;7,5;6
Centro;Lazio;VT;E467;3;0
Centro;Lazio;VT;E713;1;2
Centro;Lazio;VT;E978;5,33;4,88
Centro;Lazio;VT;F419;9,16;9
Centro;Lazio;VT;F499;24,8;24,5
Centro;Lazio;VT;F603;3;2
Centro;Lazio;VT;F606;11;2
Centro;Lazio;VT;F868;23,58;7
Centro;Lazio;VT;G065;0;2
Centro;Lazio;VT;G111;4;1
Centro;Lazio;VT;G135;42,4;13,83
Centro;Lazio;VT;G571;0;4
Centro;Lazio;VT;H071;0;3
Centro;Lazio;VT;H534;20;12,63
Centro;Lazio;VT;H913;8,33;6,67
Centro;Lazio;VT;H969;0,5;0
Centro;Lazio;VT;I855;12,75;18
Centro;Lazio;VT;L017;22;14
Centro;Lazio;VT;L150;0;1
Centro;Lazio;VT;L310;11,33;13
Centro;Lazio;VT;L569;4;6,91
Centro;Lazio;VT;L612;5;2,5
Centro;Lazio;VT;L713;3;1,5
Centro;Lazio;VT;L814;25,5;29,07
Centro;Lazio;VT;L882;16;7,25
Centro;Lazio;VT;M082;275,56;82,18
Centro;Lazio;VT;M086;21,5;8
Centro;Marche;AN;A092;13,89;0
Centro;Marche;AN;A271;287,83;63,86
Centro;Marche;AN;A366;7;5,33
Centro;Marche;AN;A626;3,67;0
Centro;Marche;AN;A769;1;0
Centro;Marche;AN;B468;28,75;1
Centro;Marche;AN;B470;19,5;2
Centro;Marche;AN;C060;39,85;3,75
Centro;Marche;AN;C100;70,18;7,84
Centro;Marche;AN;C152;2;0
Centro;Marche;AN;C248;11,72;1
Centro;Marche;AN;C524;10;2,84
Centro;Marche;AN;C615;60,9;2
Centro;Marche;AN;D007;6,11;1,25
Centro;Marche;AN;D211;5,53;3,33
Centro;Marche;AN;D451;73,91;23,01
Centro;Marche;AN;D472;95,48;12,69
Centro;Marche;AN;D597;18,5;1,5
Centro;Marche;AN;D965;0,5;0,5
Centro;Marche;AN;E388;160,35;18
Centro;Marche;AN;E690;46,19;2
Centro;Marche;AN;E837;29,3;1
Centro;Marche;AN;F145;4;0
Centro;Marche;AN;F381;6;1
Centro;Marche;AN;F401;15,64;3,5
Centro;Marche;AN;F453;2,13;1,34
Centro;Marche;AN;F560;73,07;11,18
Centro;Marche;AN;F581;2;1
Centro;Marche;AN;F600;13,5;3
Centro;Marche;AN;F634;43,98;5
Centro;Marche;AN;F745;6,75;2,25
Centro;Marche;AN;F978;39,5;11,48
Centro;Marche;AN;G003;6;0
Centro;Marche;AN;G157;175,76;19,91
Centro;Marche;AN;G771;1;1,6
Centro;Marche;AN;G803;32,34;1
Centro;Marche;AN;H575;0,75;0
Centro;Marche;AN;H979;2,67;0
Centro;Marche;AN;I071;0,67;0
Centro;Marche;AN;I251;8,17;1
Centro;Marche;AN;I461;12,5;4
Centro;Marche;AN;I608;293,33;58,71
Centro;Marche;AN;I643;21,83;2,75
Centro;Marche;AN;I653;2,5;1,5
Centro;Marche;AN;I758;29;2
Centro;Marche;AN;I932;3,33;3
Centro;Marche;AN;M318;38,66;7,12
Centro;Marche;AP;A044;6,25;6,48
Centro;Marche;AP;A047;12,5;1
Centro;Marche;AP;A233;16,5;2
Centro;Marche;AP;A252;10,33;7,01
Centro;Marche;AP;A335;1,08;1
Centro;Marche;AP;A437;1;7
Centro;Marche;AP;A462;126,85;34,84
Centro;Marche;AP;A760;0;0
Centro;Marche;AP;B534;6;1
Centro;Marche;AP;B727;0;0
Centro;Marche;AP;C070;3;0
Centro;Marche;AP;C093;35,75;1
Centro;Marche;AP;C321;5;2,5
Centro;Marche;AP;C331;6;2
Centro;Marche;AP;C877;24;4
Centro;Marche;AP;C935;5,94;1
Centro;Marche;AP;D096;2;0,67
Centro;Marche;AP;D210;31;7
Centro;Marche;AP;D477;4;2,5
Centro;Marche;AP;D542;106,97;38
Centro;Marche;AP;D652;58,46;3
Centro;Marche;AP;D691;1;0
Centro;Marche;AP;D760;0;0
Centro;Marche;AP;E207;106,78;20
Centro;Marche;AP;E208;7,5;1,38
Centro;Marche;AP;E447;2;0
Centro;Marche;AP;E807;2,89;1,47
Centro;Marche;AP;E868;1;0
Centro;Marche;AP;F021;2;1
Centro;Marche;AP;F044;6;4
Centro;Marche;AP;F379;0;0
Centro;Marche;AP;F380;10;4,39
Centro;Marche;AP;F415;3,25;0
Centro;Marche;AP;F428;2;0
Centro;Marche;AP;F487;1;0
Centro;Marche;AP;F493;2,33;0,33
Centro;Marche;AP;F501;6;0
Centro;Marche;AP;F509;2,6;2,67
Centro;Marche;AP;F516;0;0
Centro;Marche;AP;F517;3;0
Centro;Marche;AP;F520;13,72;3
Centro;Marche;AP;F522;17,66;2,78
Centro;Marche;AP;F536;0;0
Centro;Marche;AP;F549;0;0
Centro;Marche;AP;F570;0,5;1
Centro;Marche;AP;F591;49,4;7
Centro;Marche;AP;F599;0;0
Centro;Marche;AP;F614;1;1
Centro;Marche;AP;F626;8;0,25
Centro;Marche;AP;F653;18,33;0
Centro;Marche;AP;F664;0;0
Centro;Marche;AP;F665;0;0
Centro;Marche;AP;F697;2;0,83
Centro;Marche;AP;F722;0;1
Centro;Marche;AP;G005;5;2
Centro;Marche;AP;G137;2;0
Centro;Marche;AP;G289;0;0
Centro;Marche;AP;G403;13,67;1
Centro;Marche;AP;G516;1,5;1,5
Centro;Marche;AP;G873;0,33;0
Centro;Marche;AP;G920;68,57;17,14
Centro;Marche;AP;G921;46,67;18,12
Centro;Marche;AP;H182;1;0
Centro;Marche;AP;H321;16,67;2
Centro;Marche;AP;H390;1;3
Centro;Marche;AP;H588;1;0
Centro;Marche;AP;H769;248,06;54,66
Centro;Marche;AP;I315;2;1
Centro;Marche;AP;I324;27,33;2,5
Centro;Marche;AP;I774;0;0
Centro;Marche;AP;I912;38,73;11,66
Centro;Marche;AP;L279;9,67;0
Centro;Marche;AP;L728;3;0
Centro;Marche;MC;A031;0;0
Centro;Marche;MC;A329;0,17;2
Centro;Marche;MC;A334;9,26;1
Centro;Marche;MC;A739;7;0
Centro;Marche;MC;A947;1;0
Centro;Marche;MC;B398;5;3,17
Centro;Marche;MC;B474;19,83;2,67
Centro;Marche;MC;B562;1;0
Centro;Marche;MC;C251;11;1
Centro;Marche;MC;C267;0;0
Centro;Marche;MC;C582;1;0
Centro;Marche;MC;C704;19,61;10
Centro;Marche;MC;C770;192,38;21,98
Centro;Marche;MC;C886;5;0,5
Centro;Marche;MC;D042;38,32;4,39
Centro;Marche;MC;D429;6,57;2,08
Centro;Marche;MC;D564;3,47;0
Centro;Marche;MC;D566;0;0
Centro;Marche;MC;D609;0;0
Centro;Marche;MC;D628;2,5;1,29
Centro;Marche;MC;D853;3;0
Centro;Marche;MC;E228;2;1
Centro;Marche;MC;E694;0;0
Centro;Marche;MC;E783;175,57;30,83
Centro;Marche;MC;F051;42,56;5,5
Centro;Marche;MC;F268;3,33;9,08
Centro;Marche;MC;F454;17,23;7
Centro;Marche;MC;F460;0;0
Centro;Marche;MC;F482;51,5;4,44
Centro;Marche;MC;F496;3,87;1
Centro;Marche;MC;F552;9,22;5
Centro;Marche;MC;F567;20,08;1,3
Centro;Marche;MC;F621;10,07;3,94
Centro;Marche;MC;F622;0;3
Centro;Marche;MC;F632;48,67;8,18
Centro;Marche;MC;F749;25,58;3
Centro;Marche;MC;F793;0;0
Centro;Marche;MC;G436;5;3
Centro;Marche;MC;G515;3,11;0
Centro;Marche;MC;G637;3,17;0
Centro;Marche;MC;G657;4;1,5
Centro;Marche;MC;G690;1,5;1
Centro;Marche;MC;G919;110,84;8,7
Centro;Marche;MC;H211;60,95;9
Centro;Marche;MC;H323;4,17;2,17
Centro;Marche;MC;H876;9;1
Centro;Marche;MC;I156;36,25;16,47
Centro;Marche;MC;I286;0;5,16
Centro;Marche;MC;I436;6;10,84
Centro;Marche;MC;I569;0;0
Centro;Marche;MC;I651;3;1
Centro;Marche;MC;I661;0;0
Centro;Marche;MC;L191;88,12;10,35
Centro;Marche;MC;L366;23,77;7,5
Centro;Marche;MC;L501;11;1
Centro;Marche;MC;L517;5;1,67
Centro;Marche;MC;M078;1,5;3
Centro;Marche;PS;A035;4,44;0
Centro;Marche;PS;A327;2;1
Centro;Marche;PS;A493;1;0
Centro;Marche;PS;A639;3;0
Centro;Marche;PS;A740;0,5;0
Centro;Marche;PS;B026;0;2
Centro;Marche;PS;B352;5,25;12
Centro;Marche;PS;B636;2;2
Centro;Marche;PS;B816;6,2;0
Centro;Marche;PS;B846;50;2
Centro;Marche;PS;C080;3;0
Centro;Marche;PS;D488;275,42;46,27
Centro;Marche;PS;D541;21,99;1,61
Centro;Marche;PS;D749;20;4,56
Centro;Marche;PS;D791;0;0
Centro;Marche;PS;D807;0;0
Centro;Marche;PS;D808;3,11;2
Centro;Marche;PS;D836;29;3,5
Centro;Marche;PS;E122;16,67;0,67
Centro;Marche;PS;E351;0;0
Centro;Marche;PS;E743;1;0
Centro;Marche;PS;E785;2;1
Centro;Marche;PS;E838;1;0,16
Centro;Marche;PS;F135;1;0
Centro;Marche;PS;F136;3;1
Centro;Marche;PS;F137;20,33;1,34
Centro;Marche;PS;F310;6;0
Centro;Marche;PS;F347;4;2
Centro;Marche;PS;F348;40;5
Centro;Marche;PS;F450;1;0
Centro;Marche;PS;F467;0,33;0
Centro;Marche;PS;F474;4,5;0,66
Centro;Marche;PS;F478;3;0,5
Centro;Marche;PS;F497;3;3,5
Centro;Marche;PS;F524;1;0
Centro;Marche;PS;F533;35,5;1
Centro;Marche;PS;F555;11,8;0,11
Centro;Marche;PS;F589;5;0
Centro;Marche;PS;G089;2;1
Centro;Marche;PS;G416;2;0
Centro;Marche;PS;G433;2,15;0,01
Centro;Marche;PS;G453;8,66;6,83
Centro;Marche;PS;G479;381,11;71,16
Centro;Marche;PS;G514;4,33;1,67
Centro;Marche;PS;G537;0;0
Centro;Marche;PS;G551;5,5;1,63
Centro;Marche;PS;G627;0;0
Centro;Marche;PS;G682;6,5;0
Centro;Marche;PS;H721;20;1
Centro;Marche;PS;H809;12;0
Centro;Marche;PS;H886;5;0
Centro;Marche;PS;H949;6,29;0
Centro;Marche;PS;H958;9;0
Centro;Marche;PS;I201;3;1
Centro;Marche;PS;I287;5,5;3
Centro;Marche;PS;I344;1;0
Centro;Marche;PS;I459;8,94;3,85
Centro;Marche;PS;I460;1;0
Centro;Marche;PS;I654;3;2
Centro;Marche;PS;I670;11;1
Centro;Marche;PS;L034;4;1
Centro;Marche;PS;L078;3;1
Centro;Marche;PS;L081;59;0
Centro;Marche;PS;L498;19,5;0
Centro;Marche;PS;L500;18,56;10,13
Centro;Marche;PS;M331;52,87;4
Centro;Toscana;AR;A291;13,83;7,4
Centro;Toscana;AR;A390;428,55;76,29
Centro;Toscana;AR;A541;0,5;1
Centro;Toscana;AR;A851;24,59;2,07
Centro;Toscana;AR;B243;44,63;6,02
Centro;Toscana;AR;B670;22,25;0,5
Centro;Toscana;AR;B693;3;2,5
Centro;Toscana;AR;C102;5,25;4,5
Centro;Toscana;AR;C263;4;3,33
Centro;Toscana;AR;C318;5;0
Centro;Toscana;AR;C319;27,33;2,83
Centro;Toscana;AR;C407;39;5
Centro;Toscana;AR;C648;3,5;4
Centro;Toscana;AR;C663;0,83;1,87
Centro;Toscana;AR;C774;29,88;6,5
Centro;Toscana;AR;D077;70,33;17,07
Centro;Toscana;AR;D649;24,12;3,22
Centro;Toscana;AR;E468;12,8;1,4
Centro;Toscana;AR;E693;22,4;9,13
Centro;Toscana;AR;E718;10,25;1
Centro;Toscana;AR;E933;17,5;0,25
Centro;Toscana;AR;F565;2,5;1
Centro;Toscana;AR;F594;1,5;0
Centro;Toscana;AR;F628;22,97;4,44
Centro;Toscana;AR;F656;76,16;10,66
Centro;Toscana;AR;G139;1;0
Centro;Toscana;AR;G451;8;6,88
Centro;Toscana;AR;G653;2;1,5
Centro;Toscana;AR;G879;12,42;4
Centro;Toscana;AR;H901;49,51;6,78
Centro;Toscana;AR;I155;37,42;9,04
Centro;Toscana;AR;I681;4;3,5
Centro;Toscana;AR;I991;20,5;1
Centro;Toscana;AR;L038;1,5;0
Centro;Toscana;AR;L123;52,41;4,32
Centro;Toscana;AR;M322;47,75;14,17
Centro;Toscana;AR;M329;15;3,33
Centro;Toscana;FI;A564;149,17;10,54
Centro;Toscana;FI;A632;50,32;5,03
Centro;Toscana;FI;A633;8,5;4
Centro;Toscana;FI;B036;70,93;22,73
Centro;Toscana;FI;B406;88,57;8,5
Centro;Toscana;FI;B507;204,85;18,75
Centro;Toscana;FI;B684;31,5;3,54
Centro;Toscana;FI;B962;211,62;51,34
Centro;Toscana;FI;C101;46,31;27,08
Centro;Toscana;FI;C529;31,83;5,86
Centro;Toscana;FI;C540;63,4;21,5
Centro;Toscana;FI;D299;23,55;4,33
Centro;Toscana;FI;D403;203,67;35,01
Centro;Toscana;FI;D575;51,75;8,05
Centro;Toscana;FI;D612;1286,31;371,01
Centro;Toscana;FI;D613;17,44;6,59
Centro;Toscana;FI;D815;79,86;15,92
Centro;Toscana;FI;D895;11,4;7
Centro;Toscana;FI;E169;48,85;10,25
Centro;Toscana;FI;E291;41,67;8,75
Centro;Toscana;FI;E466;113,42;9,5
Centro;Toscana;FI;E668;0,5;1
Centro;Toscana;FI;E971;8;5
Centro;Toscana;FI;F398;19;2,33
Centro;Toscana;FI;F551;74,86;5,99
Centro;Toscana;FI;F648;82,44;4
Centro;Toscana;FI;G270;3;3
Centro;Toscana;FI;G420;16;4
Centro;Toscana;FI;G825;90,75;14,7
Centro;Toscana;FI;H222;68,12;14
Centro;Toscana;FI;H286;36,59;4,53
Centro;Toscana;FI;H635;18,67;2
Centro;Toscana;FI;H791;34,29;12,91
Centro;Toscana;FI;H937;1;1
Centro;Toscana;FI;I684;235,4;43,76
Centro;Toscana;FI;I728;106,49;10
Centro;Toscana;FI;L067;27,2;7,75
Centro;Toscana;FI;L529;24,3;1
Centro;Toscana;FI;L838;23,12;5
Centro;Toscana;FI;M059;54,6;8,15
Centro;Toscana;FI;M321;134,09;17,5
Centro;Toscana;FI;M326;63,52;9
Centro;Toscana;GR;A369;16,5;20,7
Centro;Toscana;GR;B497;4;3
Centro;Toscana;GR;B646;25,5;8
Centro;Toscana;GR;C085;16;14,33
Centro;Toscana;GR;C147;6,25;7,89
Centro;Toscana;GR;C310;82,75;10,99
Centro;Toscana;GR;C705;3;9,07
Centro;Toscana;GR;C782;7,5;4,5
Centro;Toscana;GR;D656;189,21;33,36
Centro;Toscana;GR;D948;26;16,18
Centro;Toscana;GR;E202;417,89;69,6
Centro;Toscana;GR;E348;6;5,86
Centro;Toscana;GR;E810;3;5
Centro;Toscana;GR;E875;17,67;18,5
Centro;Toscana;GR;F032;26,25;11,76
Centro;Toscana;GR;F437;66,86;22,36
Centro;Toscana;GR;F612;2,5;8
Centro;Toscana;GR;F677;3;5,16
Centro;Toscana;GR;G088;65,02;9,76
Centro;Toscana;GR;G716;14;3,5
Centro;Toscana;GR;H417;4;5
Centro;Toscana;GR;H449;24,98;17,66
Centro;Toscana;GR;I187;4,17;6
Centro;Toscana;GR;I504;6,76;13
Centro;Toscana;GR;I510;49,68;3
Centro;Toscana;GR;I571;6;13
Centro;Toscana;GR;I601;1;1
Centro;Toscana;GR;I841;7,5;11,33
Centro;Toscana;LI;A852;13;7,5
Centro;Toscana;LI;B509;68,38;27,09
Centro;Toscana;LI;B553;25,89;11,25
Centro;Toscana;LI;B669;18;8,5
Centro;Toscana;LI;B685;0;0
Centro;Toscana;LI;C044;57,17;12,33
Centro;Toscana;LI;C415;124,56;25,17
Centro;Toscana;LI;C869;59,39;19,65
Centro;Toscana;LI;E625;598,82;108,72
Centro;Toscana;LI;E680;19,5;5,5
Centro;Toscana;LI;E930;2;6,17
Centro;Toscana;LI;E931;12;5
Centro;Toscana;LI;G687;100,54;52,13
Centro;Toscana;LI;G912;27,33;15,5
Centro;Toscana;LI;H297;7,21;3,39
Centro;Toscana;LI;H305;3;8,51
Centro;Toscana;LI;H570;180,84;39,8
Centro;Toscana;LI;I390;77,93;21,59
Centro;Toscana;LI;I454;0;3
Centro;Toscana;LI;L019;7,5;7
Centro;Toscana;LU;A241;85;17
Centro;Toscana;LU;A560;10,5;8
Centro;Toscana;LU;A657;18,78;9,69
Centro;Toscana;LU;B007;7;2
Centro;Toscana;LU;B455;54,28;20,85
Centro;Toscana;LU;B557;4;1
Centro;Toscana;LU;B648;123,18;34,34
Centro;Toscana;LU;B760;1;0
Centro;Toscana;LU;C236;13,25;0,29
Centro;Toscana;LU;C303;7,5;0,07
Centro;Toscana;LU;C996;4;3
Centro;Toscana;LU;D730;36,17;3,29
Centro;Toscana;LU;D734;1;1
Centro;Toscana;LU;D874;3,5;7
Centro;Toscana;LU;E059;0,68;0
Centro;Toscana;LU;E715;345,26;70,67
Centro;Toscana;LU;F035;36,69;11,5
Centro;Toscana;LU;F225;1;1
Centro;Toscana;LU;F283;0;0,25
Centro;Toscana;LU;F452;0,78;1,78
Centro;Toscana;LU;G480;5;4,5
Centro;Toscana;LU;G582;1;1
Centro;Toscana;LU;G628;33;21,5
Centro;Toscana;LU;G648;0,75;1
Centro;Toscana;LU;G882;28,26;3,8
Centro;Toscana;LU;I142;0;0
Centro;Toscana;LU;I622;9,38;5
Centro;Toscana;LU;I737;1;1
Centro;Toscana;LU;I942;1,67;7,84
Centro;Toscana;LU;L533;3;3,25
Centro;Toscana;LU;L833;77,75;18,04
Centro;Toscana;LU;L913;0;2
Centro;Toscana;LU;L926;2,33;1
Centro;Toscana;LU;M319;1;1
Centro;Toscana;MS;A496;36,17;15,36
Centro;Toscana;MS;A576;1,5;11
Centro;Toscana;MS;B832;80,71;40,29
Centro;Toscana;MS;B979;2;2,25
Centro;Toscana;MS;C914;0;2
Centro;Toscana;MS;D590;3,75;10,76
Centro;Toscana;MS;D629;9,75;22,56
Centro;Toscana;MS;D735;13;5,25
Centro;Toscana;MS;E574;10,08;15,8
Centro;Toscana;MS;F023;186,89;44,15
Centro;Toscana;MS;F679;27,96;2,83
Centro;Toscana;MS;F802;3;7
Centro;Toscana;MS;G746;6,5;5
Centro;Toscana;MS;G870;11,85;10,33
Centro;Toscana;MS;L386;1;5
Centro;Toscana;MS;L946;9;6,5
Centro;Toscana;MS;M169;2,33;8,32
Centro;Toscana;PI;A562;116,13;21,91
Centro;Toscana;PI;A864;33,7;2,86
Centro;Toscana;PI;B303;13,86;6,5
Centro;Toscana;PI;B390;13,38;15
Centro;Toscana;PI;B392;71,44;1,34
Centro;Toscana;PI;B647;38,83;9,5
Centro;Toscana;PI;B878;0;4
Centro;Toscana;PI;B950;164,09;28,03
Centro;Toscana;PI;C113;33,56;3,25
Centro;Toscana;PI;C174;1;2,39
Centro;Toscana;PI;C244;3;5,83
Centro;Toscana;PI;C609;2;3
Centro;Toscana;PI;D510;4;6,11
Centro;Toscana;PI;E250;5;5
Centro;Toscana;PI;E413;11,5;4,11
Centro;Toscana;PI;F458;4,08;9,5
Centro;Toscana;PI;F640;15;3,44
Centro;Toscana;PI;F661;4;5,5
Centro;Toscana;PI;F686;53,02;7,5
Centro;Toscana;PI;G090;2;3
Centro;Toscana;PI;G254;13,5;7,94
Centro;Toscana;PI;G395;9;5,5
Centro;Toscana;PI;G702;432,55;66,18
Centro;Toscana;PI;G804;12,17;7,5
Centro;Toscana;PI;G822;52,38;7,44
Centro;Toscana;PI;G843;115,96;15,06
Centro;Toscana;PI;H319;5;1
Centro;Toscana;PI;I046;88,8;21,18
Centro;Toscana;PI;I177;54,04;9,7
