AREA;Regione;prov;2014_CodFitt;NTN_2014_Uffici;NTN_2014_Negozi_Lab;NTN_2014_Depositi_Comm;NTN_2014_TCO_B04;NTN_2014_TCO_D02;NTN_2014_TCO_D05;NTN_2014_TCO_D08;NTN_2014_PRO;NTN_2014_AGR
Nord Est;Veneto;VI;E864;0;6,5;12,83;0;0;0;0;3;0
Nord Est;Veneto;VI;E912;0;3;5,5;0;0;0;0;8,06;0
Nord Est;Veneto;VI;E970;1;6;9,6;0;0;0;0;0,14;0
Nord Est;Veneto;VI;F019;0;1;1;0;0;0;0;0;0
Nord Est;Veneto;VI;F306;0;0;0;0;0;0;0;1;0
Nord Est;Veneto;VI;F442;0;0;8,38;0;0;0;0;15;0
Nord Est;Veneto;VI;F464;10;8;12,97;0;0;0;1;9;0
Nord Est;Veneto;VI;F465;0;0,33;7;0;0;0;0;1;0
Nord Est;Veneto;VI;F486;0;0,12;4,14;0;0;0;0;0,06;0
Nord Est;Veneto;VI;F514;1;0;2,92;0;0;0;0;1;0
Nord Est;Veneto;VI;F515;0;1;1;0;0;0;0;0;0
Nord Est;Veneto;VI;F662;0;0;3;0;0;0;0;0;0
Nord Est;Veneto;VI;F675;1;3;5,23;0;0;0;0;4;0
Nord Est;Veneto;VI;F696;0;0;2,5;0;0;0;0;1;0
Nord Est;Veneto;VI;F768;0;0;3;0;0;0;0;2;0
Nord Est;Veneto;VI;F810;0;0;1;0;0;0;0;0;0
Nord Est;Veneto;VI;F829;1;3;1;0;0;0;0;4;0
Nord Est;Veneto;VI;F838;0;0;0,75;0;0;0;0;1;0
Nord Est;Veneto;VI;F922;0;0;3,17;0;0;0;0;2;0
Nord Est;Veneto;VI;F957;0;7;1;0;0;0;0;1;0
Nord Est;Veneto;VI;F964;5;1;7;0;0;0;2;3;0
Nord Est;Veneto;VI;G095;0;0;1,5;0;0;0;0;1;1
Nord Est;Veneto;VI;G560;0;0;1;0;0;0;0;2;0
Nord Est;Veneto;VI;G694;0;1;2,33;0;0;0;2;1;0
Nord Est;Veneto;VI;G776;0;1;2,83;0;0;0;0;2;0
Nord Est;Veneto;VI;G931;0;0;3;0;0;0;1;0;0
Nord Est;Veneto;VI;G943;0;1;3;0;0;0;0;0;2,01
Nord Est;Veneto;VI;G957;0;1;1;0;0;0;0;6;0
Nord Est;Veneto;VI;H134;0;1;5;0;0;0;0,33;1;0
Nord Est;Veneto;VI;H214;3;0,5;16,17;0;0;0;0;0;0
Nord Est;Veneto;VI;H361;0;0;10,51;0;0;0;0;1;0
Nord Est;Veneto;VI;H512;1;1;2;0;0;0;0;7,75;0
Nord Est;Veneto;VI;H556;1;2,1;6,9;0;0;0;1;5,04;0
Nord Est;Veneto;VI;H580;0;1;2;0;0;0;0;4;0
Nord Est;Veneto;VI;H594;0;0;1;0;0;0;0;0;0
Nord Est;Veneto;VI;H829;3;2;8,5;0;0;0;1,75;3,01;0
Nord Est;Veneto;VI;H863;0;0;1;0;0;0;0;2;1,32
Nord Est;Veneto;VI;I047;0;1;0;0;0;0;0;1;0
Nord Est;Veneto;VI;I117;0;2;2;0;0;0;0;1;0
Nord Est;Veneto;VI;I353;1;2;5,5;0;0;0;0;4;0
Nord Est;Veneto;VI;I401;0;1;1;0;0;0;0;4;0
Nord Est;Veneto;VI;I425;0;0;3;0;0;0;0;4;0
Nord Est;Veneto;VI;I430;1;0,22;2,05;0;0;0;0;1;3
Nord Est;Veneto;VI;I527;0;0;1;0;0;0;0;0;1
Nord Est;Veneto;VI;I531;9;21;38,6;0;1;0;6;34,12;0
Nord Est;Veneto;VI;I783;0;0;4;0;0;0;0;2;0
Nord Est;Veneto;VI;I867;0;2;3;0;0;0;0;0;0
Nord Est;Veneto;VI;I879;0;1;9;0;0;0;0;2;0
Nord Est;Veneto;VI;L156;4;4;8,67;0;0;0;3;9;0
Nord Est;Veneto;VI;L157;9;7;6,5;0;0;0;2;10;0
Nord Est;Veneto;VI;L248;0;1;6,83;0;0;0;1;4;0
Nord Est;Veneto;VI;L297;5;5;5,5;0;0;0;1;1;0
Nord Est;Veneto;VI;L433;0;4;6,22;0;0;0;0;4;0
Nord Est;Veneto;VI;L551;1;5,73;9,73;0;0;0;0;0;0
Nord Est;Veneto;VI;L554;0;0;5,5;0;0;0;0;1;0
Nord Est;Veneto;VI;L624;0;1;10;0;0;0;1;1;0
Nord Est;Veneto;VI;L650;0;1;2;0;0;0;0;1;0
Nord Est;Veneto;VI;L723;0;2;1;0;0;0;0;2;0
Nord Est;Veneto;VI;L840;53;122,82;37,49;1;0;4;20;23,27;0
Nord Est;Veneto;VI;L952;0;3;4,66;0;0;0;2;1;0
Nord Est;Veneto;VI;M032;0;0;4,67;0;0;0;0;2;0
Nord Est;Veneto;VI;M145;3;7;10,04;0;0;0;1;2;0
Nord Est;Veneto;VI;M170;2;0;0;0;0;0;0;1;0
Nord Est;Veneto;VI;M194;0;1;0;0;0;0;0;0;0
Nord Est;Veneto;VI;M199;0;0;5;0;0;0;0;1;0
Nord Est;Veneto;VR;A061;5;7;10;0;0;0;1;0;0
Nord Est;Veneto;VR;A137;0;0;6,63;0;0;0;0;3;1
Nord Est;Veneto;VR;A292;0;1;3;0;0;0;0;0;0
Nord Est;Veneto;VR;A374;0;1;9,01;0;0;0;1;1;0
Nord Est;Veneto;VR;A540;1;1;9,23;0;0;0;0;5;0
Nord Est;Veneto;VR;A650;0;6;8,57;0;0;0;0;1;1
Nord Est;Veneto;VR;A737;0;0;2,5;0;0;0;0;2;1
Nord Est;Veneto;VR;A837;0;2;4;0;0;0;0;1;0
Nord Est;Veneto;VR;A964;0;0;5,5;0;0;0;0;1;0
Nord Est;Veneto;VR;B070;0;0;1;0;0;0;0;1;0
Nord Est;Veneto;VR;B073;0;0;7;0;0;0;0;0;0
Nord Est;Veneto;VR;B107;1;4;11,16;0;0;0;0;1;1
Nord Est;Veneto;VR;B152;0,5;0;0;0;0;0;0;0;0
Nord Est;Veneto;VR;B154;0;1;1,33;0;1;0;0;0,09;0
Nord Est;Veneto;VR;B296;4;68;9,49;0;0;0;6,38;2,19;0
Nord Est;Veneto;VR;B304;1;2;6,58;0;0;0;0;1;0
Nord Est;Veneto;VR;B402;0;2;6,25;0;0;0;0;1;0
Nord Est;Veneto;VR;B709;1;3;11,92;0;0;0;1;3;2
Nord Est;Veneto;VR;B886;0;1;6,71;0;0;0;0;0;0
Nord Est;Veneto;VR;C041;0;1;2;0;0;0;0;1;0,88
Nord Est;Veneto;VR;C078;2;1;8,17;0;0;0;0;2;0
Nord Est;Veneto;VR;C225;0;2;30,5;0;0;0;1;9,05;0
Nord Est;Veneto;VR;C370;4;2;12,16;0;0;0;1;3;0
Nord Est;Veneto;VR;C412;0;0;1,5;0;0;0;0;0;4,5
Nord Est;Veneto;VR;C498;3;8,5;17,88;0;0;0;0;3;0
Nord Est;Veneto;VR;C538;0;0;3,45;0;0;0;0;0;0
Nord Est;Veneto;VR;C890;1;4;10,79;0;0;0;0;1;1
Nord Est;Veneto;VR;C897;3;2;13;0;0;0;0;2;2
Nord Est;Veneto;VR;C943;0;0;0;1;0;0;0;0;0
Nord Est;Veneto;VR;D118;0;3;10;0;1;0;0;4;0
Nord Est;Veneto;VR;D193;0;0;9;0;0;0;0;0;0
Nord Est;Veneto;VR;D317;0;1;0;0;0;0;0;9;0
Nord Est;Veneto;VR;D419;0;0;1,25;0;0;0;0;0;1
Nord Est;Veneto;VR;D420;0;0;2,31;0;0;0;0;0;0,06
Nord Est;Veneto;VR;D549;0;0;0,5;0;0;0;0;0;0
Nord Est;Veneto;VR;D818;0;1,08;8,18;0;0;0;0;0;1
Nord Est;Veneto;VR;D915;0,08;3;4,29;0;1,33;0;0;0;0
Nord Est;Veneto;VR;D957;0;0,5;2,06;0;0;0;0;0;0,44
Nord Est;Veneto;VR;E171;0;5,67;18,51;0;0;0;0;1,25;0
Nord Est;Veneto;VR;E284;0;2;6,24;0;0;0;1;0;0
Nord Est;Veneto;VR;E349;4;0;19,25;0;0;0;1,33;0;1
Nord Est;Veneto;VR;E358;0;0;1,67;0;0;0;0;1;0
Nord Est;Veneto;VR;E489;0;0;6,17;0;0;0;0;0;0
Nord Est;Veneto;VR;E502;0,03;5,5;5,5;0;0;0;0;0;2
Nord Est;Veneto;VR;E512;8,5;12,75;20;1;0;0;1;6;2
Nord Est;Veneto;VR;E848;0,5;0;4,01;0;0;0;0;0;0
Nord Est;Veneto;VR;E911;0;0;2;0;0;0;0;0;1,5
Nord Est;Veneto;VR;F172;1;1;13;0;0;0;0;0;0,11
Nord Est;Veneto;VR;F218;1;0;4,55;0;0;0;0;4;1,58
Nord Est;Veneto;VR;F461;0;1;3,5;0;0;0;0;0,03;0
Nord Est;Veneto;VR;F508;0;2;23,73;0;0;0;0;0;0
Nord Est;Veneto;VR;F789;0;1;1;0;0;0;0;0;0
Nord Est;Veneto;VR;F861;10;10;24;0;0;0;0;1;0
Nord Est;Veneto;VR;F918;2;7;15,16;0;0;0;0;3;0
Nord Est;Veneto;VR;F921;0;0;0;0;1;0;0;1;0
Nord Est;Veneto;VR;G080;0;0;4,34;0;0;0;1;2;1,2
Nord Est;Veneto;VR;G297;0;0;0;0;0;0;0;1;0
Nord Est;Veneto;VR;G365;0;1;5,02;0;0;0;0;2;0
Nord Est;Veneto;VR;G481;2,5;7;19,42;0;0;1;3;5;1,5
Nord Est;Veneto;VR;G489;4;8,21;8,49;0;1;0;3;1;0
Nord Est;Veneto;VR;G945;1;0;5,16;0;0;0;0;4;0
Nord Est;Veneto;VR;H048;0;0,5;3,5;0;0;0;0;0;0
Nord Est;Veneto;VR;H356;0;2;3;0;0;0;2;6;0
Nord Est;Veneto;VR;H522;0;1;14,67;0;0;0;0;1;2,66
Nord Est;Veneto;VR;H540;0;0;5;0;0;0;2;0;0
Nord Est;Veneto;VR;H606;0;0;1;0;0;0;0;0,5;0
Nord Est;Veneto;VR;H608;0;1;11,09;0;0;0;0;0;0
Nord Est;Veneto;VR;H610;0;0;4,52;0;0;0;0;0;2
Nord Est;Veneto;VR;H712;0;0;2,38;0;0;0;0;0;1
Nord Est;Veneto;VR;H714;0;0;7;0;0;0;1;8;0
Nord Est;Veneto;VR;H783;5;3;14,02;0;0;0;1;5;2
Nord Est;Veneto;VR;H916;0;2;6,71;0;0;0;0;2;0
Nord Est;Veneto;VR;H924;4;7,17;18,33;0;0;0;3;9;1,01
Nord Est;Veneto;VR;H944;2;2;3;0;0;0;0;2;1
Nord Est;Veneto;VR;I003;5;4,17;17,5;0;0;0;1;6;0
Nord Est;Veneto;VR;I105;1;1,67;4,01;0;0;0;0;1;0
Nord Est;Veneto;VR;I109;7;2;7,38;0;0;0;0;3;0
Nord Est;Veneto;VR;I259;3;5;15,15;0;0;0;0;3;0
Nord Est;Veneto;VR;I292;0;2;6,66;0;0;0;0;1;0,12
Nord Est;Veneto;VR;I414;0;0;1;0;0;0;0;0;0
Nord Est;Veneto;VR;I594;0;0;2,42;0;0;0;0;0;0
Nord Est;Veneto;VR;I775;0;2;7,63;0;0;0;0;0,39;0
Nord Est;Veneto;VR;I821;2;2;11,23;0;0;0;0;4;0
Nord Est;Veneto;VR;I826;0;1;5;0;0;0;0;4,33;0
Nord Est;Veneto;VR;I850;0;0;3;0;0;0;0;0;0
Nord Est;Veneto;VR;L136;0;0;5,17;0;0;0;0;0;1
Nord Est;Veneto;VR;L287;0;0,03;6,34;0;0,02;0;0;0,32;0
