Area;Regione;Provincia;2024_CodCom;NTN_2024_Uffici;NTN_2024_Negozi_Lab;NTN_2024_Depositi_Comm_Autorimesse;NTN_2024_TCO_B04;NTN_2024_TCO_D02;NTN_2024_TCO_D05;NTN_2024_TCO_D08;NTN_2024_PRO;NTN_2024_AGR
Centro;Toscana;PT;C631;1;6,25;8,33;0;0;0;0;1;0
Sud;Abruzzo;CH;C632;18;40,33;53,12;1;1;0;6;16;0
Sud;Puglia;FG;C633;0;0;1,5;0;0;0;0;0;0
Nord Ovest;Lombardia;CR;C634;0;2;5,33;0;1;0;0;0;0
Nord Ovest;Lombardia;BG;C635;0;2;5,5;0;0;0;1;1;0
Nord Ovest;Lombardia;PV;C637;0;0,3;11;0;0;0;1;5;0
Nord Est;Veneto;VE;C638;11;41,3;56,18;0;2,21;0;4,27;2;4
Nord Ovest;Piemonte;TO;C639;0;0;9,58;0;0;0;0;0;0
Nord Est;Friuli- Venezia Giulia;PN;C640;3;4,83;14;0;0;0;0;7;3
Centro;Toscana;AR;C648;0;0;2,5;0;0;0;0;0;0
Nord Ovest;Lombardia;BG;C649;2;4;10,22;0;0;0;0;11,5;0
Nord Est;Veneto;VI;C650;0;2;3;0;0;0;0;0;0
Nord Ovest;Lombardia;SO;C651;0;2;8;0;0;1;0;4,19;0
Nord Ovest;Piemonte;CN;C653;0;0;9,5;0;0;0;0;1;0
Isole;Sicilia;PA;C654;0;1;5,5;0;0;0;0;0;0
Nord Ovest;Piemonte;TO;C655;1;1;1;0;0;0;0;1;0
Nord Est;Friuli- Venezia Giulia;UD;C656;0;2;1;0;0;0;0;0;0
Nord Ovest;Liguria;IM;C657;0;0;6;0;0;0;0;4;0
Nord Ovest;Piemonte;AT;C658;0;0;1;0;0;0;0;0;0
Sud;Campania;AV;C659;0;0;6;0;0;0;0;1;0
Nord Ovest;Liguria;IM;C660;0;2;2;0;0;0;0;0;0
Centro;Toscana;SI;C661;0;1;7,47;0;0;0;0;0;2
Centro;Toscana;SI;C662;6;2,33;8,16;0;0;0;1;2;1
Centro;Toscana;AR;C663;0;1;1;0;0;0;0;2;0
Nord Ovest;Piemonte;TO;C665;2;22;22,13;0;0;1;5;2;0
Isole;Sicilia;AG;C668;0;1;5;0;0;0;0;0;0
Nord Est;Emilia-Romagna;RE;C669;0;0;10,17;0;0;0;0;0;6
Nord Est;Veneto;TV;C670;1;5;4,67;0;0;0;1;3;0
Nord Est;Veneto;BL;C672;0;2;0;0;0;0;0;0;0
Nord Ovest;Liguria;GE;C673;0;2;7;0;0;0;0;2;0
Sud;Calabria;CZ;C674;0;0;3;0;0;0;0;0;0
Sud;Campania;NA;C675;0;7;17,17;0;0;0;0;0;0
Sud;Campania;SA;C676;0;0;3;0;0;0;0;0;0
Centro;Lazio;RM;C677;0;1;3;0;0;0;0;0;0
Nord Ovest;Lombardia;CR;C678;0;0;2;0;0;0;2;0;0
Nord Ovest;Piemonte;TO;C679;0;0;0;0;0;0;0;0;0
Nord Ovest;Piemonte;VC;C680;1;2;12,17;0;0;0;1;5;1
Nord Ovest;Piemonte;CN;C681;0;0;3;0;0;0;0;0;0
Nord Ovest;Lombardia;PV;C684;0;0;5;0;0;0;0;1;0
Nord Ovest;Lombardia;BS;C685;0;2;4;0;0;0;0;1;1
Nord Ovest;Lombardia;PV;C686;0;5;8;0;0;0;0;6;0
Nord Est;Veneto;TV;C689;0;3;10,66;0;0;0;1;2;1
Nord Ovest;Lombardia;BS;C691;0;0,25;2,75;0;0;0;0;0;0
Sud;Calabria;RC;C695;0;0;2;0;0;0;0;0;0
Isole;Sicilia;PA;C696;1;2,5;10,5;0;0;0;0;0;0
Sud;Campania;NA;C697;0;2;4,33;0;0;0;0;0;0
Nord Ovest;Lombardia;BS;C698;1;2;6;0;0;0;0;1;0
Nord Est;Friuli- Venezia Giulia;PN;C699;0;0;0;0;0;0;0;0;0
Nord Ovest;Piemonte;AT;C701;0;0;2;0;0;0;0;0;0
Centro;Lazio;RM;C702;0;0;4;0;0;0;0;0;0
Nord Ovest;Lombardia;CR;C703;0;0;8;0;0;0;0;0;4,44
Centro;Marche;MC;C704;1;5;40;0;1;0;1;2;2
Centro;Toscana;GR;C705;0;1;8,83;0;0;0;0;0;2,66
Nord Ovest;Lombardia;MI;C707;21;65,56;58,26;0;2;0;11;16;0
Isole;Sicilia;PA;C708;1;2;17,06;0;0;0;0;0;0
Nord Ovest;Lombardia;SO;C709;0;0;3;0;0;0;0;0;0
Sud;Calabria;RC;C710;0;2;9;0;0;0;1;3;0
Nord Ovest;Piemonte;TO;C711;0;0;1;0;0;0;0;0;0
Nord Est;Veneto;PD;C713;0;0,57;4,85;0;0;0;0;0;0
Nord Est;Veneto;VE;C714;0;2;3;0;0;0;0;3;0
Nord Ovest;Piemonte;TO;C715;0;0;2;0;0;0;0;0;0
Sud;Campania;CE;C716;0;0;1;0;0;0;0;0;0
Nord Ovest;Liguria;IM;C718;0;0;2,51;0;0;0;0;0;0
Sud;Campania;BN;C719;0;2,22;3,44;0;0;0;0;1;1
Nord Ovest;Piemonte;TO;C722;7,45;9;17,5;0;0;0;0;4;0,5
Sud;Basilicata;MT;C723;0;0;1;0;0;0;0;0;0
Nord Ovest;Lombardia;CO;C724;0;1;4;0;0;0;0;3;0
Sud;Calabria;KR;C725;0;0;5;0;0;0;0;2;0
Sud;Calabria;KR;C726;1;9;22,2;0;0;0;0,5;1;1
Nord Ovest;Lombardia;BG;C728;2;1;9;0;0;0;1;2;0
Nord Ovest;Liguria;SV;C729;0;0;8,89;0;0;0;0;1;0
Nord Ovest;Lombardia;BG;C730;0;2;7,5;0;0;0;2;10;0
Nord Ovest;Lombardia;VA;C732;1;9;22,75;0;0;0;1;9;0
Nord Ovest;Lombardia;MI;C733;0;1;9;0;0;0;0;0;0
Nord Est;Veneto;TV;C735;0;1,5;8,67;0;0;0;0;1;0
Nord Ovest;Piemonte;CN;C738;0;0;4;0;0;0;0;0;0
Nord Ovest;Piemonte;AT;C739;0;0;6,87;0;0;0;0;0,2;0
Centro;Lazio;LT;C740;7;37,83;36,95;0;0;0;2;6;3
Sud;Puglia;BR;C741;1;5;16;0;0;0;0;0;0
Centro;Umbria;PG;C742;1;1;14;0;0;0;1;1;1
Nord Est;Veneto;PD;C743;8,5;11;27,77;0;0;0;1;11,01;0
Centro;Umbria;PG;C744;0;6;22;0;0;0;1;1;0
Centro;Umbria;PG;C745;12;23,44;57,98;0;0;0;5;35,33;5
Centro;Lazio;RI;C746;0;0;11;0;0;0;1;1;0
Sud;Calabria;RC;C747;0,17;2;13,78;0;0;0;0;0;0
Centro;Lazio;RI;C749;0;0;1,33;0;0;0;0;0;0,17
Sud;Abruzzo;PE;C750;7;10;34,75;0;0;0;5;6,17;2
Nord Ovest;Lombardia;VA;C751;0;0;3;0;0;0;0;1;0
Nord Ovest;Lombardia;LC;C752;1;0;6,9;0;0;0;0;3;0
Nord Ovest;Liguria;IM;C755;0;0;2;0;0;0;0;0;0
Nord Ovest;Piemonte;VC;C757;0;0;3;0;0;0;0;0;0
Nord Est;Friuli- Venezia Giulia;UD;C758;2;8,61;11,67;0;0;1;0;0;5
Nord Ovest;Lombardia;BG;C759;0;1;8,73;0;0;0;0;2;0
Nord Ovest;Lombardia;BS;C760;0;4;7,5;0;0;0;0;2;0
Sud;Calabria;CS;C763;0;3;2;0;0;0;0;0;0
Sud;Molise;CB;C764;0;0;3;0;0;0;0;0;1
Centro;Lazio;VT;C765;6;10,5;27,04;0;0;0;2;12;0
Sud;Abruzzo;AQ;C766;0;0;0;0;0;0;0;0;0
Centro;Lazio;RM;C767;0;4,5;16,99;0;0;0;0;6;1
Sud;Abruzzo;CH;C768;0;0;0;0;0;0;0;0;0
Sud;Molise;IS;C769;0;1;0;0;1;0;0;1;0
Centro;Marche;MC;C770;23,5;37,5;60,5;0;1;0;40;12,17;1
Sud;Abruzzo;PE;C771;0;0;2;0;0;1;0;1;0
Sud;Molise;CB;C772;0;0;1,67;0;0;0;0;0;0
Centro;Lazio;RM;C773;15,33;51,56;37,42;0;0;0;2;7;0
Centro;Toscana;AR;C774;0;6;17,75;0;0;0;2;2;0
Sud;Abruzzo;CH;C776;0;0;1;0;0;0;0;0;0
Nord Est;Emilia-Romagna;FO;C777;0,5;2;6,33;0;0;0;0;1;3
Sud;Abruzzo;AQ;C778;0;1;1;0;0;0;0;0;0
Sud;Abruzzo;PE;C779;0;1;1;0;0;1;1;1;0
Centro;Lazio;VT;C780;0;0;8;0;0;0;0;0;0
Sud;Abruzzo;TE;C781;0;0;5;0;0;0;0;1;0
Centro;Toscana;GR;C782;0;3;5;0;0;0;0;0;5
Sud;Abruzzo;AQ;C783;2;2;1,5;0;0;0;0;0;0
Centro;Lazio;RM;C784;0;0;2,5;0;0;0;0;0;0
Nord Ovest;Lombardia;SO;C785;0;0;7;0;0;0;0;0;0
Nord Ovest;Lombardia;CO;C787;0;0;2;0;0;0;0;0;0
Nord Ovest;Lombardia;BG;C789;0;0;1,33;0;0;0;0;0;0
Nord Est;Friuli- Venezia Giulia;PN;C790;0;1,93;3;0;0;0;0;0;0
Nord Est;Friuli- Venezia Giulia;PN;C791;0;0;5,5;0;0;0;0;0;0
Nord Ovest;Piemonte;CN;C792;0;0;11,5;0;0;0;0;4;0
Nord Ovest;Piemonte;TO;C793;0;0;1;0;0;0;0;0;0
Sud;Calabria;CS;C795;0;0;2;0;0;0;0;0;0
Nord Ovest;Lombardia;VA;C796;0;1;1;0;0;0;0;1;0
Nord Ovest;Lombardia;BG;C800;3;4,5;17,49;0;1;0;0;1,04;0
Nord Ovest;Piemonte;TO;C801;0;0;7,5;0;0;0;0;0;0
Nord Ovest;Piemonte;TO;C803;1;0;6;0;0;0;0;0;0
Nord Ovest;Piemonte;AT;C804;0;0;0;0;0;0;0;0;0
Nord Ovest;Lombardia;BS;C806;5;11;9,2;0;0;0;0;8;1
Nord Ovest;Piemonte;AT;C807;0;3;3;0;1;0;0;0;1
Nord Ovest;Lombardia;VA;C810;3;2;2,5;0;0;0;0;4;0
Sud;Abruzzo;AQ;C811;0;0;1;0;0;0;0;0;0
Nord Est;Veneto;PD;C812;0;3;8,81;0;0;0;0;4;2
Nord Ovest;Lombardia;PV;C813;0;0;4;0;0;0;1;2;0
Nord Est;Emilia-Romagna;FE;C814;2;11,67;21,67;0;0;0;0;4;4
Nord Est;Veneto;TV;C815;0;3,67;2;0;0;0;0;2;1
Nord Ovest;Lombardia;LO;C816;5;16;15,11;1;0;0;6;9;1
Nord Est;Friuli- Venezia Giulia;UD;C817;2;21;23,47;0;0;0;2;9;0
Isole;Sardegna;SS;C818;0;0;5;0;0;0;1;2;3
Nord Ovest;Piemonte;BI;C819;0;1;8;0;0;0;0;1;0
Nord Ovest;Lombardia;MI;C820;0;3,5;22,83;0;0;0;0;0;0
Nord Ovest;Valle d'Aosta;AO;C821;0;1;5,36;0;1;0;0;0;0
Nord Ovest;Liguria;GE;C823;0;6;11,5;0;0;0;0;2;0
Nord Est;Veneto;VI;C824;0;1;8,5;0;0;0;0;0;0
Nord Ovest;Liguria;GE;C826;0;1,77;7,11;0;0;0;0;0;0
Nord Ovest;Piemonte;NO;C829;0;0;2;0;0;0;0;0;0
Nord Ovest;Lombardia;BG;C835;0;1;1,33;0;0;0;0;1;0
Centro;Lazio;FR;C836;0;0;0;0;0;0;0;0;0
Nord Est;Emilia-Romagna;PC;C838;0;0;9,81;0;0;0;0;0;1
Nord Ovest;Lombardia;LC;C839;2;3,67;28,18;0;0,5;0;0;6,09;0
Centro;Lazio;RI;C841;0;0;0;0;0;0;0;0;0
Sud;Abruzzo;AQ;C844;0;0;3;0;0;0;0;0;0
Centro;Umbria;PG;C845;1;1;12,5;0;0;0;1;1;3
Sud;Campania;BN;C846;0;3;2;0;0;0;0;0;0
Centro;Toscana;SI;C847;1;19,5;36;0;0;0;1;13,25;0
Nord Est;Veneto;TV;C848;0;2,18;3,5;0;0;0;0;2;0
Nord Ovest;Lombardia;BS;C850;0;3;10,9;0;0;0;0;1,1;0
Nord Ovest;Lombardia;LC;C851;0;0,83;1,5;0;0;0;0;0,08;0
Nord Est;Emilia-Romagna;PR;C852;4;3;13,29;0;1;0;0;16,5;2
Sud;Abruzzo;PE;C853;0;4;12,17;0;0;0;1,1;1;1
Sud;Molise;CB;C854;0;0;2;0;0;0;0;0;0
Sud;Abruzzo;CH;C855;0;0;4;0;0;0;0;0;0
Sud;Abruzzo;CH;C856;0;0;1;0;0;0;0;0;0
Centro;Lazio;RI;C857;0;0;0;0;0;0;0;0;0
Centro;Lazio;RM;C858;4;22;26,25;0;0;0;3;27;1
Centro;Lazio;RI;C859;0;0;0;0;0;0;0;0;0
Nord Ovest;Piemonte;TO;C860;7,25;42,4;18,08;0;0;0;7;21;0,44
Sud;Abruzzo;AQ;C862;0;0;0;0;0;0;0;0;0
Centro;Lazio;FR;C864;0;0;1;0;0;0;0;0;0
Sud;Puglia;LE;C865;0;0;12;0;0;0;0;0;0
Sud;Abruzzo;AQ;C866;0;0;1;0;0;0;0;0;0
Nord Ovest;Piemonte;TO;C867;0;0;0;0;0;0;0;0;0
Nord Ovest;Piemonte;TO;C868;0;1;0;0;0;0;0;0;0
Centro;Toscana;LI;C869;6,5;7,38;12,91;1;0;0;4;11;1
Centro;Lazio;FR;C870;0;0;0;0;0;0;0;0;0
Isole;Sicilia;PA;C871;0;2;10,22;0;0;0;0;0;0
Sud;Molise;CB;C875;0;0;6,66;0;0;0;0;0;0
Centro;Lazio;RI;C876;0;0;11,5;0;0;0;0;1;0
Centro;Marche;AP;C877;0;2;4,5;0;0;0;0;0;0
Sud;Molise;IS;C878;0;1;0;0;0;0;0;0;0
Sud;Campania;SA;C879;0;2,08;6,08;0;0;0;0;0;0
Centro;Lazio;RI;C880;0;0;2;0;0;0;0;0;0
Isole;Sardegna;CA;C882;0;0;0;0;0;0;0;0;0
Nord Ovest;Lombardia;BS;C883;0;1;6,91;0;1;0;0;0;0
Nord Ovest;Piemonte;VC;C884;0;0;0;0;0;0;0;0;0
Nord Est;Friuli- Venezia Giulia;UD;C885;2;0;4,5;0;0;0;0;3;0
Centro;Marche;MC;C886;0;0;5,25;0;0;0;0;1;0
Sud;Basilicata;MT;C888;0;0;5,92;0;0;0;0;0;0
Nord Est;Veneto;VR;C890;4;11,16;18,63;0;0;0;1;1;2
Nord Ovest;Lombardia;BS;C893;0;0;5;0;0;0;0;4;1
Nord Ovest;Lombardia;BG;C894;1;5,5;18,91;0;0;0;0;5,02;1
Nord Ovest;Lombardia;MI;C895;11,25;59,5;28,42;0;4;0;4,52;18,02;0
Nord Est;Veneto;VR;C897;6;11,5;14,5;0;0;0;3,44;1;0
Centro;Lazio;RM;C900;0;2;4;0;0;0;1;0;0
Sud;Abruzzo;TE;C901;6;2,3;12;0;0;0;1;6;0
Nord Ovest;Lombardia;CO;C902;0;0;3;0;0;0;0;0;0
Nord Ovest;Lombardia;SO;C903;0;1;7,28;0;0;0;0;0;0
Nord Est;Emilia-Romagna;PR;C904;1;1;6;0;0;0;0;0;8
Sud;Calabria;CS;C905;0;0;0;0;0;0;0;0;0
Nord Ovest;Lombardia;MI;C908;1;2;2;0;0;0;1;2;0
Nord Ovest;Lombardia;BG;C910;0;0;3,72;0;0;0;0;0;0
Nord Ovest;Lombardia;VA;C911;0;0;3;0;0;0;0;1,01;0
Nord Est;Emilia-Romagna;FE;C912;16,07;34,72;24,49;0;2;0;5;6,92;0
Centro;Toscana;MS;C914;0;0;5;0;0;0;0;0;0
Nord Ovest;Lombardia;LO;C917;0;0;1;0;0;0;0;0;0
Nord Est;Friuli- Venezia Giulia;UD;C918;0;0;3;0;0;0;0;0;0
Nord Est;Veneto;BL;C919;0;0;7,13;0;0;0;0;0;0
Nord Est;Veneto;BL;C920;0;2;12,75;0;0;0;0;0;1
Nord Ovest;Lombardia;VA;C922;0;2;1,5;0;0;0;0;1,05;0
Nord Ovest;Lombardia;BS;C925;2;2;7;0;0;0;1;2;0
Nord Ovest;Piemonte;NO;C926;0;1;4;0;0;0;0;0;0
Isole;Sicilia;RG;C927;3;19,5;42,29;0;0;0;2;1;2
Isole;Sicilia;AG;C928;0;1;3;0;0;0;0;0;0
Sud;Campania;NA;C929;0;0;0,5;0;0;0;0;0;0
Nord Ovest;Lombardia;MN;C930;0;0;3;0;0;0;1;0;1
Nord Ovest;Lombardia;CO;C933;64,55;110,54;88,58;2;0;1;20,5;24,53;0
Nord Est;Emilia-Romagna;PR;C934;0;1;0;0;0;0;0;1,17;2
Centro;Marche;AP;C935;0;2;1,5;0;0;0;1;3;0
Nord Ovest;Lombardia;CO;C936;0;0;2;0;0;0;0;0;0
Nord Ovest;Lombardia;BG;C937;1;2;14;0;0;0;0;3,12;0
Nord Est;Veneto;VE;C938;0;1;4;0;0;0;0;5,5;0
Sud;Campania;CE;C939;0;0;1;0;0;0;0;0;0
Sud;Campania;SA;C940;0;1;0;0;0;0;0;0;0
Sud;Molise;IS;C941;0;0;0;0;0;0;0;0;0
Nord Est;Veneto;VR;C943;0;0;3;0;0;0;0;1;1
Centro;Lazio;RI;C946;0;0;1;0;0;0;0;0;0
Nord Ovest;Lombardia;BS;C948;3;11;24,67;0;0;0;4;14,94;0
Nord Est;Veneto;VE;C950;3;2;10;0;0;0;0;1;0
Nord Est;Emilia-Romagna;MO;C951;1;12,5;18,17;0;0;0;1;7;5,5
Nord Ovest;Lombardia;MI;C952;6;23;28,25;0;0;1;1;16;0
Sud;Calabria;RC;C954;0;0;1;0;0;0;0;0;0
Nord Ovest;Piemonte;TO;C955;0;5;16,7;0;0;0;0;7,07;0
Isole;Sicilia;ME;C956;0;0;0;0;0;0;0;0;0
Nord Est;Veneto;TV;C957;34;45;33,29;0;0;0;8;9,96;1
Nord Ovest;Lombardia;PV;C958;0;0;6,5;0;0;0;0;0;0
Centro;Lazio;RI;C959;0;0;3;0;0;0;0;0;0
Sud;Calabria;CZ;C960;0;0,5;2,5;0;0;0;0;0;0
Nord Ovest;Piemonte;AL;C962;0;0;2;0;0;0;0;3;0
Nord Est;Emilia-Romagna;RA;C963;0;5;20,34;0;0;0;0;2;1
Nord Est;Veneto;PD;C964;2;7,66;2;0;0;0;2;3;0
Isole;Sicilia;PA;C968;0;1;6,5;0;0;0;0;0;0
Centro;Lazio;RI;C969;0;2;7,75;0;0;0;0;0;0
Sud;Campania;AV;C971;0;1;5;0;0;0;0;0;0
Sud;Abruzzo;TE;C972;0;0;9;0;0;0;0;3;1
Sud;Campania;SA;C973;0;0;1;0;0;0;0;0;0
Sud;Campania;SA;C974;0;1;7;0;0;0;0;1;0
Sud;Puglia;BA;C975;3;14,33;54,11;0;0;0;3;9,84;2
Sud;Campania;AV;C976;0;3;8;0;0;0;0;0;0
Nord Ovest;Piemonte;AL;C977;0;0;3,5;0;0;0;0;0;0
Sud;Puglia;LE;C978;3;10;17,12;0;0;0;1;1;0
Nord Ovest;Lombardia;PV;C979;0;0;2;0;0;0;0;1;0
Nord Est;Emilia-Romagna;FE;C980;3;11;29;0;1;0;2;2;10
Nord Ovest;Lombardia;PV;C982;0;0;4;0;0;0;0;6;0,33
Sud;Puglia;BA;C983;4;35,51;118,75;0;1;0;1;8,02;0
Sud;Campania;SA;C984;0;0;1;0;0;0;0;1;0
Nord Ovest;Lombardia;MI;C986;5,5;17;23,5;0;0;0;0,5;8,26;0
Nord Est;Veneto;RO;C987;0;1;3,11;0;0;0;0;0;1
Centro;Lazio;VT;C988;0;3;9,38;0;0;0;0;0;0
Centro;Umbria;PG;C990;7;16;38,84;0;0;0;2;17;1
Nord Est;Friuli- Venezia Giulia;PN;C991;3;3;16,61;0;0;0;0;3,49;0
Nord Est;Veneto;TV;C992;3;2,5;11,17;0;0;0;1;3;1
Nord Est;Friuli- Venezia Giulia;PN;C993;0;1;2,5;0;0;0;0;0;0
Nord Ovest;Liguria;GE;C995;0;0;1;0;0;0;0;0;0
Centro;Toscana;LU;C996;0;1;13,48;0;0;0;0;3;0
Centro;Lazio;FR;C998;0;0;0;0;0;0;0;1;0
Sud;Abruzzo;AQ;C999;0;1;5;0;0;0;0;0;0
Centro;Lazio;LT;D003;0;5;25,09;0;0;0;0;1;0
Nord Est;Emilia-Romagna;RN;D004;0;5;12;0;1;0;1,17;14;1
Sud;Puglia;LE;D006;2;6;4,75;0;0;0;1;6;0
Centro;Marche;AN;D007;3;6;14,25;0;0;0;0;1;0
Nord Ovest;Piemonte;TO;D008;0;1;9,09;0;0;0;0;1;0
Isole;Sicilia;PA;D009;1;3;27,88;0;0;0;0;1;0,5
Sud;Basilicata;PZ;D010;0;1;9;0;0;0;0;1;2
Sud;Campania;SA;D011;0;0;0,67;0;0;0;0;0;0
Nord Ovest;Valle d'Aosta;AO;D012;0;18;6,55;0;2;0;0;0;0
Nord Ovest;Lombardia;MI;D013;3;23;16,94;0;0;1;1;7,32;0
Nord Ovest;Lombardia;BG;D015;0;2;1,58;0;0;0;0;0;0
Nord Ovest;Lombardia;BG;D016;0;0;0;0;0;0;0;0;0
Nord Ovest;Lombardia;MI;D018;2;17;14,93;0;0;0;1;7,04;0
Nord Ovest;Lombardia;MI;D019;1;4;14;0;0;0;1,5;10;0
Nord Est;Veneto;VI;D020;2;7;19;0;0;0;4;8,33;0
Nord Ovest;Lombardia;LO;D021;1;0,5;5,5;0;0;0;0;1;0
Nord Ovest;Piemonte;CN;D022;1;0;3,67;0;0;0;0;6;0
Centro;Lazio;VT;D024;0;9;28,72;0;0;0;0;5;1,56
Nord Est;Emilia-Romagna;PR;D026;1;0;10;0;0;0;0;0;1,5
Nord Est;Friuli- Venezia Giulia;UD;D027;0;1,11;5,25;0;0;0;0;1,5;0
Nord Ovest;Lombardia;LO;D028;0;0;1;0;0;0;0;0;0
Nord Ovest;Lombardia;LO;D029;0;0;3,78;0;0;0;0;0;0
Nord Est;Veneto;TV;D030;1;3;5,67;0;0;0;0;5;0
Nord Ovest;Lombardia;MI;D033;0;4;0;0;0;0;0;0;0
Nord Est;Emilia-Romagna;RE;D037;10,03;11,5;44,91;0;0;0;1;24,49;12,5
Nord Ovest;Lombardia;MI;D038;0;1;4;0;0;0;0;0;0
Nord Est;Veneto;PD;D040;0;4;7,86;0;0;0;0;0;0
Nord Ovest;Lombardia;CO;D041;0;0;3;0;0;0;0;0;0
Centro;Marche;MC;D042;1;4;31,93;0;0;0;2;8;0
Sud;Abruzzo;TE;D043;0;2;5;0;0;0;0;2;0
Sud;Puglia;LE;D044;0;0;10;0;0;0;0;0;0
Nord Ovest;Lombardia;MI;D045;7;31;13;0;0;0;5,5;11,5;0
Nord Ovest;Piemonte;AT;D046;0;0;0;0;0;0;0;0;1
Sud;Calabria;CZ;D049;0;1;1;0;0;0;0;0;0
Nord Ovest;Piemonte;AT;D050;0;1;0;0;0;0;0;0;0
Nord Ovest;Piemonte;AT;D051;0;0;0;0;0;0;0;0;0
Nord Ovest;Piemonte;AT;D052;0;0;1;0;0;0;0;0;0
Nord Est;Emilia-Romagna;PC;D054;1;0;2,75;0;0;0;0;0;0
Nord Ovest;Lombardia;CR;D056;0;0;3;0;0;0;0;1;0
Nord Ovest;Lombardia;CR;D057;0;0;1;0;0;0;0;0;0
Nord Ovest;Lombardia;BS;D058;2;13,25;14,25;0;0;0;0;14,03;0
Nord Est;Emilia-Romagna;PC;D061;1;2;12;0;0;0;0;6;2,88
Nord Ovest;Piemonte;CN;D062;0;2;10;0;0;0;0;0;0
Nord Ovest;Lombardia;BS;D064;0;1;12,94;0;0;0;0;0,15;0
Nord Ovest;Lombardia;LC;D065;0;1;4;0;0;0;0;14;0
Nord Ovest;Lombardia;BG;D066;0;3;4,5;0;0;0;0;1;0
Nord Ovest;Lombardia;LO;D068;0;2;0;0;0;0;0;0;0
Nord Ovest;Piemonte;AT;D072;0;0;0;0;0;0;0;0;0
Sud;Abruzzo;TE;D076;0;0;1;0;0;0;0;0;0
Centro;Toscana;AR;D077;11;25;60,67;0;0;0;1;5;3
Sud;Abruzzo;PE;D078;0;0;0;0;0;0;0;0;0
Nord Ovest;Lombardia;PV;D081;0;0;5,67;0;0;0;0;0;0
Nord Ovest;Lombardia;BS;D082;1;4;0;0;0;0;0;4;0
Nord Est;Friuli- Venezia Giulia;UD;D085;0;1;11,5;0;0;0;0;1;2
Sud;Calabria;CS;D086;28,17;66,55;44,42;1;0;1;1;1;0
Nord Ovest;Liguria;IM;D087;0;0;1;0;0;0;0;0;0
Nord Ovest;Lombardia;SO;D088;0;2;11,83;0;0;0;0;1;0,11
Sud;Calabria;RC;D089;0;0;0;0;0;0;0;0;0
Nord Ovest;Piemonte;TO;D092;0;0;8;0;0;0;0;0;0
Nord Ovest;Piemonte;CN;D093;0;1;3;0;0;0;0;0;2
Nord Ovest;Piemonte;BI;D094;3,02;23,5;28,11;0;0;0;2;19;0
Nord Ovest;Liguria;SV;D095;0;1;4;0;0;0;0;1;0
Centro;Marche;AP;D096;0;0;7;0;0;0;0;0;1,5
Nord Ovest;Piemonte;VB;D099;0;0;3;0;0;0;0;0;0
Isole;Sardegna;SS;D100;0;0;4;0;0;0;0;0;1
Nord Ovest;Piemonte;AT;D101;0;0;1;0;0;0;0;0;0
Nord Ovest;Piemonte;AL;D102;0;0;1;0;0;0;0;0;0
Nord Ovest;Lombardia;BG;D103;0;0;1;0;0;0;0;0;0
Nord Est;Veneto;RO;D105;1;1;5,99;0;0;0;0;1;2
Nord Est;Veneto;VI;D107;1;7;7;0;0;0;0;6;0
Centro;Umbria;PG;D108;0;2;2;0;0;0;0;0;0
Nord Ovest;Lombardia;PV;D109;0;0;4,5;0;0;0;0;3;0
Nord Ovest;Lombardia;BG;D110;4;0;7;0;0;0;0;9,53;0
Nord Ovest;Lombardia;BG;D111;0;0;3;0;0;0;0;0,03;0
Nord Ovest;Lombardia;LC;D112;0;0;5;0;0;0;0;3,04;0
Nord Ovest;Piemonte;VC;D113;0;0;4;0;0;0;0;1;0
Nord Ovest;Liguria;IM;D114;0;0;0,2;0;0;0;0;0;0
Nord Ovest;Lombardia;BG;D117;5,33;10;24,56;0;0;0;0;3,01;0
Nord Est;Veneto;VR;D118;1;6;9,33;0;1,33;0;1;2,33;0
Nord Ovest;Piemonte;AT;D119;0;2;11,5;0;0;0;0;1;1
Nord Ovest;Piemonte;CN;D120;0;1;10,8;0;0;0;0;0;0
Nord Est;Emilia-Romagna;RA;D121;0;4;14,63;0;0;0;2;2;0,1
Sud;Calabria;KR;D122;6;29,5;39,94;0;0;0;5;7;2
Sud;Calabria;KR;D123;1;1,21;8,58;2;0;0;0;0;0
Centro;Lazio;RI;D124;0;1;1;0;0;0;0;0;3
Nord Ovest;Lombardia;BG;D126;0;4;7,5;0;0;0;0;2;2
Nord Ovest;Lombardia;PV;D127;0;0;0;0;0;0;0;0;0,5
Sud;Basilicata;MT;D128;0;0;2,5;0;0;0;0;0;1
Nord Ovest;Lombardia;LC;D131;0;0;1;0;0;0;0;0;0
Nord Ovest;Piemonte;VC;D132;0;0;0;0;0;0;0;0;0
Nord Ovest;Piemonte;CN;D133;0;0;5;0;0;0;0;0;0
Nord Ovest;Piemonte;VB;D134;0;0;1,08;0;0;0;0;0;0
Nord Est;Veneto;VI;D136;8;3;7,08;0;0;0;0;2,59;0
Sud;Abruzzo;CH;D137;0;0;9;0;0;1;0;1;0
Nord Ovest;Lombardia;BG;D139;1;1;2;0;0;0;0;3,27;0
Nord Ovest;Lombardia;CR;D141;0;0;3;0;0;0;0;0;0
Nord Ovest;Lombardia;CR;D142;18;35;32,04;0;0;0;0;17;0
Nord Ovest;Lombardia;LC;D143;1;0;4;0;0;0;1;6,13;0
Nord Ovest;Lombardia;VA;D144;0;1;1;0;0;0;0;0;0
