Area;Regione;Provincia;2025_CodCom;NTN_2025_Depositi_Pert;NTN_2025_Box
Nord Ovest;Piemonte;TO;C711;0;3,5
Nord Est;Veneto;PD;C713;4;12,5
Nord Est;Veneto;VE;C714;4,7;21,5
Nord Ovest;Piemonte;TO;C715;6;5
Sud;Campania;CE;C716;1;0
Nord Ovest;Liguria;IM;C718;16,11;20
Sud;Campania;BN;C719;5,5;0
Nord Ovest;Piemonte;TO;C722;106,02;222,2
Sud;Basilicata;MT;C723;0;1
Nord Ovest;Lombardia;CO;C724;9,59;20,16
Sud;Calabria;KR;C725;2;1
Sud;Calabria;KR;C726;14,5;4
Nord Ovest;Lombardia;BG;C728;14,5;58,26
Nord Ovest;Liguria;SV;C729;3;5
Nord Ovest;Lombardia;BG;C730;22,33;74,31
Nord Ovest;Lombardia;VA;C732;43,5;136,74
Nord Ovest;Lombardia;MI;C733;20;100,63
Nord Est;Veneto;TV;C735;6,25;14,8
Nord Ovest;Piemonte;CN;C738;0;1
Nord Ovest;Piemonte;AT;C739;0,67;4
Centro;Lazio;LT;C740;60;144,33
Sud;Puglia;BR;C741;25,34;38,83
Centro;Umbria;PG;C742;4,56;6,5
Nord Est;Veneto;PD;C743;16,21;139,22
Centro;Umbria;PG;C744;29;66,5
Centro;Umbria;PG;C745;84,34;233
Centro;Lazio;RI;C746;7,03;16
Sud;Calabria;RC;C747;11;3
Centro;Lazio;RI;C749;1;0
Sud;Abruzzo;PE;C750;29,5;144,49
Nord Ovest;Lombardia;VA;C751;11;37,75
Nord Ovest;Lombardia;LC;C752;3;14,75
Nord Ovest;Liguria;IM;C755;4,5;7
Nord Ovest;Piemonte;VC;C757;2;2
Nord Est;Friuli- Venezia Giulia;UD;C758;26,83;114,84
Nord Ovest;Lombardia;BG;C759;7;26,84
Nord Ovest;Lombardia;BS;C760;9;12,5
Sud;Calabria;CS;C763;2,17;0
Sud;Molise;CB;C764;4;1
Centro;Lazio;VT;C765;31,42;63
Sud;Abruzzo;AQ;C766;3;1
Centro;Lazio;RM;C767;25;46,5
Sud;Abruzzo;CH;C768;0;1
Sud;Molise;IS;C769;1;1
Centro;Marche;MC;C770;84,02;275,5
Sud;Abruzzo;PE;C771;0;2
Sud;Molise;CB;C772;1;0
Centro;Lazio;RM;C773;104,19;242,65
Centro;Toscana;AR;C774;26;43,92
Sud;Abruzzo;CH;C776;1;0,5
Nord Est;Emilia-Romagna;FO;C777;7;13,5
Sud;Abruzzo;AQ;C778;1;2
Sud;Abruzzo;PE;C779;0,5;0
Centro;Lazio;VT;C780;4;3,5
Sud;Abruzzo;TE;C781;10,17;9,66
Centro;Toscana;GR;C782;14,99;29,5
Sud;Abruzzo;AQ;C783;1;7
Centro;Lazio;RM;C784;12;14
Nord Ovest;Lombardia;SO;C785;26,5;11,68
Nord Ovest;Lombardia;CO;C787;4;2
Nord Ovest;Lombardia;BG;C789;1;1,5
Nord Est;Friuli- Venezia Giulia;PN;C790;2,13;4
Nord Est;Friuli- Venezia Giulia;PN;C791;3,33;1,5
Nord Ovest;Piemonte;CN;C792;7;3
Nord Ovest;Piemonte;TO;C793;5;30
Sud;Calabria;CS;C795;2;1
Nord Ovest;Lombardia;VA;C796;5,5;17,67
Nord Ovest;Lombardia;BG;C800;27,9;165,29
Nord Ovest;Piemonte;TO;C801;3,5;20,5
Nord Ovest;Piemonte;TO;C803;20,5;50,24
Nord Ovest;Piemonte;AT;C804;0;0
Nord Ovest;Lombardia;BS;C806;39,33;111,29
Nord Ovest;Piemonte;AT;C807;1,67;8
Nord Ovest;Lombardia;VA;C810;7;30
Sud;Abruzzo;AQ;C811;0;0
Nord Est;Veneto;PD;C812;2;44,87
Nord Ovest;Lombardia;PV;C813;7;13
Nord Est;Emilia-Romagna;FE;C814;23;80,5
Nord Est;Veneto;TV;C815;1,5;24,42
Nord Ovest;Lombardia;LO;C816;72,17;179,17
Nord Est;Friuli- Venezia Giulia;UD;C817;33,5;129,22
Isole;Sardegna;SS;C818;2;4
Nord Ovest;Piemonte;BI;C819;5;14,5
Nord Ovest;Lombardia;MI;C820;36,99;92,57
Nord Ovest;Valle d'Aosta;AO;C821;46,32;30
Nord Ovest;Liguria;GE;C823;46,09;107,54
Nord Est;Veneto;VI;C824;7;18
Nord Ovest;Liguria;GE;C826;32,5;44,5
Nord Ovest;Piemonte;NO;C829;3;9
Nord Ovest;Lombardia;BG;C835;6,78;21,63
Centro;Lazio;FR;C836;1;3
Nord Est;Emilia-Romagna;PC;C838;11;14,17
Nord Ovest;Lombardia;LC;C839;40,44;148,43
Centro;Lazio;RI;C841;2;1
Sud;Abruzzo;AQ;C844;0;0
Centro;Umbria;PG;C845;2;9,33
Sud;Campania;BN;C846;0;0
Centro;Toscana;SI;C847;40,3;199,05
Nord Est;Veneto;TV;C848;6;53,93
Nord Ovest;Lombardia;BS;C850;17,5;57,15
Nord Ovest;Lombardia;LC;C851;3;12
Nord Est;Emilia-Romagna;PR;C852;96,5;218,49
Sud;Abruzzo;PE;C853;9;14,72
Sud;Molise;CB;C854;1,66;2,33
Sud;Abruzzo;CH;C855;0;1
Sud;Abruzzo;CH;C856;1;1
Centro;Lazio;RI;C857;4,5;2
Centro;Lazio;RM;C858;52,67;170,28
Centro;Lazio;RI;C859;3,25;0
Nord Ovest;Piemonte;TO;C860;281,24;537,05
Sud;Abruzzo;AQ;C862;1;2
Centro;Lazio;FR;C864;3;0
Sud;Puglia;LE;C865;3,67;3
Sud;Abruzzo;AQ;C866;0;0
Nord Ovest;Piemonte;TO;C867;3;2
Nord Ovest;Piemonte;TO;C868;6;7
Centro;Toscana;LI;C869;56,67;145,34
Centro;Lazio;FR;C870;1;1
Isole;Sicilia;PA;C871;9;1
Sud;Molise;CB;C875;3;2
Centro;Lazio;RI;C876;3,99;3,83
Centro;Marche;AP;C877;1;19
Sud;Molise;IS;C878;2,75;1,5
Sud;Campania;SA;C879;6;1
Centro;Lazio;RI;C880;4;0
Isole;Sardegna;CA;C882;0;0
Nord Ovest;Lombardia;BS;C883;6,17;19,07
Nord Ovest;Piemonte;VC;C884;0;0
Nord Est;Friuli- Venezia Giulia;UD;C885;3;16
Centro;Marche;MC;C886;4,5;6
Sud;Basilicata;MT;C888;5;0
Nord Est;Veneto;VR;C890;13,33;67,18
Nord Ovest;Lombardia;BS;C893;10,63;150,5
Nord Ovest;Lombardia;BG;C894;47,67;133,84
Nord Ovest;Lombardia;MI;C895;177,72;505,53
Nord Est;Veneto;VR;C897;16;106,41
Centro;Lazio;RM;C900;5;17,42
Sud;Abruzzo;TE;C901;8;26,5
Nord Ovest;Lombardia;CO;C902;3;7
Nord Ovest;Lombardia;SO;C903;5,66;10,66
Nord Est;Emilia-Romagna;PR;C904;8,9;100,87
Sud;Calabria;CS;C905;0;1
Nord Ovest;Lombardia;MI;C908;8;37,5
Nord Ovest;Lombardia;BG;C910;5,56;11,89
Nord Ovest;Lombardia;VA;C911;0,29;11
Nord Est;Emilia-Romagna;FE;C912;87,48;263,75
Centro;Toscana;MS;C914;9;4
Nord Ovest;Lombardia;LO;C917;5,25;61
Nord Est;Friuli- Venezia Giulia;UD;C918;4;6
Nord Est;Veneto;BL;C919;5,47;15,95
Nord Est;Veneto;BL;C920;27,3;13
Nord Ovest;Lombardia;VA;C922;9,46;31,5
Nord Ovest;Lombardia;BS;C925;0;39,5
Nord Ovest;Piemonte;NO;C926;0;9
Isole;Sicilia;RG;C927;13,75;71,63
Isole;Sicilia;AG;C928;3;1
Sud;Campania;NA;C929;1;1
Nord Ovest;Lombardia;MN;C930;0;2
Nord Ovest;Lombardia;CO;C933;470,98;1205,93
Nord Est;Emilia-Romagna;PR;C934;2;4,5
Centro;Marche;AP;C935;3;5
Nord Ovest;Lombardia;CO;C936;13;23
Nord Ovest;Lombardia;BG;C937;8,94;104,89
Nord Est;Veneto;VE;C938;5;42,83
Sud;Campania;CE;C939;1;2
Sud;Campania;SA;C940;2;1
Sud;Molise;IS;C941;0;0
Nord Est;Veneto;VR;C943;1;7
Centro;Lazio;RI;C946;1;3
Nord Ovest;Lombardia;BS;C948;30;164,34
Nord Est;Veneto;VE;C950;10,83;81,97
Nord Est;Emilia-Romagna;MO;C951;19,5;71,83
Nord Ovest;Lombardia;MI;C952;67,39;197,94
Sud;Calabria;RC;C954;2,24;6
Nord Ovest;Piemonte;TO;C955;27,5;48,01
Isole;Sicilia;ME;C956;2;1
Nord Est;Veneto;TV;C957;145,85;515,2
Nord Ovest;Lombardia;PV;C958;6;16,34
Centro;Lazio;RI;C959;4,25;11
Sud;Calabria;CZ;C960;3;0
Nord Ovest;Piemonte;AL;C962;1;4,5
Nord Est;Emilia-Romagna;RA;C963;12,7;81,62
Nord Est;Veneto;PD;C964;8,61;102,93
Isole;Sicilia;PA;C968;2,11;9,02
Centro;Lazio;RI;C969;7,78;14,23
Sud;Campania;AV;C971;5;3
Sud;Abruzzo;TE;C972;7;12
Sud;Campania;SA;C973;2;0
Sud;Campania;SA;C974;2;4
Sud;Puglia;BA;C975;45,11;106,41
Sud;Campania;AV;C976;8;12,83
Nord Ovest;Piemonte;AL;C977;1,8;4,8
Sud;Puglia;LE;C978;9;51,54
Nord Ovest;Lombardia;PV;C979;6;43,48
Nord Est;Emilia-Romagna;FE;C980;34,17;164,01
Nord Ovest;Lombardia;PV;C982;0;2
Sud;Puglia;BA;C983;169,81;145,82
Sud;Campania;SA;C984;2,33;22
Nord Ovest;Lombardia;MI;C986;76;264,92
Nord Est;Veneto;RO;C987;2;15,2
Centro;Lazio;VT;C988;6,75;6
Centro;Umbria;PG;C990;49,66;213,55
Nord Est;Friuli- Venezia Giulia;PN;C991;31,86;145,16
Nord Est;Veneto;TV;C992;16;46,84
Nord Est;Friuli- Venezia Giulia;PN;C993;6;23
Nord Ovest;Liguria;GE;C995;0,5;1
Centro;Toscana;LU;C996;11,83;11
Centro;Lazio;FR;C998;0;0
Sud;Abruzzo;AQ;C999;1;3
Centro;Lazio;LT;D003;18;9,17
Nord Est;Emilia-Romagna;RN;D004;4,73;86,22
Sud;Puglia;LE;D006;6,5;14,84
Centro;Marche;AN;D007;7,85;23
Nord Ovest;Piemonte;TO;D008;19,6;38,1
Isole;Sicilia;PA;D009;16,5;12,66
Sud;Basilicata;PZ;D010;12;3
Sud;Campania;SA;D011;0;1
Nord Ovest;Valle d'Aosta;AO;D012;75,88;175,36
Nord Ovest;Lombardia;MI;D013;94,33;260,67
Nord Ovest;Lombardia;BG;D015;3;7,28
Nord Ovest;Lombardia;BG;D016;1;16,11
Nord Ovest;Lombardia;MI;D018;108,37;236,89
Nord Ovest;Lombardia;MI;D019;72,42;229,65
Nord Est;Veneto;VI;D020;10,58;79,59
Nord Ovest;Lombardia;LO;D021;2;36,25
Nord Ovest;Piemonte;CN;D022;7;13
Centro;Lazio;VT;D024;47,55;55,69
Nord Est;Emilia-Romagna;PR;D026;6,33;11,43
Nord Est;Friuli- Venezia Giulia;UD;D027;4;20
Nord Ovest;Lombardia;LO;D028;0,42;12
Nord Ovest;Lombardia;LO;D029;0;4
Nord Est;Veneto;TV;D030;11,5;48,11
Nord Ovest;Lombardia;MI;D033;0;1,5
Nord Est;Emilia-Romagna;RE;D037;81,5;293,63
Nord Ovest;Lombardia;MI;D038;11,5;52,01
Nord Est;Veneto;PD;D040;2,5;39,24
Nord Ovest;Lombardia;CO;D041;2,33;3
Centro;Marche;MC;D042;26,42;79,34
Sud;Abruzzo;TE;D043;6,5;34
Sud;Puglia;LE;D044;4;3
Nord Ovest;Lombardia;MI;D045;136,06;241,84
Nord Ovest;Piemonte;AT;D046;1;3
Sud;Calabria;CZ;D049;1;3
Nord Ovest;Piemonte;AT;D050;0;3
Nord Ovest;Piemonte;AT;D051;0;0
Nord Ovest;Piemonte;AT;D052;0;4
Nord Est;Emilia-Romagna;PC;D054;6,69;7,5
Nord Ovest;Lombardia;CR;D056;0;7
Nord Ovest;Lombardia;CR;D057;0;8,42
Nord Ovest;Lombardia;BS;D058;10,33;71,91
Nord Est;Emilia-Romagna;PC;D061;6;40,6
Nord Ovest;Piemonte;CN;D062;16;18
Nord Ovest;Lombardia;BS;D064;35,1;129,48
Nord Ovest;Lombardia;LC;D065;2;3
Nord Ovest;Lombardia;BG;D066;6,24;23
Nord Ovest;Lombardia;LO;D068;0;10
Nord Ovest;Piemonte;AT;D072;1;2
Sud;Abruzzo;TE;D076;0;2
Centro;Toscana;AR;D077;46,15;129,5
Sud;Abruzzo;PE;D078;0;0
Nord Ovest;Lombardia;PV;D081;6;14
Nord Ovest;Lombardia;BS;D082;0;15
Nord Est;Friuli- Venezia Giulia;UD;D085;5;9,5
Sud;Calabria;CS;D086;108,98;233,57
Nord Ovest;Liguria;IM;D087;4,5;0
Nord Ovest;Lombardia;SO;D088;19,9;33,09
Sud;Calabria;RC;D089;0;0,25
Nord Ovest;Piemonte;TO;D092;7;10
Nord Ovest;Piemonte;CN;D093;2;1
Nord Ovest;Piemonte;BI;D094;47,51;171,02
Nord Ovest;Liguria;SV;D095;4;4,5
Centro;Marche;AP;D096;0;3
Nord Ovest;Piemonte;VB;D099;6;4
Isole;Sardegna;SS;D100;2;3,75
Nord Ovest;Piemonte;AT;D101;0;3
Nord Ovest;Piemonte;AL;D102;0;0
Nord Ovest;Lombardia;BG;D103;1,5;12,01
Nord Est;Veneto;RO;D105;2;22,88
Nord Est;Veneto;VI;D107;16,07;130,08
Centro;Umbria;PG;D108;7;4,07
Nord Ovest;Lombardia;PV;D109;3;3
Nord Ovest;Lombardia;BG;D110;9,41;44,83
Nord Ovest;Lombardia;BG;D111;5;40,33
Nord Ovest;Lombardia;LC;D112;15,55;45
Nord Ovest;Piemonte;VC;D113;2;9
Nord Ovest;Liguria;IM;D114;9,5;25
Nord Ovest;Lombardia;BG;D117;26,94;93,15
Nord Est;Veneto;VR;D118;13;85,38
Nord Ovest;Piemonte;AT;D119;15,24;31,75
Nord Ovest;Piemonte;CN;D120;12,88;21
Nord Est;Emilia-Romagna;RA;D121;10;61
Sud;Calabria;KR;D122;45,21;92,36
Sud;Calabria;KR;D123;14,5;6
Centro;Lazio;RI;D124;2,6;2
Nord Ovest;Lombardia;BG;D126;2;41,25
Nord Ovest;Lombardia;PV;D127;1;2
Sud;Basilicata;MT;D128;0;0
Nord Ovest;Lombardia;LC;D131;3;3
Nord Ovest;Piemonte;VC;D132;11;1
Nord Ovest;Piemonte;CN;D133;0;3
Nord Ovest;Piemonte;VB;D134;5,25;13
Nord Est;Veneto;VI;D136;11,13;120,35
Sud;Abruzzo;CH;D137;3;7
Nord Ovest;Lombardia;BG;D139;8;45
Nord Ovest;Lombardia;CR;D141;2;13
Nord Ovest;Lombardia;CR;D142;130,33;450,52
Nord Ovest;Lombardia;LC;D143;4;8
Nord Ovest;Lombardia;VA;D144;2;9
Nord Ovest;Lombardia;LC;D145;16,33;55,97
Nord Ovest;Lombardia;CO;D147;3,5;1,25
Nord Ovest;Piemonte;AL;D149;1;9,5
Nord Ovest;Lombardia;CR;D150;314,27;840,07
Nord Ovest;Lombardia;CR;D151;0;28,5
Nord Ovest;Piemonte;VC;D154;21;114,17
Nord Est;Veneto;VI;D156;7;9
Nord Ovest;Lombardia;LO;D159;5;40,5
Nord Est;Veneto;RO;D161;3;14
Nord Ovest;Piemonte;NO;D162;4;16
Nord Ovest;Piemonte;BI;D165;4;13,5
Nord Est;Emilia-Romagna;BO;D166;33;170,59
Nord Ovest;Piemonte;VB;D168;26;32,83
Sud;Campania;NA;D170;4,17;33
Sud;Puglia;TA;D171;24,39;25,5
Nord Ovest;Piemonte;CN;D172;2;6,21
Nord Ovest;Liguria;GE;D175;5;3
Nord Ovest;Piemonte;VB;D177;7,33;22,67
Sud;Abruzzo;TE;D179;14,06;3
Sud;Calabria;CS;D180;3;0
Sud;Calabria;CZ;D181;5;6
Sud;Calabria;CS;D184;9,2;6
Nord Ovest;Lombardia;VA;D185;0;4,44
Nord Ovest;Lombardia;CR;D186;0;7
Nord Ovest;Piemonte;VC;D187;0;2
Sud;Calabria;KR;D189;7;4
Nord Ovest;Lombardia;VA;D192;12,25;38,24
Nord Est;Veneto;VR;D193;2;61,5
Sud;Campania;SA;D195;0;1
Nord Ovest;Lombardia;CO;D196;11,5;23,5
Nord Ovest;Piemonte;TO;D197;1;6
Nord Ovest;Lombardia;MI;D198;32,17;85,41
Nord Ovest;Lombardia;VA;D199;10,19;25,14
Isole;Sardegna;OR;D200;2,66;2,5
Sud;Abruzzo;PE;D201;1;0
Nord Ovest;Piemonte;TO;D202;26;61,33
Nord Ovest;Lombardia;CR;D203;1;6
Nord Ovest;Lombardia;VA;D204;13,77;28,77
Nord Ovest;Piemonte;CN;D205;450,29;541,45
Nord Ovest;Piemonte;AT;D207;1;1,5
Nord Ovest;Piemonte;TO;D208;48,06;75,36
Sud;Abruzzo;CH;D209;3;14
Centro;Marche;AP;D210;19,53;37,75
Centro;Marche;AN;D211;14;16,5
Isole;Sardegna;OR;D214;1;1
Nord Ovest;Piemonte;NO;D216;1;20,5
Nord Ovest;Lombardia;VA;D217;5;0
Sud;Calabria;CZ;D218;5;2
Nord Ovest;Piemonte;BI;D219;5;4
Nord Ovest;Lombardia;BG;D221;25,66;124,4
Sud;Puglia;LE;D223;3;2,83
Nord Est;Veneto;PD;D226;5,04;74,25
Nord Ovest;Lombardia;MN;D227;18,75;172,49
Sud;Campania;CE;D228;5,92;30,5
Nord Ovest;Lombardia;MI;D229;42,75;97,04
Sud;Campania;BN;D230;9,08;8
Nord Ovest;Lombardia;MI;D231;110,36;245,04
Nord Ovest;Lombardia;CO;D232;1;0
Nord Ovest;Lombardia;BG;D233;2;3
Isole;Sicilia;TP;D234;3,42;6,67
Sud;Calabria;KR;D236;8,25;3
Sud;Puglia;LE;D237;6,39;9,25
Nord Ovest;Lombardia;VA;D238;5;22,33
Nord Ovest;Lombardia;VA;D239;8,75;22,94
Nord Ovest;Lombardia;MI;D244;6;66,49
Nord Ovest;Lombardia;BG;D245;71,83;364,08
Nord Est;Veneto;BL;D247;0;8,83
Nord Ovest;Lombardia;BS;D251;56,04;174,44
Sud;Calabria;VV;D253;1;0
Nord Ovest;Liguria;GE;D255;9;5
Nord Ovest;Lombardia;VA;D256;5;21,67
Sud;Calabria;CZ;D257;6,67;7
Nord Ovest;Lombardia;SO;D258;2,5;8,83
Isole;Sardegna;CA;D259;22;77,5
Isole;Sardegna;CA;D260;0;3
Sud;Calabria;CZ;D261;5,5;3
Nord Ovest;Liguria;SV;D264;7,25;12,5
Nord Ovest;Liguria;SP;D265;5;37,8
Nord Ovest;Lombardia;SO;D266;8,89;17,79
Isole;Sicilia;CL;D267;10,84;13,17
Sud;Calabria;RC;D268;0,67;0,67
Sud;Puglia;FG;D269;2,5;8
Nord Ovest;Lombardia;BS;D270;3;58
Nord Ovest;Piemonte;CN;D271;15;15,5
Nord Ovest;Piemonte;AL;D272;1,5;1
Nord Ovest;Piemonte;AL;D277;3,98;1
Nord Ovest;Lombardia;CR;D278;0;3
Centro;Umbria;PG;D279;58,33;98
Nord Ovest;Lombardia;LC;D280;7,73;30,56
Nord Ovest;Piemonte;VC;D281;1;9,38
Nord Ovest;Lombardia;BS;D284;100,43;783,47
Nord Ovest;Lombardia;MI;D286;208,48;475,18
Isole;Sardegna;NU;D287;2;0
Sud;Calabria;CS;D289;19,39;17,01
Sud;Calabria;CS;D290;0;0
Nord Ovest;Piemonte;CN;D291;11;40
Sud;Campania;SA;D292;4,83;10,25
Nord Ovest;Liguria;IM;D293;1,5;16
Nord Ovest;Liguria;IM;D296;23,5;42,5
Nord Ovest;Liguria;IM;D297;74,25;160,67
Nord Ovest;Liguria;IM;D298;8;7
Centro;Toscana;FI;D299;12;54
Nord Est;Friuli- Venezia Giulia;UD;D300;2;9,5
Sud;Calabria;VV;D303;0;1
Sud;Calabria;CS;D304;1;2,5
Sud;Puglia;LE;D305;10;5
Nord Ovest;Piemonte;NO;D309;1,5;14,33
Nord Ovest;Lombardia;CO;D310;4;8,5
Nord Ovest;Piemonte;CN;D314;17,1;29,01
Sud;Abruzzo;CH;D315;1;0
Nord Est;Friuli- Venezia Giulia;UD;D316;1;1
Nord Est;Veneto;VR;D317;5;17
Nord Ovest;Liguria;IM;D318;34;2
Nord Ovest;Liguria;IM;D319;13;11
Isole;Sardegna;CA;D323;2,5;13
Nord Est;Veneto;VE;D325;23,17;280,23
Nord Ovest;Lombardia;LC;D327;8;17
Sud;Calabria;CS;D328;2;1
Nord Ovest;Lombardia;CO;D329;10,33;20,67
Nord Est;Veneto;BL;D330;10,16;10,5
Sud;Campania;AV;D331;1;1,5
Nord Ovest;Piemonte;VB;D332;74,67;118,23
Isole;Sardegna;CA;D333;2,5;7
Isole;Sardegna;CA;D334;3;3,5
Nord Ovest;Valle d'Aosta;AO;D338;8;14,3
Nord Ovest;Piemonte;BI;D339;4;5
Nord Ovest;Lombardia;CO;D341;15,83;23,5
Isole;Sardegna;CA;D344;0;0
Isole;Sardegna;NU;D345;3,71;3
Nord Ovest;Lombardia;LC;D346;4;7
Nord Ovest;Piemonte;NO;D347;6,34;32,84
Nord Ovest;Lombardia;PV;D348;10,5;33
Nord Ovest;Piemonte;BI;D350;2,5;4,5
Nord Ovest;Lombardia;MN;D351;2;22,8
Nord Ovest;Lombardia;BG;D352;1;5
Nord Ovest;Lombardia;CO;D355;4;0
Nord Ovest;Valle d'Aosta;AO;D356;3;9
Nord Est;Emilia-Romagna;FO;D357;6;14
Nord Ovest;Lombardia;CR;D358;2;59
Nord Est;Emilia-Romagna;BO;D360;18,5;73,75
Sud;Campania;CE;D361;0,62;2
Sud;Calabria;VV;D364;3;2
Nord Est;Friuli- Venezia Giulia;UD;D366;2;1
Nord Ovest;Lombardia;MI;D367;8;51,67
Nord Ovest;Piemonte;CN;D372;21,42;45,33
Nord Ovest;Piemonte;TO;D373;24,7;87,62
Nord Ovest;Piemonte;VB;D374;6;6,96
Isole;Sardegna;NU;D376;0;2
Nord Ovest;Lombardia;SO;D377;14;31
Nord Est;Veneto;VI;D379;16;132
Sud;Campania;BN;D380;2;1,67
Nord Ovest;Lombardia;VA;D384;6,16;20
Nord Ovest;Lombardia;VA;D385;0;4
Sud;Campania;BN;D386;1;1
Nord Ovest;Piemonte;AT;D388;7;4
Sud;Campania;SA;D390;33,67;89,07
Nord Ovest;Lombardia;BS;D391;23,58;50
Sud;Abruzzo;PE;D394;3;4
Nord Ovest;Lombardia;LC;D398;3;6,5
Isole;Sardegna;CA;D399;14,33;86,5
Nord Ovest;Piemonte;CN;D401;0,25;0,25
Nord Ovest;Valle d'Aosta;AO;D402;0;1
Centro;Toscana;FI;D403;106,97;359,68
Nord Ovest;Lombardia;BG;D406;7,5;51,17
Nord Est;Veneto;VI;D407;8,83;20,91
Nord Est;Friuli- Venezia Giulia;UD;D408;2;4,5
Nord Ovest;Piemonte;CN;D410;7,01;20,17
Nord Ovest;Lombardia;BG;D411;10;26
Nord Ovest;Piemonte;CN;D412;2;9
Sud;Basilicata;PZ;D414;1;3
Nord Est;Veneto;VE;D415;31,16;175,95
Nord Ovest;Lombardia;CO;D416;45,66;172,4
Nord Est;Veneto;VR;D419;0;20,5
Nord Est;Veneto;VR;D420;5;12,59
Nord Ovest;Lombardia;BS;D421;8,57;82,5
Sud;Puglia;BR;D422;0;7,33
Isole;Sicilia;TP;D423;18,11;112
Nord Ovest;Liguria;SV;D424;6;1
Nord Est;Friuli- Venezia Giulia;PN;D426;1;1,5
Nord Ovest;Lombardia;LC;D428;3,8;4
Centro;Marche;MC;D429;0,5;7,5
Isole;Sardegna;NU;D430;0,8;1
Isole;Sardegna;NU;D431;0,8;0
Nord Ovest;Piemonte;TO;D433;2;2
Nord Ovest;Lombardia;BS;D434;14,5;48,33
Nord Ovest;Lombardia;LC;D436;5,33;5
Centro;Lazio;FR;D440;4;1
Isole;Sardegna;SS;D441;0;0
Nord Est;Veneto;PD;D442;19;199,09
Isole;Sardegna;NU;D443;0;0
Nord Ovest;Valle d'Aosta;AO;D444;9;1
Nord Ovest;Lombardia;CO;D445;4,26;27,25
Nord Ovest;Piemonte;AL;D447;3,5;2
Nord Est;Emilia-Romagna;RE;D450;17;78,58
Centro;Marche;AN;D451;66,56;171,69
Centro;Lazio;VT;D452;14,47;26
Sud;Calabria;VV;D453;1;0
Centro;Umbria;TR;D454;14;21
Nord Est;Friuli- Venezia Giulia;UD;D455;5;16,44
Nord Ovest;Lombardia;SO;D456;6;5
Nord Est;Emilia-Romagna;RA;D458;174,16;562,68
Sud;Puglia;FG;D459;0;16,33
Nord Est;Friuli- Venezia Giulia;UD;D461;8,17;46,5
Nord Ovest;Lombardia;CO;D462;13,03;6
Sud;Puglia;TA;D463;2;3
Sud;Calabria;CS;D464;1;3
Sud;Abruzzo;AQ;D465;2;0
Nord Ovest;Lombardia;VA;D467;41,15;163,25
Sud;Campania;BN;D469;3;0
Nord Est;Veneto;BL;D470;22,77;41,75
Sud;Campania;CE;D471;0,67;0
Centro;Marche;AN;D472;78,67;147,46
Sud;Calabria;CS;D473;4;14,16
Isole;Sicilia;ME;D474;5;2,5
Centro;Lazio;VT;D475;11;10
Sud;Calabria;CZ;D476;4,5;3
Centro;Marche;AP;D477;2;16,67
Sud;Abruzzo;CH;D480;4;1
Nord Ovest;Lombardia;CO;D482;12,25;63,43
Centro;Lazio;FR;D483;1;5
Nord Est;Emilia-Romagna;MO;D486;23;70,92
Nord Est;Friuli- Venezia Giulia;PN;D487;1;10,5
Centro;Marche;PS;D488;157,37;641,74
Sud;Abruzzo;TE;D489;5;1
Nord Ovest;Lombardia;BG;D490;40,49;120,96
Nord Ovest;Lombardia;BG;D491;3;25
Nord Ovest;Piemonte;NO;D492;4;28,58
Centro;Lazio;RI;D493;35,78;50,63
Sud;Abruzzo;CH;D494;2;5
Sud;Abruzzo;CH;D495;6;10
Nord Est;Veneto;VI;D496;5;20
Sud;Basilicata;PZ;D497;1;0
Nord Ovest;Piemonte;CN;D499;9,13;8
Sud;Abruzzo;PE;D501;5,5;3
Nord Est;Emilia-Romagna;PC;D502;7,26;16
Centro;Lazio;VT;D503;6;7,75
Nord Est;Veneto;TV;D505;13,5;50,72
Sud;Puglia;BR;D508;72,49;150,78
Nord Ovest;Liguria;GE;D509;1;0
Centro;Toscana;PI;D510;16;17
Nord Ovest;Piemonte;CN;D511;0;5,67
Nord Ovest;Liguria;GE;D512;2;0
Sud;Basilicata;MT;D513;0;2
Isole;Sicilia;AG;D514;28,96;13,63
Isole;Sicilia;TP;D518;14,83;6,45
Nord Ovest;Piemonte;TO;D520;17;47,5
Nord Ovest;Liguria;SV;D522;2;14
Nord Ovest;Piemonte;CN;D523;0;1
Nord Ovest;Piemonte;TO;D524;6;25
Nord Est;Emilia-Romagna;PR;D526;22,5;95,83
Sud;Campania;SA;D527;3;1
Nord Ovest;Piemonte;AL;D528;1,83;19,66
Nord Est;Veneto;BL;D530;46,28;170,2
Nord Ovest;Lombardia;CO;D531;5,75;36,1
Nord Ovest;Piemonte;TO;D532;7,14;17
Nord Ovest;Valle d'Aosta;AO;D537;9;16,17
Centro;Umbria;TR;D538;10;9,5
Centro;Lazio;FR;D539;26;15,5
Isole;Sicilia;SR;D540;4;4
Centro;Marche;PS;D541;13;38,33
Centro;Marche;AP;D542;79,6;218,47
Nord Ovest;Lombardia;VA;D543;14,5;52
Sud;Calabria;CZ;D544;2;2
Sud;Calabria;RC;D545;0;0
Sud;Calabria;CZ;D546;4,6;4,97
Sud;Basilicata;MT;D547;6;11
Nord Est;Emilia-Romagna;FE;D548;385,7;1455,35
Nord Est;Veneto;VR;D549;5;13,8
Sud;Molise;CB;D550;10;10
Nord Ovest;Lombardia;VA;D551;2;4
