Area;Regione;prov;COD_COM;NTN_2017_Uffici;NTN_2017_Negozi_Lab;NTN_2017_Depositi_Comm_Autorimesse;NTN_2017_TCO_B04;NTN_2017_TCO_D02;NTN_2017_TCO_D05;NTN_2017_TCO_D08;NTN_2017_PRO;NTN_2017_AGR
"Isole";"Sicilia";"AG";"E431";0,000000;4,600000;1,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Centro";"Toscana";"PT";"E432";0,000000;4,000000;6,000000;0,000000;0,000000;0,000000;0,000000;2,000000;0,000000
"Nord Ovest";"Piemonte";"VC";"E433";0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Sud";"Abruzzo ";"CH";"E435";7,000000;9,500000;22,500000;0,000000;0,000000;0,000000;2,000000;3,000000;0,000000
"Nord Ovest";"Piemonte";"NO";"E436";0,000000;0,000000;1,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Nord Ovest";"Lombardia";"PV";"E437";1,000000;4,000000;1,500000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Nord Est";"Emilia-Romagna";"PR";"E438";3,000000;5,750000;14,000000;0,000000;0,000000;0,000000;0,000000;4,000000;0,000000
"Nord Ovest";"Lombardia";"PV";"E439";0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;2,000000
"Isole";"Sardegna";"NU";"E441";1,000000;3,400000;1,170000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Nord Ovest";"Lombardia";"SO";"E443";0,000000;1,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;1,000000
"Nord Ovest";"Piemonte";"TO";"E445";0,000000;1,000000;4,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Centro";"Marche";"AP";"E447";0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Sud";"Campania";"AV";"E448";0,000000;0,000000;1,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Sud";"Calabria";"CS";"E450";0,000000;0,000000;2,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Centro";"Toscana";"PT";"E451";0,000000;1,000000;4,000000;0,000000;0,000000;0,000000;0,000000;1,000000;0,000000
"Nord Ovest";"Lombardia";"PV";"E454";0,000000;0,000000;1,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Sud";"Molise";"CB";"E456";0,000000;8,000000;3,030000;0,000000;0,000000;0,000000;0,000000;0,000000;1,000000
"Nord Ovest";"Valle d'Aosta";"AO";"E458";0,000000;0,000000;4,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Isole";"Sicilia";"PA";"E459";0,000000;5,000000;4,000000;0,000000;0,000000;0,000000;2,000000;1,000000;0,000000
"Nord Ovest";"Lombardia";"CO";"E462";0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;2,000000;0,000000
"Nord Ovest";"Liguria";"SP";"E463";25,080000;57,480000;66,150000;0,000000;0,000000;4,000000;4,330000;14,410000;0,000000
"Isole";"Sardegna";"CA";"E464";0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;1,000000
"Nord Est";"Veneto";"VI";"E465";0,000000;0,000000;1,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Centro";"Toscana";"FI";"E466";0,000000;8,500000;13,880000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Centro";"Lazio";"VT";"E467";0,000000;0,000000;5,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Centro";"Toscana";"AR";"E468";0,000000;2,000000;3,400000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Sud";"Puglia";"TA";"E469";0,000000;3,000000;27,780000;0,000000;0,000000;0,000000;0,000000;0,200000;1,000000
"Nord Ovest";"Valle d'Aosta";"AO";"E470";1,000000;0,000000;3,540000;0,000000;0,000000;0,000000;0,000000;0,000000;1,000000
"Sud";"Puglia";"BR";"E471";0,000000;4,000000;13,460000;0,000000;0,000000;0,000000;0,000000;0,000000;2,000000
"Centro";"Lazio";"LT";"E472";72,250000;78,860000;80,620000;1,000000;1,000000;0,000000;5,000000;11,400000;2,660000
"Nord Est";"Friuli- Venezia Giulia";"UD";"E473";5,000000;7,000000;8,000000;0,000000;0,000000;0,000000;1,000000;5,000000;0,000000
"Sud";"Basilicata";"PZ";"E474";0,000000;2,000000;1,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Sud";"Calabria";"CS";"E475";0,000000;0,000000;0,080000;0,000000;0,000000;0,000000;0,000000;0,000000;4,000000
"Nord Est";"Friuli- Venezia Giulia";"UD";"E476";0,000000;0,000000;2,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Sud";"Calabria";"RC";"E479";0,000000;0,000000;2,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Sud";"Campania";"SA";"E480";0,000000;2,000000;4,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Sud";"Basilicata";"PZ";"E482";0,000000;0,200000;4,820000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Sud";"Basilicata";"PZ";"E483";0,000000;9,000000;8,500000;0,000000;0,000000;0,000000;0,000000;1,000000;0,000000
"Nord Ovest";"Piemonte";"TO";"E484";0,000000;0,000000;2,500000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Sud";"Campania";"SA";"E485";0,000000;5,000000;4,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Sud";"Campania";"SA";"E486";0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Sud";"Campania";"AV";"E487";0,000000;2,000000;0,050000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Nord Ovest";"Liguria";"GE";"E488";0,000000;8,000000;15,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Nord Est";"Veneto";"VR";"E489";0,000000;1,000000;11,060000;0,000000;1,000000;0,000000;1,000000;1,000000;0,000000
"Nord Est";"Veneto";"BL";"E490";0,000000;0,000000;1,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Sud";"Basilicata";"PZ";"E493";1,000000;12,080000;24,710000;0,000000;0,000000;0,000000;0,000000;0,000000;1,000000
"Nord Ovest";"Lombardia";"VA";"E494";1,000000;0,000000;3,000000;0,000000;0,000000;0,000000;0,000000;0,030000;0,000000
"Nord Ovest";"Lombardia";"VA";"E496";1,000000;7,000000;9,170000;0,000000;0,000000;0,000000;2,000000;0,080000;0,000000
"Nord Ovest";"Lombardia";"BS";"E497";0,000000;0,000000;3,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Sud";"Campania";"SA";"E498";0,000000;2,000000;3,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Nord Est";"Veneto";"VR";"E502";1,000000;6,390000;12,120000;0,000000;0,110000;0,000000;0,400000;0,000000;1,000000
"Nord Ovest";"Lombardia";"MI";"E504";0,000000;3,000000;9,500000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Sud";"Abruzzo ";"AQ";"E505";0,000000;0,000000;3,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Sud";"Puglia";"LE";"E506";36,530000;71,800000;51,970000;0,000000;6,780000;0,000000;0,000000;11,120000;0,000000
"Nord Ovest";"Lombardia";"LC";"E507";21,000000;24,000000;25,200000;0,000000;0,000000;0,000000;4,010000;6,350000;0,000000
"Nord Ovest";"Lombardia";"BG";"E509";0,000000;0,000000;6,830000;0,000000;0,000000;0,000000;0,000000;2,000000;0,000000
"Nord Ovest";"Lombardia";"VA";"E510";0,000000;0,000000;5,000000;0,000000;0,000000;0,000000;0,000000;0,030000;0,000000
"Nord Est";"Veneto";"VR";"E512";10,500000;23,330000;35,350000;0,000000;0,000000;1,000000;3,000000;2,000000;1,330000
"Nord Ovest";"Lombardia";"MI";"E514";14,520000;38,000000;37,950000;0,000000;1,000000;0,000000;4,000000;10,640000;0,000000
"Nord Est";"Veneto";"PD";"E515";0,000000;0,500000;5,730000;0,000000;0,000000;0,000000;0,000000;5,000000;0,000000
"Isole";"Sardegna";"NU";"E517";0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Nord Ovest";"Piemonte";"TO";"E518";1,000000;8,500000;22,090000;0,000000;0,000000;0,000000;1,000000;14,210000;0,000000
"Nord Ovest";"Liguria";"GE";"E519";0,000000;1,000000;5,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Nord Ovest";"Piemonte";"TO";"E520";0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Nord Est";"Veneto";"RO";"E522";5,000000;11,500000;11,500000;0,000000;0,000000;0,000000;2,000000;2,000000;3,000000
"Isole";"Sicilia";"ME";"E523";0,000000;3,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Nord Ovest";"Lombardia";"BG";"E524";0,000000;1,500000;5,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Nord Ovest";"Lombardia";"BS";"E526";2,000000;5,170000;11,440000;0,000000;0,000000;0,000000;1,000000;7,090000;12,560000
"Centro";"Lazio";"LT";"E527";3,000000;2,000000;3,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Nord Ovest";"Piemonte";"VC";"E528";0,000000;0,000000;2,830000;0,000000;0,330000;0,000000;0,000000;0,000000;0,000000
"Nord Ovest";"Lombardia";"VA";"E529";0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Nord Ovest";"Lombardia";"MI";"E530";1,000000;5,500000;9,000000;0,000000;0,000000;0,000000;1,000000;4,030000;0,000000
"Sud";"Abruzzo ";"CH";"E531";0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Isole";"Sicilia";"SR";"E532";0,000000;7,640000;29,210000;0,000000;0,000000;0,000000;1,000000;1,000000;5,000000
"Centro";"Lazio";"RI";"E535";0,000000;0,000000;4,610000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Isole";"Sicilia";"EN";"E536";0,000000;6,500000;13,460000;0,000000;0,000000;0,000000;0,000000;0,000000;1,000000
"Sud";"Puglia";"TA";"E537";0,000000;1,000000;5,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Sud";"Puglia";"LE";"E538";1,000000;1,000000;9,000000;0,000000;0,000000;0,000000;0,000000;8,000000;0,000000
"Nord Ovest";"Piemonte";"CN";"E539";0,000000;0,000000;5,000000;0,000000;0,000000;0,000000;1,000000;1,000000;0,000000
"Nord Ovest";"Piemonte";"CN";"E540";0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Isole";"Sicilia";"PA";"E541";1,000000;0,000000;10,750000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Nord Ovest";"Liguria";"SP";"E542";0,000000;11,000000;4,610000;0,000000;0,000000;0,000000;0,000000;2,400000;0,000000
"Nord Ovest";"Piemonte";"AL";"E543";0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Nord Ovest";"Piemonte";"NO";"E544";0,000000;1,040000;4,040000;0,000000;0,000000;0,000000;0,000000;1,000000;0,000000
"Nord Ovest";"Piemonte";"CN";"E546";0,000000;0,000000;1,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Nord Est";"Emilia-Romagna";"PR";"E547";0,000000;0,000000;9,000000;0,000000;0,000000;0,000000;0,000000;1,000000;0,000000
"Nord Est";"Emilia-Romagna";"PR";"E548";0,000000;0,000000;2,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Sud";"Puglia";"FG";"E549";1,000000;4,000000;3,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Nord Ovest";"Lombardia";"MI";"E550";2,000000;4,000000;14,670000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Nord Ovest";"Piemonte";"TO";"E551";0,000000;1,000000;1,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Nord Est";"Friuli- Venezia Giulia";"UD";"E553";0,000000;0,000000;7,000000;0,000000;0,000000;0,000000;0,000000;0,000000;3,000000
"Sud";"Campania";"CE";"E554";0,000000;0,000000;1,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Isole";"Sicilia";"ME";"E555";0,000000;2,000000;4,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Sud";"Campania";"NA";"E557";0,000000;2,000000;8,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Sud";"Abruzzo ";"PE";"E558";0,000000;0,000000;1,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Sud";"Abruzzo ";"CH";"E559";0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Nord Ovest";"Liguria";"SP";"E560";0,000000;6,000000;5,540000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Nord Ovest";"Lombardia";"BG";"E562";0,000000;4,000000;2,000000;0,000000;0,000000;0,000000;0,000000;1,000000;0,000000
"Sud";"Puglia";"LE";"E563";0,000000;2,000000;3,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Nord Ovest";"Piemonte";"CN";"E564";0,000000;0,000000;3,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Nord Ovest";"Piemonte";"TO";"E566";0,000000;0,000000;4,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Nord Ovest";"Lombardia";"CO";"E569";0,000000;0,000000;4,000000;0,000000;0,000000;0,000000;0,000000;0,070000;0,000000
"Sud";"Campania";"CE";"E570";0,000000;1,000000;1,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Isole";"Sicilia";"ME";"E571";0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;1,000000;0,000000
"Isole";"Sicilia";"AG";"E573";2,170000;7,340000;46,590000;0,000000;0,000000;0,000000;2,000000;11,000000;0,000000
"Centro";"Toscana";"MS";"E574";0,000000;0,500000;6,000000;0,000000;0,000000;0,000000;1,000000;1,000000;0,000000
"Centro";"Lazio";"RM";"E576";0,000000;0,000000;1,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Isole";"Sicilia";"CT";"E578";0,000000;2,890000;5,500000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Nord Ovest";"Lombardia";"LC";"E581";0,000000;2,000000;2,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Nord Ovest";"Piemonte";"VC";"E583";0,000000;0,000000;2,000000;0,000000;0,000000;0,000000;0,000000;0,000000;1,000000
"Nord Est";"Friuli- Venezia Giulia";"UD";"E584";4,000000;29,000000;13,000000;0,000000;3,000000;0,000000;1,000000;1,000000;0,000000
"Nord Est";"Friuli- Venezia Giulia";"UD";"E586";0,000000;0,000000;1,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Nord Ovest";"Valle d'Aosta";"AO";"E587";0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;1,000000
"Nord Est";"Veneto";"BL";"E588";1,000000;2,000000;8,980000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Sud";"Campania";"BN";"E589";0,000000;0,000000;1,000000;0,000000;0,000000;0,000000;0,000000;2,000000;0,000000
"Sud";"Calabria";"VV";"E590";0,000000;3,000000;4,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Nord Ovest";"Lombardia";"MI";"E591";1,000000;14,800000;23,800000;0,000000;0,000000;0,000000;0,000000;1,000000;0,000000
"Nord Est";"Veneto";"PD";"E592";2,000000;1,000000;5,500000;0,000000;0,000000;0,000000;4,000000;3,000000;0,130000
"Nord Ovest";"Lombardia";"CO";"E593";0,000000;0,000000;1,750000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Isole";"Sicilia";"ME";"E594";0,000000;0,000000;4,000000;0,000000;0,000000;0,000000;0,000000;0,000000;1,000000
"Nord Ovest";"Lombardia";"BS";"E596";2,000000;0,000000;1,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Nord Ovest";"Piemonte";"CN";"E597";0,000000;1,000000;3,120000;0,000000;1,000000;0,000000;0,000000;0,070000;0,000000
"Sud";"Molise";"CB";"E599";0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Nord Ovest";"Lombardia";"PV";"E600";0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Isole";"Sicilia";"CT";"E602";0,000000;1,000000;7,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Sud";"Campania";"AV";"E605";0,000000;0,000000;17,170000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Isole";"Sicilia";"ME";"E606";1,000000;5,830000;10,860000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Nord Ovest";"Lombardia";"CO";"E607";1,000000;1,000000;2,000000;0,000000;0,000000;0,000000;0,000000;0,100000;0,000000
"Nord Ovest";"Lombardia";"PV";"E608";0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Nord Ovest";"Lombardia";"MI";"E610";1,000000;0,000000;0,830000;0,000000;0,000000;0,000000;2,000000;6,000000;0,000000
"Sud";"Abruzzo ";"CH";"E611";0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Centro";"Umbria";"PG";"E613";0,000000;0,000000;6,990000;0,000000;0,000000;0,000000;0,000000;0,000000;1,000000
"Nord Ovest";"Piemonte";"CN";"E615";0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Nord Ovest";"Lombardia";"MI";"E617";9,000000;38,040000;43,730000;0,000000;0,000000;0,000000;7,110000;8,250000;0,000000
"Isole";"Sicilia";"CL";"E618";0,000000;0,000000;5,800000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Sud";"Campania";"NA";"E620";0,000000;0,000000;1,500000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Nord Ovest";"Lombardia";"SO";"E621";1,000000;12,250000;33,020000;0,000000;2,250000;0,000000;0,000000;0,000000;0,000000
"Nord Ovest";"Lombardia";"CO";"E623";0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Centro";"Toscana";"LI";"E625";30,500000;83,250000;45,330000;0,000000;0,000000;0,000000;38,750000;25,000000;1,000000
"Nord Ovest";"Piemonte";"VC";"E626";0,000000;3,000000;12,170000;0,000000;1,000000;0,000000;2,000000;0,000000;4,000000
"Nord Ovest";"Lombardia";"LO";"E627";0,000000;2,000000;1,000000;0,000000;0,000000;0,000000;0,000000;0,000000;2,000000
"Sud";"Puglia";"LE";"E629";0,000000;4,000000;5,500000;0,000000;0,000000;0,000000;0,000000;1,000000;0,000000
"Sud";"Puglia";"TA";"E630";0,000000;2,000000;6,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Nord Ovest";"Liguria";"SV";"E632";1,000000;18,000000;15,000000;0,000000;0,000000;0,000000;0,000000;0,010000;0,000000
"Nord Ovest";"Piemonte";"AT";"E633";0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Nord Ovest";"Piemonte";"TO";"E635";0,000000;0,000000;2,250000;0,000000;0,000000;0,000000;1,000000;0,000000;0,000000
"Nord Ovest";"Lombardia";"CO";"E638";1,000000;1,000000;4,000000;0,000000;0,000000;0,000000;0,000000;1,000000;0,000000
"Nord Ovest";"Lombardia";"MI";"E639";0,000000;4,000000;3,000000;0,000000;0,000000;0,000000;0,000000;1,000000;0,000000
"Nord Ovest";"Lombardia";"BG";"E640";0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Isole";"Sardegna";"NU";"E644";0,000000;0,000000;0,500000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Sud";"Puglia";"BA";"E645";1,000000;11,560000;10,170000;0,000000;0,000000;0,000000;0,000000;2,000000;0,000000
"Isole";"Sardegna";"NU";"E646";0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Isole";"Sardegna";"NU";"E647";0,000000;2,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Nord Ovest";"Lombardia";"LO";"E648";9,480000;23,670000;30,530000;0,000000;0,000000;0,000000;0,000000;1,000000;3,000000
"Nord Ovest";"Lombardia";"LO";"E651";2,000000;3,000000;3,750000;0,000000;0,000000;0,000000;0,000000;3,000000;0,000000
"Nord Ovest";"Lombardia";"BS";"E652";0,000000;0,000000;3,500000;0,000000;0,000000;0,000000;0,000000;2,000000;0,000000
"Nord Ovest";"Lombardia";"BS";"E654";0,000000;1,000000;1,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Nord Est";"Emilia-Romagna";"BO";"E655";0,000000;1,000000;4,250000;0,000000;0,000000;0,000000;0,000000;1,000000;2,000000
"Nord Ovest";"Lombardia";"LC";"E656";0,000000;1,000000;5,000000;0,000000;0,000000;0,000000;0,000000;11,790000;0,000000
"Nord Ovest";"Lombardia";"CO";"E659";1,000000;3,000000;2,100000;0,000000;0,000000;0,000000;0,000000;6,000000;0,000000
"Nord Ovest";"Piemonte";"TO";"E660";0,000000;0,000000;6,000000;0,000000;0,000000;0,000000;0,000000;1,000000;0,000000
"Nord Ovest";"Piemonte";"TO";"E661";0,000000;0,000000;4,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Nord Ovest";"Lombardia";"PV";"E662";0,000000;0,000000;4,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Nord Ovest";"Lombardia";"VA";"E665";1,000000;0,000000;1,070000;0,000000;0,000000;0,000000;0,000000;2,090000;0,000000
"Nord Ovest";"Lombardia";"VA";"E666";1,000000;6,170000;12,000000;0,000000;0,000000;0,000000;0,000000;9,620000;0,000000
"Centro";"Toscana";"FI";"E668";0,000000;0,000000;4,330000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Sud";"Molise";"IS";"E669";0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Nord Est";"Veneto";"VI";"E671";0,000000;2,500000;1,090000;0,000000;0,000000;0,000000;0,000000;1,000000;0,000000
"Nord Ovest";"Lombardia";"BS";"E673";0,000000;0,000000;1,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Isole";"Sicilia";"ME";"E674";0,000000;0,000000;1,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Nord Est";"Emilia-Romagna";"FO";"E675";0,000000;2,000000;6,000000;0,000000;0,000000;0,000000;0,000000;0,000000;1,000000
"Sud";"Calabria";"CS";"E677";0,000000;0,000000;6,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Sud";"Calabria";"CS";"E678";0,000000;1,000000;5,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Nord Ovest";"Lombardia";"CO";"E679";1,000000;1,340000;1,670000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Centro";"Toscana";"LI";"E680";0,000000;1,220000;1,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Centro";"Lazio";"RI";"E681";0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Nord Est";"Veneto";"VI";"E682";1,000000;8,000000;10,500000;0,000000;0,000000;0,000000;0,000000;8,000000;1,130000
"Nord Ovest";"Piemonte";"TO";"E683";0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;2,000000;0,000000
"Nord Est";"Veneto";"PD";"E684";1,000000;0,000000;2,000000;0,000000;0,000000;0,000000;0,000000;5,000000;1,500000
"Nord Ovest";"Piemonte";"VB";"E685";0,000000;0,000000;1,390000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Nord Est";"Veneto";"BL";"E687";0,000000;1,000000;6,380000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Nord Est";"Veneto";"RO";"E689";0,000000;2,000000;2,500000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Centro";"Marche";"AN";"E690";0,000000;5,000000;15,000000;0,000000;0,000000;0,330000;1,000000;1,110000;0,000000
"Sud";"Abruzzo ";"PE";"E691";1,000000;5,000000;12,000000;0,000000;0,000000;0,000000;0,000000;1,000000;1,000000
"Nord Est";"Veneto";"TV";"E692";2,000000;10,000000;11,960000;0,000000;0,000000;0,000000;2,000000;4,000000;3,000000
