Area;Regione;prov;2017_CodCom;NTN 2017 fino a 50 mq;NTN  2017 50 -| 85 mq;NTN  2017 85 -| 115 mq;NTN  2017 115 -| 145 mq;NTN   2017 oltre 145 mq;NTN 2017
"Nord Est";"Veneto";"RO";"E689";1,000000;7,500000;4,500000;0,000000;5,500000;18,500000
"Centro";"Marche";"AN";"E690";7,050000;28,670000;32,300000;17,670000;7,330000;93,020000
"Sud";"Abruzzo ";"PE";"E691";3,830000;9,000000;11,000000;14,500000;11,000000;49,330000
"Nord Est";"Veneto";"TV";"E692";2,000000;15,500000;15,500000;4,000000;34,730000;71,730000
"Centro";"Toscana";"AR";"E693";3,010000;14,670000;22,830000;11,830000;15,500000;67,840000
"Centro";"Marche";"MC";"E694";0,000000;0,000000;0,000000;0,000000;2,000000;2,000000
"Nord Ovest";"Liguria";"GE";"E695";0,000000;1,000000;0,750000;0,000000;3,000000;4,750000
"Nord Ovest";"Lombardia";"BS";"E698";0,000000;0,000000;1,000000;2,000000;3,000000;6,000000
"Isole";"Sardegna";"NU";"E700";0,000000;4,330000;1,000000;0,000000;0,000000;5,330000
"Nord Ovest";"Lombardia";"BG";"E704";6,000000;16,000000;14,300000;4,000000;10,170000;50,470000
"Nord Ovest";"Lombardia";"SO";"E705";3,000000;1,000000;1,500000;0,000000;2,000000;7,500000
"Nord Ovest";"Lombardia";"BS";"E706";8,000000;9,000000;2,000000;0,000000;0,000000;19,000000
"Nord Ovest";"Lombardia";"VA";"E707";0,000000;8,000000;2,500000;4,280000;0,000000;14,780000
"Nord Est";"Veneto";"BL";"E708";0,000000;4,000000;0,000000;0,000000;1,000000;5,000000
"Nord Est";"Veneto";"PD";"E709";0,000000;1,000000;5,500000;2,440000;9,000000;17,940000
"Nord Ovest";"Piemonte";"VC";"E711";0,000000;1,830000;1,000000;0,000000;1,000000;3,830000
"Nord Ovest";"Piemonte";"AL";"E712";0,000000;0,000000;1,500000;0,000000;5,750000;7,250000
"Centro";"Lazio";"VT";"E713";0,000000;5,340000;5,000000;2,000000;2,000000;14,340000
"Isole";"Sicilia";"AG";"E714";1,000000;0,000000;1,000000;1,000000;3,000000;6,000000
"Centro";"Toscana";"LU";"E715";41,090000;226,480000;252,240000;179,050000;262,610000;961,470000
"Sud";"Puglia";"FG";"E716";15,670000;48,250000;52,000000;40,270000;28,260000;184,450000
"Centro";"Toscana";"AR";"E718";1,000000;6,000000;8,500000;3,000000;19,500000;38,000000
"Nord Ovest";"Liguria";"IM";"E719";1,000000;2,000000;3,000000;2,330000;1,000000;9,330000
"Sud";"Molise";"CB";"E722";1,000000;2,000000;0,000000;0,000000;1,000000;4,000000
"Sud";"Abruzzo ";"AQ";"E723";1,000000;11,500000;3,800000;7,000000;7,800000;31,100000
"Sud";"Abruzzo ";"AQ";"E724";12,000000;9,000000;1,000000;0,000000;0,000000;22,000000
"Nord Est";"Emilia-Romagna";"PC";"E726";1,500000;5,000000;8,670000;10,000000;7,500000;32,670000
"Nord Ovest";"Piemonte";"TO";"E727";0,000000;0,000000;1,000000;0,000000;1,000000;2,000000
"Centro";"Umbria";"TR";"E729";3,000000;5,670000;7,000000;2,500000;2,000000;20,170000
"Nord Est";"Emilia-Romagna";"RA";"E730";4,500000;49,950000;51,670000;64,670000;96,140000;266,930000
"Nord Est";"Veneto";"VI";"E731";2,000000;3,000000;7,000000;3,500000;8,000000;23,500000
"Nord Ovest";"Lombardia";"VA";"E734";15,000000;78,780000;47,000000;14,800000;32,480000;188,060000
"Nord Ovest";"Lombardia";"CO";"E735";3,000000;14,170000;8,000000;5,390000;2,000000;32,560000
"Isole";"Sardegna";"NU";"E736";0,000000;0,000000;0,000000;1,750000;0,000000;1,750000
"Nord Ovest";"Liguria";"GE";"E737";0,000000;7,170000;9,000000;3,330000;5,000000;24,500000
"Nord Ovest";"Lombardia";"BS";"E738";4,830000;29,830000;42,600000;36,220000;26,290000;139,770000
"Isole";"Sardegna";"CA";"E742";0,000000;0,000000;3,000000;1,000000;1,500000;5,500000
"Centro";"Marche";"PS";"E743";0,000000;1,000000;1,000000;1,500000;0,000000;3,500000
"Sud";"Calabria";"CS";"E745";1,000000;0,000000;3,000000;4,000000;4,000000;12,000000
"Sud";"Campania";"AV";"E746";0,000000;0,000000;3,000000;1,000000;0,000000;4,000000
"Isole";"Sardegna";"SS";"E747";3,490000;2,750000;4,750000;1,000000;4,000000;15,990000
"Sud";"Molise";"CB";"E748";0,000000;1,000000;0,000000;0,000000;0,000000;1,000000
"Nord Ovest";"Lombardia";"CO";"E749";1,000000;17,500000;23,000000;4,330000;6,170000;52,000000
"Nord Ovest";"Lombardia";"CO";"E750";2,000000;9,250000;7,000000;4,000000;9,000000;31,250000
"Nord Ovest";"Lombardia";"BG";"E751";0,000000;2,000000;2,000000;6,500000;10,000000;20,500000
"Isole";"Sardegna";"SS";"E752";4,960000;3,000000;3,000000;0,000000;3,250000;14,210000
"Nord Ovest";"Lombardia";"CO";"E753";6,000000;29,500000;34,500000;16,820000;15,940000;102,760000
"Sud";"Campania";"CE";"E754";5,800000;8,600000;21,660000;41,830000;20,570000;98,460000
"Nord Ovest";"Piemonte";"TO";"E758";1,000000;19,500000;12,500000;11,500000;19,620000;64,120000
"Nord Ovest";"Piemonte";"TO";"E759";0,000000;1,000000;0,000000;0,670000;2,000000;3,670000
"Nord Est";"Friuli- Venezia Giulia";"UD";"E760";0,000000;0,000000;2,000000;0,000000;0,000000;2,000000
"Nord Est";"Veneto";"RO";"E761";2,000000;1,000000;8,000000;2,830000;5,670000;19,500000
"Nord Est";"Veneto";"VI";"E762";1,000000;6,500000;6,000000;3,000000;6,000000;22,500000
"Nord Ovest";"Piemonte";"TO";"E763";0,000000;1,000000;2,000000;0,000000;2,000000;5,000000
"Sud";"Campania";"SA";"E767";0,000000;3,000000;0,000000;0,000000;1,000000;4,000000
"Nord Ovest";"Lombardia";"VA";"E769";1,000000;4,000000;2,000000;3,000000;7,000000;17,000000
"Nord Ovest";"Lombardia";"BG";"E770";0,000000;3,000000;0,500000;3,000000;2,000000;8,500000
"Nord Est";"Emilia-Romagna";"RE";"E772";1,000000;8,000000;8,000000;5,000000;17,930000;39,930000
"Sud";"Calabria";"CS";"E773";3,000000;2,000000;8,000000;7,000000;5,000000;25,000000
"Nord Ovest";"Lombardia";"LO";"E777";0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Sud";"Molise";"IS";"E778";0,000000;1,000000;2,000000;0,000000;5,000000;8,000000
"Sud";"Molise";"IS";"E779";1,000000;0,000000;0,000000;1,000000;1,000000;3,000000
"Sud";"Molise";"CB";"E780";0,000000;0,000000;0,500000;1,670000;0,000000;2,170000
"Nord Ovest";"Piemonte";"TO";"E782";1,000000;0,000000;1,000000;3,000000;7,780000;12,780000
"Centro";"Marche";"MC";"E783";22,500000;106,500000;90,580000;75,800000;50,780000;346,160000
"Sud";"Campania";"CE";"E784";1,830000;6,500000;11,270000;6,080000;15,380000;41,060000
"Centro";"Marche";"PS";"E785";6,000000;3,000000;2,000000;1,500000;1,000000;13,500000
"Nord Ovest";"Lombardia";"MI";"E786";3,000000;16,500000;21,750000;10,670000;9,000000;60,920000
"Nord Ovest";"Lombardia";"BS";"E787";1,000000;3,000000;6,000000;4,500000;4,000000;18,500000
"Isole";"Sardegna";"NU";"E788";0,000000;7,500000;11,750000;9,000000;18,000000;46,250000
"Nord Ovest";"Piemonte";"CN";"E789";0,000000;0,000000;0,000000;1,000000;0,000000;1,000000
"Nord Ovest";"Piemonte";"VB";"E790";6,000000;14,670000;0,000000;2,000000;1,000000;23,670000
"Sud";"Campania";"CE";"E791";41,280000;34,000000;48,330000;55,940000;45,200000;224,750000
"Nord Ovest";"Lombardia";"CR";"E793";1,000000;4,500000;1,940000;3,000000;7,000000;17,440000
"Nord Ovest";"Lombardia";"BG";"E794";0,000000;9,170000;9,500000;13,670000;4,000000;36,340000
"Nord Ovest";"Piemonte";"VB";"E795";0,000000;1,000000;1,000000;1,000000;0,500000;3,500000
"Centro";"Lazio";"LT";"E798";2,890000;5,170000;1,000000;1,000000;3,000000;13,060000
"Sud";"Molise";"CB";"E799";2,000000;1,000000;3,000000;3,000000;1,000000;10,000000
"Nord Ovest";"Lombardia";"MI";"E801";15,500000;100,400000;101,720000;27,000000;37,700000;282,320000
"Nord Ovest";"Piemonte";"NO";"E803";0,000000;0,000000;3,000000;1,000000;4,000000;8,000000
"Nord Ovest";"Lombardia";"PV";"E804";1,000000;6,500000;4,500000;1,000000;1,000000;14,000000
"Centro";"Umbria";"PG";"E805";10,000000;24,570000;33,000000;22,500000;29,000000;119,070000
"Sud";"Calabria";"CZ";"E806";0,000000;1,000000;2,000000;1,000000;2,000000;6,000000
"Centro";"Marche";"AP";"E807";0,000000;3,000000;3,500000;0,780000;3,750000;11,030000
"Nord Ovest";"Piemonte";"CN";"E808";0,000000;1,000000;6,000000;3,000000;7,170000;17,170000
"Nord Ovest";"Piemonte";"CN";"E809";0,000000;7,000000;4,000000;4,000000;5,000000;20,000000
"Centro";"Toscana";"GR";"E810";1,080000;3,000000;4,070000;7,000000;6,130000;21,280000
"Sud";"Abruzzo ";"AQ";"E811";3,000000;4,890000;5,610000;6,920000;6,000000;26,420000
"Centro";"Lazio";"RI";"E812";1,000000;5,500000;4,670000;4,000000;2,000000;17,170000
"Centro";"Lazio";"RM";"E813";0,000000;4,500000;1,000000;1,500000;0,000000;7,000000
"Sud";"Campania";"SA";"E814";0,000000;1,000000;0,000000;1,000000;0,000000;2,000000
"Sud";"Puglia";"LE";"E815";4,500000;14,370000;23,760000;23,170000;24,940000;90,740000
"Nord Ovest";"Liguria";"SV";"E816";4,000000;4,000000;5,000000;1,500000;2,000000;16,500000
"Nord Ovest";"Piemonte";"TO";"E817";0,000000;1,000000;0,000000;0,000000;0,500000;1,500000
"Nord Ovest";"Lombardia";"MN";"E818";0,000000;2,000000;4,610000;2,000000;5,000000;13,610000
"Nord Ovest";"Lombardia";"MI";"E819";2,000000;23,500000;21,000000;14,200000;28,380000;89,080000
"Nord Est";"Friuli- Venezia Giulia";"UD";"E820";0,000000;0,000000;1,000000;1,000000;8,000000;10,000000
"Nord Ovest";"Piemonte";"BI";"E821";0,000000;1,000000;1,000000;0,000000;4,000000;6,000000
"Isole";"Sardegna";"NU";"E825";0,000000;2,000000;1,000000;1,000000;7,000000;11,000000
"Nord Ovest";"Lombardia";"CO";"E830";0,000000;2,000000;4,000000;2,000000;3,000000;11,000000
"Nord Est";"Friuli- Venezia Giulia";"UD";"E833";0,000000;4,500000;6,170000;10,000000;15,330000;36,000000
"Sud";"Calabria";"CZ";"E834";4,000000;1,670000;3,220000;5,000000;2,970000;16,860000
"Sud";"Calabria";"CS";"E835";0,000000;3,000000;1,000000;1,500000;0,000000;5,500000
"Sud";"Calabria";"VV";"E836";2,000000;4,500000;0,000000;0,000000;0,500000;7,000000
"Centro";"Marche";"AN";"E837";2,000000;7,000000;16,680000;10,500000;13,330000;49,510000
"Centro";"Marche";"PS";"E838";1,000000;1,000000;2,000000;0,000000;1,000000;5,000000
"Sud";"Campania";"SA";"E839";14,340000;27,980000;12,470000;9,670000;6,670000;71,130000
"Nord Ovest";"Lombardia";"LO";"E840";0,000000;0,000000;4,000000;1,500000;4,000000;9,500000
"Nord Ovest";"Lombardia";"BS";"E841";1,000000;7,000000;11,500000;6,000000;5,500000;31,000000
"Nord Ovest";"Liguria";"SP";"E842";0,500000;5,500000;0,000000;2,000000;0,000000;8,000000
"Nord Ovest";"Lombardia";"CR";"E843";0,000000;5,500000;2,500000;3,000000;4,500000;15,500000
"Nord Est";"Emilia-Romagna";"BO";"E844";4,000000;27,600000;29,940000;21,830000;17,830000;101,200000
"Nord Est";"Veneto";"VR";"E848";22,480000;33,660000;8,000000;6,610000;12,200000;82,950000
"Nord Ovest";"Lombardia";"BS";"E851";0,000000;0,000000;4,500000;1,500000;2,000000;8,000000
"Nord Ovest";"Lombardia";"LO";"E852";0,000000;5,830000;7,500000;1,000000;5,000000;19,330000
"Nord Ovest";"Piemonte";"VB";"E853";3,000000;6,000000;1,000000;2,000000;2,500000;14,500000
"Isole";"Sicilia";"CT";"E854";3,000000;4,250000;4,250000;4,000000;0,000000;15,500000
"Isole";"Sicilia";"ME";"E855";1,000000;3,000000;1,000000;2,000000;3,120000;10,120000
"Nord Ovest";"Lombardia";"VA";"E856";0,000000;0,000000;2,000000;3,500000;3,000000;8,500000
"Nord Ovest";"Lombardia";"LC";"E858";4,000000;12,000000;14,000000;6,830000;4,000000;40,830000
"Sud";"Calabria";"CS";"E859";0,000000;0,000000;0,000000;0,000000;1,000000;1,000000
"Nord Ovest";"Liguria";"SV";"E860";0,000000;1,000000;1,000000;0,000000;5,830000;7,830000
"Nord Ovest";"Lombardia";"VA";"E863";5,000000;64,110000;69,270000;16,500000;26,270000;181,150000
"Nord Est";"Veneto";"VI";"E864";3,520000;31,170000;38,560000;19,810000;56,620000;149,680000
"Nord Ovest";"Lombardia";"BS";"E865";2,000000;2,550000;4,000000;2,000000;1,000000;11,550000
"Centro";"Marche";"AP";"E868";0,000000;3,000000;2,330000;3,500000;3,400000;12,230000
"Isole";"Sicilia";"ME";"E869";1,000000;2,000000;0,000000;0,000000;1,000000;4,000000
"Nord Ovest";"Piemonte";"AL";"E870";0,000000;1,000000;0,000000;1,000000;0,000000;2,000000
"Sud";"Calabria";"CS";"E872";1,000000;0,500000;1,500000;0,000000;0,200000;3,200000
"Sud";"Calabria";"RC";"E873";3,000000;7,880000;2,000000;1,000000;1,250000;15,130000
"Isole";"Sardegna";"NU";"E874";1,000000;0,000000;2,830000;1,000000;10,500000;15,330000
"Centro";"Toscana";"GR";"E875";10,000000;19,000000;16,500000;6,920000;17,000000;69,420000
"Isole";"Sicilia";"ME";"E876";0,000000;1,000000;0,000000;0,000000;1,000000;2,000000
"Isole";"Sardegna";"CA";"E877";4,000000;1,000000;1,000000;1,000000;4,330000;11,330000
"Sud";"Calabria";"CS";"E878";54,670000;12,780000;8,500000;3,000000;1,000000;79,950000
"Nord Ovest";"Lombardia";"LC";"E879";6,500000;26,170000;24,670000;6,000000;21,000000;84,340000
"Nord Ovest";"Piemonte";"NO";"E880";0,000000;0,000000;0,000000;0,000000;1,000000;1,000000
"Sud";"Puglia";"TA";"E882";19,000000;94,780000;75,300000;52,000000;44,870000;285,950000
"Nord Ovest";"Lombardia";"BS";"E883";22,000000;89,710000;34,530000;12,280000;32,990000;191,510000
"Nord Ovest";"Lombardia";"BS";"E884";4,040000;21,000000;21,580000;16,920000;48,180000;111,720000
"Sud";"Puglia";"FG";"E885";61,060000;168,170000;147,760000;131,700000;44,780000;553,470000
"Nord Ovest";"Piemonte";"CN";"E887";0,000000;2,000000;3,000000;5,500000;9,670000;20,170000
"Sud";"Calabria";"CS";"E888";0,000000;0,000000;2,000000;1,000000;4,050000;7,050000
"Nord Est";"Friuli- Venezia Giulia";"PN";"E889";3,440000;16,810000;33,830000;14,500000;18,730000;87,310000
"Sud";"Campania";"AV";"E891";1,200000;4,500000;6,100000;1,000000;12,000000;24,800000
"Sud";"Abruzzo ";"PE";"E892";2,000000;18,000000;12,000000;4,000000;9,000000;45,000000
"Nord Est";"Veneto";"TV";"E893";0,000000;8,500000;10,110000;8,940000;12,920000;40,470000
"Nord Ovest";"Piemonte";"CN";"E894";0,000000;7,000000;13,060000;7,840000;19,070000;46,970000
"Nord Ovest";"Lombardia";"SO";"E896";0,000000;0,000000;2,000000;0,000000;0,000000;2,000000
"Nord Ovest";"Lombardia";"MN";"E897";30,000000;138,840000;204,130000;93,560000;95,860000;562,390000
"Nord Est";"Friuli- Venezia Giulia";"UD";"E899";1,000000;30,500000;24,500000;12,000000;23,250000;91,250000
"Centro";"Lazio";"RM";"E900";4,000000;29,830000;25,000000;13,500000;28,500000;100,830000
"Nord Ovest";"Lombardia";"BG";"E901";1,000000;23,000000;21,000000;13,280000;19,670000;77,950000
"Isole";"Sardegna";"SS";"E902";0,000000;0,000000;0,000000;0,000000;2,000000;2,000000
"Isole";"Sardegna";"CA";"E903";2,000000;14,500000;21,000000;12,000000;9,250000;58,750000
"Nord Est";"Emilia-Romagna";"MO";"E904";9,250000;36,500000;92,120000;25,700000;35,340000;198,910000
"Nord Est";"Emilia-Romagna";"MO";"E905";0,000000;15,500000;12,000000;9,000000;7,000000;43,500000
"Sud";"Campania";"NA";"E906";15,000000;63,260000;109,220000;81,210000;44,970000;313,660000
"Nord Ovest";"Piemonte";"NO";"E907";0,000000;1,000000;2,000000;5,000000;6,000000;14,000000
"Centro";"Lazio";"RM";"E908";0,000000;1,000000;0,930000;1,000000;2,670000;5,600000
"Nord Est";"Friuli- Venezia Giulia";"UD";"E910";0,000000;11,000000;7,000000;3,750000;7,580000;29,330000
"Nord Est";"Veneto";"VR";"E911";0,000000;0,000000;4,000000;3,000000;4,500000;11,500000
"Nord Est";"Veneto";"VI";"E912";2,000000;18,130000;20,600000;12,340000;25,830000;78,900000
"Sud";"Calabria";"CS";"E914";0,000000;1,000000;4,000000;4,000000;3,280000;12,280000
"Sud";"Calabria";"CS";"E915";0,000000;2,000000;6,000000;2,000000;1,000000;11,000000
"Nord Ovest";"Piemonte";"AT";"E917";0,000000;0,000000;2,000000;0,000000;3,000000;5,000000
"Sud";"Basilicata";"PZ";"E919";3,840000;9,600000;9,000000;3,000000;2,000000;27,440000
"Nord Ovest";"Lombardia";"MI";"E921";2,000000;24,000000;15,000000;9,000000;9,500000;59,500000
"Nord Ovest";"Lombardia";"MN";"E922";0,000000;8,000000;7,500000;14,490000;16,220000;46,210000
"Sud";"Calabria";"CZ";"E923";1,000000;0,000000;0,000000;0,000000;0,000000;1,000000
"Centro";"Lazio";"RM";"E924";7,000000;15,500000;14,050000;5,000000;4,670000;46,220000
"Sud";"Calabria";"CZ";"E925";0,000000;0,000000;2,000000;3,330000;1,000000;6,330000
"Centro";"Lazio";"RI";"E927";1,000000;0,000000;0,000000;1,000000;0,000000;2,000000
"Nord Ovest";"Lombardia";"BS";"E928";0,800000;3,000000;5,500000;3,830000;5,000000;18,130000
"Nord Ovest";"Lombardia";"VA";"E929";1,000000;8,000000;13,000000;6,500000;10,000000;38,500000
"Centro";"Toscana";"LI";"E930";6,220000;19,220000;9,000000;2,500000;1,000000;37,940000
"Centro";"Toscana";"LI";"E931";7,090000;5,640000;9,700000;2,000000;1,000000;25,430000
"Sud";"Campania";"CE";"E932";13,170000;16,670000;24,800000;39,500000;41,000000;135,140000
"Centro";"Toscana";"AR";"E933";0,000000;5,000000;7,500000;4,500000;4,500000;21,500000
"Nord Ovest";"Lombardia";"PV";"E934";1,670000;9,000000;6,000000;5,000000;5,000000;26,670000
"Nord Est";"Veneto";"VE";"E936";3,500000;95,630000;58,400000;35,330000;33,330000;226,190000
"Nord Ovest";"Piemonte";"CN";"E939";2,000000;7,170000;7,000000;7,170000;14,870000;38,210000
"Nord Est";"Veneto";"TV";"E940";2,000000;9,000000;23,000000;22,000000;19,300000;75,300000
"Nord Ovest";"Piemonte";"TO";"E941";0,000000;0,920000;1,000000;0,000000;1,000000;2,920000
"Nord Ovest";"Piemonte";"AT";"E944";0,000000;1,000000;1,000000;0,000000;4,500000;6,500000
"Nord Ovest";"Piemonte";"CN";"E945";1,000000;2,000000;2,000000;3,000000;4,250000;12,250000
"Sud";"Puglia";"FG";"E946";51,700000;69,740000;29,500000;25,000000;5,000000;180,940000
"Nord Ovest";"Lombardia";"LC";"E947";3,000000;5,000000;1,000000;0,000000;0,000000;9,000000
"Nord Ovest";"Lombardia";"MN";"E949";0,000000;2,000000;1,000000;3,000000;4,000000;10,000000
"Nord Ovest";"Lombardia";"CO";"E951";20,640000;76,610000;95,240000;30,500000;33,130000;256,120000
"Isole";"Sicilia";"CL";"E953";0,200000;4,630000;4,060000;2,000000;3,000000;13,890000
"Sud";"Campania";"NA";"E954";1,000000;11,000000;11,500000;10,670000;6,830000;41,000000
"Sud";"Campania";"NA";"E955";11,170000;23,450000;40,000000;36,330000;33,160000;144,110000
"Sud";"Calabria";"RC";"E956";1,000000;12,000000;7,000000;5,000000;6,000000;31,000000
"Isole";"Sicilia";"PA";"E957";3,000000;2,000000;5,260000;4,800000;5,500000;20,560000
"Centro";"Lazio";"RM";"E958";66,460000;333,040000;149,530000;65,830000;40,150000;655,010000
"Centro";"Toscana";"PT";"E960";2,500000;11,170000;11,000000;5,000000;16,940000;46,610000
"Nord Ovest";"Lombardia";"BS";"E961";0,330000;3,000000;3,000000;0,000000;1,000000;7,330000
"Nord Ovest";"Lombardia";"MN";"E962";2,000000;17,000000;18,170000;11,470000;18,500000;67,140000
"Nord Ovest";"Piemonte";"CN";"E963";0,000000;1,000000;3,000000;0,000000;0,000000;4,000000
"Nord Ovest";"Lombardia";"VA";"E965";4,500000;25,000000;24,000000;22,500000;15,500000;91,500000
"Nord Ovest";"Lombardia";"BS";"E967";2,000000;7,500000;8,000000;8,830000;2,000000;28,330000
"Sud";"Calabria";"RC";"E968";0,670000;1,670000;0,330000;1,000000;1,000000;4,670000
"Nord Est";"Veneto";"VI";"E970";1,830000;16,000000;30,330000;23,000000;34,500000;105,660000
"Centro";"Toscana";"FI";"E971";3,000000;9,510000;7,830000;8,000000;11,000000;39,340000
"Isole";"Sardegna";"OR";"E972";5,000000;7,110000;4,400000;6,000000;5,500000;28,010000
"Nord Ovest";"Piemonte";"CN";"E973";0,000000;0,000000;1,000000;0,000000;3,000000;4,000000
"Isole";"Sicilia";"TP";"E974";28,900000;102,400000;99,900000;132,490000;101,110000;464,800000
"Centro";"Umbria";"PG";"E975";11,000000;23,660000;24,960000;24,140000;40,040000;123,800000
"Sud";"Basilicata";"PZ";"E976";0,000000;4,200000;3,000000;2,000000;1,000000;10,200000
"Sud";"Basilicata";"PZ";"E977";1,830000;6,500000;10,000000;6,000000;3,500000;27,830000
"Centro";"Lazio";"VT";"E978";4,000000;16,500000;5,670000;4,000000;3,000000;33,170000
"Sud";"Puglia";"LE";"E979";2,000000;13,750000;19,220000;15,400000;6,270000;56,640000
"Nord Est";"Veneto";"VE";"E980";4,000000;63,000000;80,570000;43,050000;45,580000;236,200000
"Nord Est";"Friuli- Venezia Giulia";"UD";"E982";0,000000;9,000000;20,500000;8,880000;24,920000;63,300000
"Nord Ovest";"Lombardia";"CR";"E983";0,000000;5,000000;8,000000;4,500000;6,000000;23,500000
"Sud";"Puglia";"LE";"E984";0,000000;1,000000;0,000000;1,000000;3,000000;5,000000
"Sud";"Puglia";"TA";"E986";81,330000;95,620000;125,770000;80,880000;59,720000;443,320000
"Nord Ovest";"Lombardia";"BG";"E987";8,670000;34,760000;40,000000;20,000000;24,660000;128,090000
"Nord Ovest";"Piemonte";"CN";"E988";1,000000;1,000000;3,000000;1,000000;2,000000;8,000000
"Sud";"Abruzzo ";"TE";"E989";23,000000;124,570000;39,830000;17,000000;10,280000;214,680000
"Sud";"Calabria";"CZ";"E991";1,000000;3,000000;1,000000;0,000000;1,000000;6,000000
"Isole";"Sardegna";"SS";"E992";0,000000;0,000000;0,000000;0,000000;2,000000;2,000000
"Sud";"Calabria";"RC";"E993";0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Nord Ovest";"Lombardia";"LO";"E994";0,000000;3,500000;4,000000;2,000000;2,000000;11,500000
"Sud";"Puglia";"TA";"E995";16,000000;28,500000;16,000000;5,420000;10,120000;76,040000
"Sud";"Campania";"AV";"E997";0,000000;2,000000;4,500000;0,000000;1,000000;7,500000
"Sud";"Campania";"CE";"E998";0,000000;4,000000;1,000000;1,000000;5,300000;11,300000
"Nord Ovest";"Lombardia";"PV";"E999";2,000000;3,000000;1,000000;2,000000;5,000000;13,000000
"Sud";"Calabria";"CS";"F001";1,000000;1,000000;5,000000;0,000000;2,000000;9,000000
"Nord Ovest";"Lombardia";"VA";"F002";0,000000;0,000000;2,670000;1,000000;1,000000;4,670000
"Nord Ovest";"Lombardia";"MI";"F003";2,000000;15,000000;10,500000;16,000000;8,170000;51,670000
"Isole";"Sicilia";"CT";"F004";38,000000;59,310000;40,000000;20,410000;21,130000;178,850000
"Isole";"Sicilia";"CT";"F005";5,000000;36,170000;78,590000;52,090000;68,110000;239,960000
"Sud";"Basilicata";"PZ";"F006";5,170000;5,170000;6,140000;3,000000;4,500000;23,980000
"Nord Ovest";"Lombardia";"VA";"F007";0,000000;1,000000;0,000000;0,000000;3,500000;4,500000
