Area;Regione;Provincia;2023_CodCom;NTN_2023_Uffici;NTN_2023_Negozi_Lab;NTN_2023_Depositi_Comm_Autorimesse;NTN_2023_TCO_B04;NTN_2023_TCO_D02;NTN_2023_TCO_D05;NTN_2023_TCO_D08;NTN_2023_PRO;NTN_2023_AGR
Nord Est;Veneto;VI;A467;0;0;3,16;0;0;0;0;0;2,08
Centro;Toscana;SI;A468;6;10;23,69;0;0;0;0;3;1
Nord Ovest;Lombardia;MN;A470;10;6;19,75;0;0;0;3;4;4,5
Nord Est;Veneto;TV;A471;2;2;14;0;0;0;0;1;1
Centro;Lazio;RI;A472;0;0;8,02;0;0;0;0;0;0
Nord Ovest;Lombardia;MI;A473;17;16;8;0;0;0;11;7;0
Isole;Sardegna;CA;A474;3;9,75;10,56;0;0;0;0;15;0
Centro;Umbria;PG;A475;5;18,5;60,14;2;0;0;3;12;0
Nord Ovest;Lombardia;CO;A476;0;2;4,48;0;0;1;0;0;0
Isole;Sardegna;OR;A477;0;0;2;0;0;0;0;0;0
Isole;Sicilia;EN;A478;0;0;6,08;0;0;0;0;6;0
Nord Ovest;Piemonte;AT;A479;17;68,33;84,52;0;1;1;4;7,67;1
Isole;Sardegna;OR;A480;0;0;0;0;0;0;0;0;2
Sud;Abruzzo;AQ;A481;0;3;5,16;0;0;0;0;0;0
Sud;Basilicata;PZ;A482;0;1;7;0;0;0;0;0;1
Sud;Campania;SA;A484;4;1;4,5;0;0;0;1;0;0
Sud;Abruzzo;CH;A485;0;8;22;0;0;1;3;5;0
Centro;Lazio;FR;A486;0;3;6;0;0;0;0;0;0
Sud;Campania;SA;A487;0;0;2,75;0;0;0;0;0;0
Sud;Abruzzo;TE;A488;0;4;13,45;0;0;0;0;2;0
Sud;Campania;AV;A489;2,66;8,83;12,42;0;0;0;0;0;0
Centro;Umbria;TR;A490;0;0;2,17;0;0;0;0;3;0
Nord Est;Friuli- Venezia Giulia;UD;A491;0;0;6;0;0;0;0;0;0
Isole;Sardegna;NU;A492;0;0;1,1;0;0;0;0;0;0
Isole;Sicilia;SR;A494;2;20;29;0;0;0;4;4;0
Sud;Campania;SA;A495;0;1;0;0;0;0;0;0;0
Centro;Toscana;MS;A496;1;6;23;0;0;0;2;3;0
Nord Ovest;Piemonte;VB;A497;0;0;3;0;0;0;0;0;0
Nord Ovest;Liguria;IM;A499;0;1;1;0;0;0;0;0;0
Nord Est;Veneto;BL;A501;1;1;12,76;0;0;0;0;1;0
Centro;Lazio;FR;A502;0;0;3,5;0;0;0;0;0;0
Isole;Sardegna;NU;A503;0;0;0;0;0;0;0;0;0
Nord Ovest;Liguria;GE;A506;0;0;7;0;0;0;0;0;0
Sud;Campania;AV;A508;0;2;2;0;0;0;0;0;0
Sud;Campania;AV;A509;19,03;44,68;37,67;0;0;0,03;5;8;0
Nord Ovest;Lombardia;BG;A511;0;0;5;0;0;0;0;0;0
Sud;Campania;CE;A512;14;42,92;56,65;0;0;0;1;1;0
Sud;Puglia;TA;A514;0;1,5;10,3;0;0;0;0;0;0
Sud;Abruzzo;AQ;A515;44;30,55;69,33;0;1;0;5;14;0
Nord Est;Friuli- Venezia Giulia;PN;A516;1;6;14,64;0;0;0;2;1;0,19
Nord Ovest;Lombardia;BG;A517;0;0;1,33;0;0;0;0;0,06;0
Nord Ovest;Piemonte;TO;A518;4;12;25,08;0;0;0;0;11;0
Sud;Basilicata;PZ;A519;1;6;9,71;0;0;0;0;1;0
Nord Ovest;Valle d'Aosta;AO;A521;0;0;3;0;0;0;0;1;0,25
Isole;Sicilia;SR;A522;3;15;20,51;0;2;0;2;3;2
Nord Ovest;Piemonte;AL;A523;0;0;4;0;0;0;0;10;0
Nord Ovest;Piemonte;TO;A525;0;1;11,84;0;0;0;0;0;0
Nord Ovest;Lombardia;CR;A526;0;0;2;0;0;0;0;0;0,5
Nord Ovest;Piemonte;AT;A527;0;0;4;0;0;0;0;0;1
Nord Ovest;Lombardia;BG;A528;0;7;11;0;0;0;0;10,04;0
Nord Ovest;Lombardia;BS;A529;0;4;8;0;0;0;0;1;0,33
Nord Est;Friuli- Venezia Giulia;PN;A530;8;6;19;0;0;0;1;1,16;0
Nord Ovest;Lombardia;VA;A531;1;1;6;0;0;0;0;0;0
Nord Ovest;Lombardia;VA;A532;0;0;7;0;0;0;0;0;0
Nord Ovest;Lombardia;BG;A533;0;0;1;0;0;0;0;0;0
Nord Ovest;Piemonte;VB;A534;0;0;2,83;0;0;0;0;0;0
Sud;Campania;NA;A535;0;8,86;18,5;0;0;0;0,32;0,32;0
Nord Ovest;Liguria;IM;A536;0;2,33;1,33;0;0;0;0;0;0
Nord Ovest;Lombardia;PV;A538;0;0;0;0;0;0;0;0;0
Nord Est;Veneto;RO;A539;4,5;14;17,42;0;1;0;0;7;2,33
Nord Est;Veneto;VR;A540;0;1;24,82;0;0;0;0;0;0
Centro;Toscana;AR;A541;0;0;5;0;0;0;0;0;0
Sud;Calabria;CZ;A542;0;0;5;0;0;0;0;0;0
Sud;Calabria;RC;A544;0;0;2,5;0;0;0;0;0;0
Isole;Sicilia;PA;A546;11,31;29,82;81,54;0;0;0;0;3,33;1
Nord Est;Emilia-Romagna;RA;A547;3;6;24,78;0;0;0;2;3;4,67
Nord Ovest;Lombardia;PV;A550;0;1;6,5;0;0;0;0;0;0
Nord Est;Emilia-Romagna;RA;A551;0;4;5,5;0;0;0;1;0;0
Sud;Calabria;RC;A552;0;2;4,67;0;0;0;0;0;0
Nord Est;Friuli- Venezia Giulia;UD;A553;1;1;10;0;0;0;1;2;0
Nord Ovest;Piemonte;CN;A555;0;1;6;0;1;0;0;1;1
Nord Ovest;Lombardia;BG;A557;0;16;8;0;0;0;0;2;0
Centro;Toscana;LU;A560;0;4;22,42;0;0;0;0;2;0
Centro;Toscana;PT;A561;13;38;18,69;0;7,5;1;2,06;0;0
Centro;Toscana;PI;A562;18,5;21,5;28,84;0;0,05;0;5;6,16;0
Centro;Toscana;FI;A564;7;11;30,65;0;0;1;3;1,67;0
Nord Est;Emilia-Romagna;FO;A565;1;9;9;0;3;0;1;1;10,33
Sud;Campania;AV;A566;0;5;13;0;0;0;0;0;0
Sud;Molise;IS;A567;0;2,74;2,5;0;0;0;0;0;0
Nord Est;Veneto;PD;A568;0;2;4,33;0;0;0;0;4;1
Nord Ovest;Lombardia;BS;A569;6;12,16;12,3;0;0;0;3;7,03;2,03
Nord Ovest;Lombardia;CR;A570;0;5;4;0;0;0;0;3;0
Nord Ovest;Piemonte;CN;A571;1;2;30;0;0;0;0;0;0
Sud;Puglia;LE;A572;0;1;2;0;0;0;0;0;0
Nord Est;Emilia-Romagna;RE;A573;6;5;6;0;0;0;1;3;2
Nord Est;Veneto;RO;A574;0;0;7;0;0;0;0;0;0
Nord Ovest;Lombardia;MN;A575;4;3;12;0;0;0;0;1;0
Centro;Toscana;MS;A576;0;4,25;7,5;0;0;0;0;0;0
Centro;Lazio;VT;A577;0;2;12;0;0;0;0;1;0
Nord Ovest;Lombardia;BS;A578;1;1;16,63;0;0;0;0;4;0
Sud;Campania;CE;A579;1;0;0;0;0;0;0;0;0
Sud;Campania;AV;A580;0;2;3,18;0;0;0;0;0;0
Nord Ovest;Liguria;IM;A581;0;0;4;0;0;0;0;0;0
Nord Ovest;Piemonte;TO;A584;0;0;2;0;0;0;0;1;0
Nord Est;Emilia-Romagna;RE;A586;0;1;6;0;1;0;0;0;0
Nord Ovest;Piemonte;TO;A587;0;3;11,75;0;0;0;0;0;0
Nord Ovest;Piemonte;AT;A588;0;3;2;0;0;0;0;1;0
Nord Ovest;Piemonte;CN;A589;0;0;7;0;0;0;0;0;1
Nord Ovest;Piemonte;TO;A590;0;0;2;0;0;0;0;0;0
Nord Ovest;Piemonte;TO;A591;0;1;14;0;0;0;0;0;1
Isole;Sicilia;PA;A592;0;3;21,92;0;0;0;0;1;0
Nord Ovest;Liguria;SV;A593;0;0;0,5;0;0;0;0;0;0
Nord Ovest;Lombardia;LC;A594;0;4;3,5;0;0;0;0;0,07;0
Isole;Sardegna;CA;A597;0;0;0;0;0;0;0;0;0
Nord Ovest;Piemonte;TO;A599;0;1;0,33;0;0;0;0;0;0
Nord Ovest;Piemonte;VC;A600;0;0;0;0;0;0;0;0;0
Nord Ovest;Piemonte;VC;A601;0;0;1;0;0;0;0;0;0
Sud;Abruzzo;AQ;A603;0;1,25;2;0;0;0;0;1;0
Sud;Basilicata;PZ;A604;0;0;3,46;0;0;0;0;1;0
Nord Ovest;Piemonte;AL;A605;0;0;3;0;0;0;0;1;0
Isole;Sardegna;SS;A606;0;0;1;0;0;0;0;0;0
Nord Ovest;Piemonte;TO;A607;0;4;4;0;0;0;0;0;0
Isole;Sardegna;OR;A609;0;0;0;0;0;0;0;0;0
Nord Ovest;Piemonte;VB;A610;0;0;4;0;0;0;0;0;0
Sud;Basilicata;PZ;A612;0;0;1,94;0;0;0;0;0;1
Nord Est;Veneto;PD;A613;0;0;9,5;0;0;0;0;0;0
Isole;Sardegna;OR;A614;0;0;0;0;0;0;0;0;0
Sud;Basilicata;PZ;A615;1;2;12;0;0;0;0;0;0
Sud;Molise;CB;A616;0;1;3;0;0;0;0;0;1
Sud;Campania;NA;A617;0;0,83;8;0;0;0;0;0;0
Nord Ovest;Lombardia;MI;A618;3;13,5;5,7;0;0;0;1;5;0
Nord Ovest;Lombardia;VA;A619;0;1;0;0;0;0;0;0;0
Isole;Sardegna;OR;A621;0;0;0;0;0;0;0;0;0
Nord Ovest;Piemonte;TO;A625;0;0;15;0;0;0;0;1;1
Centro;Marche;AN;A626;0;1;3,5;0;0;0;1;1;0
Centro;Lazio;VT;A628;0;0;3,5;0;0;0;0;0;0
Nord Ovest;Piemonte;CN;A629;0;0;3;0;0;0;0;0;0
Nord Ovest;Lombardia;BS;A630;0;1;5;0;0;0;0;1;1
Nord Ovest;Lombardia;BG;A631;0;0;1;0;0;0;0;0;0
Centro;Toscana;FI;A632;3;15;26,45;0;0;0;0;3;0
Nord Ovest;Lombardia;PV;A634;0;3;3,5;0;0;0;0;0;0
Nord Est;Veneto;PD;A637;0;0;1;0;0;0;0;0;0
Isole;Sicilia;ME;A638;9,39;9,18;37,12;0;0;0;0;1;0
Nord Est;Friuli- Venezia Giulia;PN;A640;0;2;2;0;0;0;0;0;0
Nord Ovest;Valle d'Aosta;AO;A643;0;0;2;0;1;0;0;0;0
Nord Est;Emilia-Romagna;PR;A646;0;1,83;16,23;0;0;0;0;1;1
Nord Ovest;Liguria;SV;A647;0;0;4;0;0;0;0;0;0
Nord Est;Veneto;VR;A650;2;10;24,03;0;1;1;0;1,28;0
Nord Ovest;Piemonte;TO;A651;1;4;15,25;0;0;0;0;0;0
Nord Ovest;Lombardia;MI;A652;7;19;16,09;0;0;0;0;3,02;1
Nord Ovest;Piemonte;NO;A653;0;0;3;0;0;0;0;0;0
Isole;Sardegna;OR;A655;0;0;0;0;0;0;0;0;0
Sud;Abruzzo;AQ;A656;0;0;3;0;0;0;0;0;0
Centro;Toscana;LU;A657;3;7;29,8;0;0,3;0;1;3;0
Nord Ovest;Liguria;GE;A658;0;0;10;0;0;0;0;0;0
Nord Ovest;Piemonte;CN;A660;0;7;43,5;0;0;0;1;0;3,01
Nord Ovest;Lombardia;BS;A661;0;0;3;0;0;0;0;0;0
Sud;Puglia;BA;A662;89,36;249,62;199,09;4;3;0;44,33;33,59;0
Isole;Sardegna;NU;A663;1;1;4;0;0;0;0;0;0
Nord Ovest;Lombardia;BG;A664;2;0;8,66;0;0;0;0;5;0
Nord Est;Emilia-Romagna;BO;A665;0;0;8,42;0;0;0;0;3,5;9
Sud;Basilicata;PZ;A666;0;2,5;5;0;0;0;0;0;0
Sud;Abruzzo;AQ;A667;0;1;7;0;0;0;1;0;0
Nord Ovest;Lombardia;MI;A668;0;3;6;0;0;0;0;2,12;0
Sud;Puglia;BA;A669;18,24;63,69;85,77;0;0;0;7;26,49;0
Nord Ovest;Lombardia;CO;A670;0;0;0;0;0;0;0;0;0
Nord Ovest;Piemonte;CN;A671;0;0;2;0;0;0;0;0;1
Nord Ovest;Piemonte;TO;A673;0;0;2;0;0;0;0;0;0
Sud;Campania;SA;A674;1;4,4;23,05;1;0;0;0;0;0
Isole;Sicilia;EN;A676;0;1,83;13,56;0;0;0;0;0;0
Isole;Sardegna;CA;A677;0;0;1;0;0;0;0;0;0
Sud;Abruzzo;AQ;A678;0;0;3,5;0;0;0;0;0;0
Isole;Sardegna;CA;A681;0;1;0;0;0;0;0;0;0
Nord Ovest;Lombardia;LC;A683;0;1;4;0;0;0;0;7;0
Nord Ovest;Lombardia;BG;A684;1;3;4;0;0;0;0;1;0
Nord Ovest;Lombardia;LC;A686;2;1;5,11;0;0;0;0;1;0
Nord Ovest;Lombardia;LC;A687;0;3;3,07;0;0;0;0;0;1
Nord Ovest;Piemonte;AL;A689;1;1;9;0;0;0;0;1;0,75
Nord Ovest;Lombardia;PV;A690;0;0;1,5;0;0;0;0;2;0
Centro;Umbria;TR;A691;0;4;6;0;0;0;0;0;1
Sud;Abruzzo;TE;A692;0;0;2;0;0;0;0;0;0
Sud;Campania;BN;A696;0;2;6;0;0;0;0;0;0
Nord Ovest;Lombardia;MI;A697;0;0;5;0;0;0;0;7;0
Isole;Sicilia;ME;A698;0;0;3;0;0;0;0;0;0
Nord Ovest;Lombardia;MI;A699;0;2;4;0;0;0;0;1,01;0
Nord Est;Friuli- Venezia Giulia;UD;A700;1;3;4;0;0;0;4;1,33;1
Centro;Lazio;VT;A701;0;0;17,97;0;0;0;0;0;0
Nord Ovest;Lombardia;BS;A702;0;2;2;0;0;0;0;3;1
Nord Est;Veneto;VI;A703;19,02;36;30,74;0;1;0;9;17,49;2
Centro;Lazio;VT;A704;0;2,5;20,56;0;0;0;0;0;0
Nord Ovest;Lombardia;VA;A705;0;0;2;0;0;0;0;0;0
Centro;Lazio;VT;A706;0;0;12,5;0;0;0;0;0;0
Centro;Lazio;LT;A707;0;1;2;0;0;0;0;0;0
Nord Ovest;Piemonte;AL;A708;0;0;10,17;0;0;0;0;0;0
Nord Ovest;Piemonte;CN;A709;0;0;2,8;0;0;0;0;0;1
Centro;Umbria;PG;A710;2;13;32,94;0;0;0;0;5;0
Nord Ovest;Lombardia;PV;A712;0;0;7;0;0;0;0;0;0
Nord Est;Emilia-Romagna;MO;A713;2;6;2;0;0;0;1;3;0
Nord Est;Veneto;PD;A714;0;2;4;0;1;0;0;1;0
Nord Ovest;Piemonte;CN;A716;0;0;0;0;0;0;0;0;0
Sud;Campania;SA;A717;14;49,32;58,41;0;0;0;8,33;14;1
Nord Ovest;Lombardia;PV;A718;0;0;0;0;0;0;0;0;0
Isole;Sicilia;PA;A719;0;0;4;0;0;0;0;0;0
Centro;Lazio;FR;A720;0;1;8;0;0;0;0;1;0
Isole;Sardegna;OR;A721;0;0;1;0;0;0;0;0;0
Isole;Sardegna;NU;A722;0;0;0,33;0;0;0;0;0;0
Nord Ovest;Piemonte;VB;A725;1;8;15,15;0;0;0;1;1,31;0
Nord Ovest;Lombardia;VA;A728;0;0;2;0;0;0;0;0;0
Nord Ovest;Lombardia;BS;A729;0;10,34;13,67;0;0;0;3;8,66;2
Nord Est;Emilia-Romagna;PR;A731;0;2;13,34;0;0;0;0;0;0
Nord Ovest;Lombardia;BG;A732;0;0;8;0;0;0;0;0;0
Nord Ovest;Piemonte;VB;A733;0;0;9;0;0;0;0;0;0
Nord Ovest;Piemonte;TO;A734;1;9;9,74;0;0;0;1;13;1
Nord Ovest;Piemonte;CN;A735;0;0;7,55;0;0;0;0;3;1
Sud;Calabria;CZ;A736;0;0;4;0;0;0;0;0;0
Nord Est;Veneto;VR;A737;0;3;6,5;0;0;0;0;0;3,33
Nord Ovest;Piemonte;AL;A738;0;0;0;0;0;0;0;0;0
Centro;Marche;MC;A739;1;0;7;0;0;0;0;3;1
Centro;Marche;PS;A740;0;0;0;0;0;0;0;0;0
Nord Ovest;Lombardia;PV;A741;0;1;5,83;0;0;0;0;1;0
Nord Ovest;Piemonte;VB;A742;0;0;1;0;0;0;0;0;0
Sud;Basilicata;PZ;A743;0;2;12;0;0;0;0;0;0
Nord Ovest;Lombardia;LC;A745;1;1;19;0;0;0;1;0;0
Sud;Abruzzo;TE;A746;1;4,4;15,45;0;0;0;0;2;0
Nord Est;Emilia-Romagna;RN;A747;4;15;28,87;0;7,3;0;0,1;4,29;0
Centro;Lazio;RM;A749;0;0;2,2;0;0;0;0;0;0
Nord Ovest;Piemonte;CN;A750;0;0;8;0;0;0;0;0;0
Nord Ovest;Lombardia;MI;A751;0;0;2,25;0;0;0;0;0;0
Nord Ovest;Piemonte;NO;A752;2;7;8,5;0;0;0;0;2,22;0
Sud;Campania;CE;A755;0;1;8,7;0;0;0;0;0;0
Sud;Campania;SA;A756;0;0;1;0;0;0;0;0;0
Nord Est;Veneto;BL;A757;12;15,33;56,9;0;0;0,08;1;8;2
Nord Ovest;Lombardia;MI;A759;0;4;10;0;0;0;1;1,03;0
Centro;Marche;AP;A760;0;1;2;0;0;0;0;0;0
Sud;Molise;IS;A761;0;0;1;0;0;0;0;0;0
Sud;Calabria;CS;A762;0;0;4;0;0;0;0;0;0
Centro;Lazio;FR;A763;0;0;0;0;0;0;0;0;0
Isole;Sicilia;PA;A764;1;0;11,5;0;0;0;0;0;0
Centro;Lazio;RI;A765;0;0;2;0;0;0;0;0;0
Isole;Sicilia;CT;A766;1;10,33;56,9;0;0;0;2;6;2
Sud;Calabria;CS;A768;0;2;0;0;0;0;0;0;0
Centro;Marche;AN;A769;0;2;15,83;0;0;0;0;0;1
Nord Ovest;Piemonte;AT;A770;0;0;1;0;0;0;0;0;0
Nord Est;Emilia-Romagna;BO;A771;0;3;9;0;1;0;0;0;1
Sud;Calabria;KR;A772;0;0;2;0;0;0;0;0;0
Sud;Calabria;CS;A773;3;5,5;12,66;0;0;0;0;1;0
Nord Ovest;Piemonte;CN;A774;0;0;1;0;0;0;0;0;0
Isole;Sardegna;NU;A776;0;0;0;0;0;0;0;0;0
Nord Ovest;Lombardia;SO;A777;0;0;2;0;0;0;0;0;0
Nord Ovest;Lombardia;CO;A778;0;0;1;0;0;0;0;0;0
Nord Ovest;Piemonte;CN;A779;0;0;25,5;0;1;0;0;1;3,67
Sud;Calabria;RC;A780;0;0;5;0;0;0;0;0;0
Isole;Sardegna;SS;A781;0;0;1;0;0;0;0;0;1
Nord Ovest;Piemonte;CN;A782;0;0;7;0;0;0;0;0;0
Sud;Campania;BN;A783;11;41,16;50,46;4,02;0;1;4,5;22,2;0
Nord Ovest;Piemonte;BI;A784;0;0;2;0;0;0;0;1;0
Nord Est;Emilia-Romagna;BO;A785;2;6;4;0;0;0;0;2;0
Nord Ovest;Lombardia;BG;A786;0;0;6,5;0;0;0;0;0;0
Nord Ovest;Lombardia;SO;A787;0;2;11,74;0;0;0;0;6;0
Nord Est;Emilia-Romagna;PR;A788;0;1,49;11,5;0;0;0;0;0;1
Isole;Sardegna;SS;A789;0;1;6;0;0;0;0;0;1
Nord Ovest;Lombardia;CO;A791;0;2,67;6;0;0;0;1;0;0
Nord Ovest;Lombardia;PV;A792;0;1;2;0;0;0;1;2;0
Nord Ovest;Piemonte;AL;A793;0;1;4;0;0;0;0;1;0
Nord Ovest;Lombardia;BG;A794;117,7;121,42;127,13;0;0;2;15,01;26,49;0
Nord Est;Veneto;RO;A795;0;0,5;5;0;0;0;0;1;0,17
Nord Ovest;Liguria;SV;A796;0;1;3,5;0;0;0;0;1;0
Nord Ovest;Piemonte;CN;A798;0;0;3;0;0;0;0;0;0
Nord Ovest;Lombardia;BS;A799;0;1;5,5;0;0;0;0;2;0
Sud;Basilicata;MT;A801;0;4;22;0;0,93;0;0;0;0
Nord Ovest;Lombardia;MI;A802;2;5;12,25;0;0;0;0;8,28;0
Nord Ovest;Lombardia;MI;A804;1;2;6;0;0;0;0;5;0
Nord Ovest;Piemonte;CN;A805;0;0;17,5;0;0;0;0;1;0
Nord Est;Emilia-Romagna;FO;A809;4;5;19,25;0;0;0;0;9;10
Nord Est;Friuli- Venezia Giulia;UD;A810;0;0;2;0;0;0;0;2;0
Nord Ovest;Lombardia;LO;A811;0;1;1,67;0;0;0;0;0;0
Nord Ovest;Piemonte;AT;A812;0;0;3,83;0;0;0;0;0;0
Nord Ovest;Piemonte;AL;A813;0;0;0,22;0;0;0;0;0;0
Nord Ovest;Lombardia;BG;A815;0;0;1;0;0;0;0;0;0
Nord Ovest;Lombardia;BS;A816;0;0;4;0;0;0;0;0;0
Nord Ovest;Lombardia;BS;A817;0;1;7,78;0;0;0;0;1;0
Nord Ovest;Lombardia;MI;A818;1;5,44;17,64;0;0;0;0;0,02;0
Nord Ovest;Lombardia;VA;A819;1;1;5;0;0;0;1;0;0
Nord Ovest;Lombardia;MI;A820;0;1;4;0;0;0;0;0;0,44
Nord Est;Emilia-Romagna;PC;A823;0;4;4;0;0;0;0;3;2,86
Nord Ovest;Lombardia;VA;A825;0;2;4,17;0;0;0;0;8,4;0
Nord Ovest;Lombardia;VA;A826;4;4;11,12;0;0;0;3;7;0
Isole;Sardegna;SS;A827;0;0;1;0;0;0;0;0;0
Nord Est;Emilia-Romagna;PC;A831;0,5;0;14,99;0;0;0;0;0;6
Centro;Umbria;PG;A832;0;2;8,09;0;0;0;0;3;0,67
Nord Ovest;Piemonte;VB;A834;0;1;6;0;0;0;0;0;0
Centro;Umbria;PG;A835;0,5;1;23,5;0;0;0;0;2;0
Nord Ovest;Liguria;SP;A836;0;0;7,4;0;0;0;0;1;0
Nord Est;Veneto;VR;A837;1;3;9;0;0;0;0;0;0
Isole;Sicilia;CT;A841;2;13;33,61;0;0;0;1;1;0
Sud;Calabria;CS;A842;0;0;2;0;0;0;0;0;0
Sud;Calabria;RC;A843;0;4,25;1;0;0;0;0;0;0
Nord Ovest;Piemonte;NO;A844;0;0;3;0;0;0;0;1;0
Nord Ovest;Lombardia;VA;A845;0;0;7,08;0;0;0;0;0,02;0
Nord Ovest;Lombardia;BG;A846;0;0;6;0;0;0;0;1,02;0
Nord Ovest;Piemonte;VC;A847;0;0;8,25;0;0;0;0;1;3,06
Nord Ovest;Lombardia;SO;A848;0;0;11,25;0;0;0;1;0;0
Nord Ovest;Lombardia;MI;A849;2,5;8,04;7,29;0;0;0;4;2,71;0
Nord Est;Emilia-Romagna;RE;A850;1;0;9,5;0;0;0,5;0;8;2
Centro;Toscana;AR;A851;6;12,5;18,5;0;2;0;0;1;0
Centro;Toscana;LI;A852;0;5;18;0;0;0;1;3;8,5
Nord Ovest;Piemonte;TO;A853;0;0;20;0;0;0;0;0;0
Sud;Puglia;FG;A854;0;0;7;0;0;0;1;0;0
Nord Est;Friuli- Venezia Giulia;UD;A855;0;0;5;0;0;0;0;2;1
Isole;Sardegna;OR;A856;0;0;0;0;0;0;0;0;0
Centro;Lazio;VT;A857;0;3;9;0;0;0;0;1;1
Nord Ovest;Piemonte;BI;A859;35,35;47,94;82,96;0;0;0;2;14;0
Nord Ovest;Lombardia;BS;A861;1;0;8,33;0;0;0;0;7;0
Centro;Toscana;PI;A864;4;18,34;10,33;0;0;0;0;3;0
Nord Ovest;Lombardia;CO;A870;0;5;10;0;0;0;0;1,03;0
Nord Ovest;Lombardia;MI;A872;2;5;9;0;1;0;0;4;0
Sud;Puglia;BA;A874;0;1;3;0;0;0;0;1;0
Nord Ovest;Piemonte;BI;A876;0;0;9;0;0;0;0;0;0
Nord Ovest;Valle d'Aosta;AO;A877;0;0;1;0;0;0;0;0;0
Nord Ovest;Lombardia;BS;A878;0;0;5,25;0;0;0;0;0;0
Isole;Sardegna;NU;A880;0;0;1,25;0;0;0;0;0;0
Sud;Campania;AV;A881;0;1;7,8;0;0;0;0;3;1
Isole;Sicilia;PA;A882;1;0;18;0;0;0;0;0;0
Sud;Puglia;BA;A883;2;29,91;59,14;0;0;1;2;14,02;0
Sud;Abruzzo;AQ;A884;0;0;2;0;0;0;0;0;0
Sud;Abruzzo;TE;A885;1;1;4,5;0;0;0;0;0;0
Sud;Calabria;CS;A887;0;5,08;14,86;0;0;0;0;0;1
Nord Ovest;Piemonte;AL;A889;1;1;9,67;0;0;0;0;0;0
Nord Ovest;Lombardia;VA;A891;0;1;6;0;0;0;0;1;0
Sud;Puglia;BA;A892;0;5;20,37;0;0;0;0;0;0
Sud;Puglia;BA;A893;1;24,5;76,23;0;0;0;4;8;0
Sud;Puglia;BA;A894;3;7;16,67;0;0;0;1;0;0
Isole;Sardegna;NU;A895;0;0;1,83;0;0;0;0;0;0,5
Isole;Sicilia;AG;A896;0;0;11;0;0;0;0;2;0
Sud;Calabria;RC;A897;0;0;1;0;0;0;0;0;0
Nord Ovest;Lombardia;CO;A898;0;0;2;0;0;0;0;0,18;0
Nord Ovest;Lombardia;BG;A903;0;0;0;0;0;0;0;0;0
Nord Ovest;Lombardia;CO;A904;0;1;3;0;0;0;0;0;0
Nord Ovest;Lombardia;CO;A905;0;4;6,42;0;0;0;0;0;0
Nord Est;Veneto;PD;A906;0;0,88;4,9;0;0;0;6;4;1
Nord Est;Emilia-Romagna;PC;A909;2;3,67;14,5;0;0;0;0;0;2
Nord Ovest;Piemonte;TO;A910;0;0;3;0;0;0;0;0;1
Nord Ovest;Piemonte;NO;A911;0;0;3;0;0;0;0;0;0
Sud;Calabria;CS;A912;0;0;1;0;0;0;0;0;0
Nord Ovest;Piemonte;VC;A914;0;0;0;0;0;0;0;0;0
Nord Ovest;Lombardia;VA;A918;0;1;0;0;0;0;0;2;0
Nord Ovest;Lombardia;LO;A919;0;0;0;0;0;0;0;0;0
Nord Ovest;Lombardia;MI;A920;0;3;7;0;0;0;0;1;0
Nord Ovest;Liguria;GE;A922;1;2;3;0;0;0;0;0;0
Nord Ovest;Piemonte;VB;A925;0;0;2;0;2;0;0;0;0
Nord Ovest;Piemonte;NO;A929;0;0;3;0;0;0;1;0;0
Sud;Molise;CB;A930;1;7;11;0;0;0;0;0;0
Nord Ovest;Liguria;SV;A931;0;1;12;0;0;0;0;0;0
Nord Ovest;Liguria;SP;A932;0;3,75;12,53;0;0;0;0;0;0
Nord Ovest;Lombardia;BG;A937;0;0;7,25;0;0;0;0;4;0
Nord Ovest;Lombardia;MI;A940;6;23,5;38,3;0;0;1;2;14;0
Nord Ovest;Piemonte;TO;A941;0,5;0;11,58;0;0;0;0;1;1
Sud;Basilicata;MT;A942;3;6;5,14;0;0,61;0;0;3;0
Nord Est;Emilia-Romagna;BO;A944;196,12;394,09;208,71;1;4;2;33,07;45,54;3
Sud;Abruzzo;PE;A945;0;0;5;0;0;0;0;2;0
Isole;Sicilia;PA;A946;0;1;6,07;0;0;0;0;0;0
Centro;Marche;MC;A947;0;0;0;0;0;0;0;0;0
Isole;Sardegna;NU;A948;0;0;3;0;0;0;0;1;1
Centro;Lazio;VT;A949;0;0,67;17,17;0;0;0;0;1;0
Nord Ovest;Lombardia;BG;A950;0;6;6;0;0;0;0;3,31;0
Nord Ovest;Piemonte;NO;A953;0;0;0;0;0;0;0;4;0
Nord Est;Veneto;VI;A954;2;4;5;0;0;0;2;1;1
Centro;Lazio;VT;A955;0;0;10;0;0;0;0;0;0
Sud;Abruzzo;CH;A956;0;0;2;0;0;0;0;1;0
Isole;Sicilia;CL;A957;0;1;1;0;0;0;0;0;0
Isole;Sicilia;PA;A958;0;0;5;0;0;0;0;0;0
Nord Est;Emilia-Romagna;MO;A959;1;6;13;0;0;0;0;7;4
Isole;Sardegna;OR;A960;0;0;2,84;0;3;0;0;0;0
Nord Ovest;Liguria;SP;A961;0;0;1;0;0;0;0;0;0
Nord Ovest;Lombardia;BG;A962;0;6;7;0;0;0;0;1;0
